transaction_id,customer_id,store_id,employee_id,transaction_date,total_amount,payment_id
43149,144,7,102,2022-04-28,0.0,43149
43150,496,20,141,2022-04-05,482.88000000000005,43150
43151,19,6,84,2022-05-13,5763.2,43151
43152,104,1,15,2022-12-11,38773.6,43152
43153,593,10,81,2022-03-12,10669.0,43153
43154,759,16,136,2022-04-16,4596.84,43154
43155,79,15,32,2022-05-26,7160.57,43155
43156,70,2,183,2022-04-01,4801.02,43156
43157,424,14,94,2022-05-31,0.0,43157
43158,186,5,74,2022-11-07,36934.729999999996,43158
43159,204,19,153,2022-10-02,4625.28,43159
43160,609,14,155,2022-05-29,0.0,43160
43161,499,17,110,2022-10-23,12980.010000000002,43161
43162,605,11,181,2022-12-16,24433.92,43162
43163,420,4,126,2022-10-28,16096.849999999999,43163
43164,444,8,118,2022-07-29,3908.19,43164
43165,790,18,172,2022-07-05,48946.350000000006,43165
43166,565,15,195,2022-10-20,0.0,43166
43167,249,4,26,2022-11-06,0.0,43167
43168,826,7,180,2022-05-24,0.0,43168
43169,34,10,13,2022-06-13,12633.5,43169
43170,797,16,60,2022-09-21,0.0,43170
43171,42,19,80,2022-08-26,69250.39,43171
43172,768,12,71,2022-04-22,0.0,43172
43173,839,15,121,2022-02-05,57651.42999999999,43173
43174,682,12,193,2022-01-13,8848.050000000001,43174
43175,920,7,21,2022-06-08,0.0,43175
43176,228,14,144,2022-04-10,6797.18,43176
43177,213,10,183,2022-06-18,19329.0,43177
43178,678,14,12,2022-10-04,3803.1,43178
43179,917,3,142,2022-06-29,26421.499999999996,43179
43180,848,11,110,2022-09-24,35091.72,43180
43181,749,14,113,2022-03-01,34460.22,43181
43182,283,9,89,2022-03-05,0.0,43182
43183,327,1,21,2022-01-10,13182.470000000001,43183
43184,763,15,172,2022-09-11,439.69999999999993,43184
43185,391,9,71,2022-03-28,27396.52,43185
43186,499,9,185,2022-02-16,26502.700000000004,43186
43187,780,7,96,2022-03-24,10079.299999999997,43187
43188,266,9,100,2022-12-27,5039.76,43188
43189,329,16,43,2022-11-29,181.02,43189
43190,623,17,85,2022-10-31,1015.1899999999999,43190
43191,705,17,130,2022-01-13,0.0,43191
43192,100,8,78,2022-07-24,0.0,43192
43193,1,19,38,2022-10-16,0.0,43193
43194,497,6,6,2022-06-01,16987.550000000003,43194
43195,327,11,30,2022-07-15,0.0,43195
43196,278,6,48,2022-03-20,450.04,43196
43197,73,2,15,2022-05-21,42501.62,43197
43198,47,6,88,2022-09-19,23367.54,43198
43199,814,11,40,2022-07-28,0.0,43199
43200,176,16,122,2022-03-05,0.0,43200
43201,222,7,194,2022-12-17,33244.57,43201
43202,500,5,122,2022-07-19,19973.38,43202
43203,242,6,160,2022-08-17,53587.29,43203
43204,319,6,43,2022-07-02,360.02000000000004,43204
43205,904,10,31,2022-10-31,205.76000000000002,43205
43206,189,8,47,2022-06-16,11365.96,43206
43207,469,18,68,2022-04-04,52763.38,43207
43208,721,8,54,2022-03-06,47018.17,43208
43209,48,3,30,2022-05-31,16093.519999999997,43209
43210,212,2,166,2022-03-11,26032.87,43210
43211,231,20,56,2022-02-13,0.0,43211
43212,296,9,153,2022-08-06,36160.020000000004,43212
43213,945,1,25,2022-03-29,17730.39,43213
43214,765,11,18,2022-12-03,6326.08,43214
43215,738,1,41,2022-01-06,10485.08,43215
43216,406,5,7,2022-02-10,45302.18000000001,43216
43217,981,12,191,2022-11-30,12660.300000000001,43217
43218,412,7,41,2022-05-31,20772.309999999998,43218
43219,329,3,91,2022-07-13,35728.76,43219
43220,925,3,186,2022-12-01,18788.700000000004,43220
43221,961,8,82,2022-11-05,42105.62,43221
43222,831,16,46,2022-12-23,16888.579999999998,43222
43223,784,18,9,2022-02-10,42868.6,43223
43224,722,14,198,2022-04-13,464.15999999999997,43224
43225,892,2,14,2022-04-04,0.0,43225
43226,882,5,66,2022-06-14,0.0,43226
43227,207,14,107,2022-07-24,29709.11,43227
43228,699,10,114,2022-03-01,0.0,43228
43229,7,4,67,2022-03-22,42462.219999999994,43229
43230,827,10,6,2022-01-26,10408.03,43230
43231,968,15,157,2022-11-24,36968.16,43231
43232,778,10,200,2022-03-24,19154.04,43232
43233,664,1,148,2022-11-30,0.0,43233
43234,323,2,126,2022-02-16,38874.39,43234
43235,428,20,105,2022-05-25,34522.840000000004,43235
43236,792,16,138,2022-09-15,313.54,43236
43237,888,6,152,2022-08-08,0.0,43237
43238,476,3,82,2022-12-27,27315.879999999997,43238
43239,87,16,30,2022-07-07,13575.990000000002,43239
43240,302,14,79,2022-06-22,0.0,43240
43241,224,15,93,2022-05-25,35622.590000000004,43241
43242,980,13,108,2022-08-25,24533.389999999996,43242
43243,829,7,8,2022-09-14,6969.08,43243
43244,711,12,123,2022-10-21,280.9,43244
43245,179,12,77,2022-06-03,15035.84,43245
43246,111,7,12,2022-06-10,11602.259999999998,43246
43247,275,17,65,2022-06-11,22308.730000000003,43247
43248,488,10,75,2022-07-21,32763.249999999996,43248
43249,486,3,56,2022-02-19,0.0,43249
43250,913,8,82,2022-09-15,9495.69,43250
43251,615,7,14,2022-06-07,107.14,43251
43252,947,11,176,2022-04-20,52754.04,43252
43253,147,17,92,2022-12-30,17027.37,43253
43254,277,3,140,2022-11-15,16179.45,43254
43255,605,19,27,2022-11-15,160.04,43255
43256,414,20,123,2022-12-24,16266.759999999998,43256
43257,695,7,14,2022-06-07,2073.2000000000003,43257
43258,277,16,95,2022-01-25,1664.3000000000002,43258
43259,548,18,34,2022-03-27,642.9,43259
43260,813,5,37,2022-09-16,25374.21,43260
43261,511,1,82,2022-03-18,34016.51,43261
43262,571,7,45,2022-01-22,2515.86,43262
43263,203,16,82,2022-10-09,64246.740000000005,43263
43264,648,11,192,2022-09-20,0.0,43264
43265,604,2,72,2022-07-26,22342.32,43265
43266,954,16,54,2022-04-15,38474.2,43266
43267,95,18,196,2022-10-30,0.0,43267
43268,671,18,28,2022-11-25,11805.54,43268
43269,693,1,178,2022-12-08,18469.12,43269
43270,938,10,163,2022-07-23,41806.99,43270
43271,84,19,91,2022-05-31,0.0,43271
43272,388,19,91,2022-06-19,2654.96,43272
43273,497,10,190,2022-09-28,25727.140000000003,43273
43274,954,6,7,2022-03-26,33881.76,43274
43275,305,20,77,2022-04-23,11683.979999999998,43275
43276,159,19,90,2022-02-25,44765.03999999999,43276
43277,895,9,168,2022-03-17,0.0,43277
43278,896,8,115,2022-12-03,1354.6100000000001,43278
43279,191,2,19,2022-07-02,25120.040000000005,43279
43280,387,2,18,2022-04-05,23206.579999999998,43280
43281,180,14,29,2022-09-22,16471.370000000003,43281
43282,315,15,62,2022-04-30,35509.619999999995,43282
43283,969,11,164,2022-10-08,2976.6200000000003,43283
43284,151,13,80,2022-11-25,5869.050000000001,43284
43285,652,17,122,2022-09-10,13914.46,43285
43286,969,19,184,2022-01-28,22078.979999999996,43286
43287,316,19,192,2022-11-08,0.0,43287
43288,551,2,91,2022-12-05,58821.64,43288
43289,150,20,200,2022-11-06,0.0,43289
43290,214,2,91,2022-10-18,47960.16,43290
43291,114,19,159,2022-05-20,3120.1000000000004,43291
43292,744,1,37,2022-10-17,5576.85,43292
43293,512,1,49,2022-11-29,17934.16,43293
43294,809,8,105,2022-12-30,0.0,43294
43295,734,2,148,2022-01-24,0.0,43295
43296,718,13,64,2022-04-01,0.0,43296
43297,844,11,7,2022-10-06,0.0,43297
43298,581,13,1,2022-03-23,1268.28,43298
43299,499,14,66,2022-09-24,0.0,43299
43300,265,19,43,2022-07-20,2672.28,43300
43301,939,19,172,2022-09-27,0.0,43301
43302,167,20,178,2022-01-30,9983.9,43302
43303,46,2,92,2022-03-03,0.0,43303
43304,694,14,138,2022-01-10,45398.84,43304
43305,903,18,54,2022-07-17,31999.629999999997,43305
43306,179,12,6,2022-02-25,64.59,43306
43307,231,18,69,2022-03-12,705.32,43307
43308,468,14,185,2022-01-06,3201.3,43308
43309,267,19,113,2022-02-18,39157.22,43309
43310,355,3,33,2022-07-27,3907.2,43310
43311,955,6,173,2022-10-10,8123.22,43311
43312,71,4,94,2022-04-26,7128.27,43312
43313,517,7,34,2022-09-29,321.60999999999996,43313
43314,688,3,51,2022-04-06,3653.0999999999995,43314
43315,93,12,6,2022-10-06,21458.319999999996,43315
43316,543,6,90,2022-06-30,34127.31,43316
43317,873,6,70,2022-09-13,23500.739999999998,43317
43318,20,2,88,2022-12-08,27585.319999999996,43318
43319,487,11,138,2022-06-19,25338.949999999997,43319
43320,987,5,149,2022-01-13,40307.9,43320
43321,925,19,5,2022-08-06,0.0,43321
43322,210,11,146,2022-04-30,44268.83,43322
43323,462,5,67,2022-09-04,48169.630000000005,43323
43324,512,3,200,2022-08-22,0.0,43324
43325,295,8,77,2022-04-11,28176.12,43325
43326,880,19,63,2022-12-05,41282.6,43326
43327,560,19,20,2022-12-22,5411.400000000001,43327
43328,315,3,62,2022-05-03,11279.35,43328
43329,897,12,155,2022-07-26,4950.04,43329
43330,117,11,93,2022-01-06,32319.5,43330
43331,628,1,199,2022-01-29,24251.15,43331
43332,601,5,71,2022-12-05,2376.4500000000003,43332
43333,815,2,99,2022-09-22,0.0,43333
43334,945,12,98,2022-06-16,1453.9,43334
43335,867,2,195,2022-01-04,23296.5,43335
43336,735,19,108,2022-10-18,31230.39,43336
43337,71,19,19,2022-06-03,26102.88,43337
43338,361,10,171,2022-06-27,1413.53,43338
43339,148,6,160,2022-09-24,40728.89,43339
43340,749,17,38,2022-07-05,8782.610000000002,43340
43341,670,9,40,2022-12-06,26479.43,43341
43342,13,2,191,2022-03-02,11146.380000000001,43342
43343,262,5,58,2022-09-02,141.51,43343
43344,909,13,161,2022-06-16,13015.389999999998,43344
43345,841,4,183,2022-02-03,46729.619999999995,43345
43346,246,4,104,2022-06-09,0.0,43346
43347,537,14,89,2022-06-14,23330.889999999996,43347
43348,687,2,198,2022-11-29,0.0,43348
43349,914,13,95,2022-09-26,0.0,43349
43350,625,5,64,2022-02-22,44080.4,43350
43351,765,2,192,2022-11-07,3189.2400000000002,43351
43352,433,20,138,2022-11-06,8992.32,43352
43353,676,10,188,2022-01-09,27120.46,43353
43354,272,8,150,2022-07-12,11655.620000000003,43354
43355,439,18,99,2022-07-20,39734.560000000005,43355
43356,82,18,89,2022-10-22,25480.8,43356
43357,149,12,78,2022-11-15,0.0,43357
43358,737,8,113,2022-12-14,16434.85,43358
43359,86,7,96,2022-10-22,33757.54,43359
43360,554,6,80,2022-05-12,20010.54,43360
43361,469,12,163,2022-03-14,17310.079999999998,43361
43362,912,7,188,2022-08-30,0.0,43362
43363,959,14,25,2022-03-10,0.0,43363
43364,496,13,39,2022-06-18,25267.78,43364
43365,868,19,19,2022-10-11,0.0,43365
43366,703,12,135,2022-03-16,37992.53,43366
43367,883,18,196,2022-12-06,26044.88,43367
43368,535,18,1,2022-09-16,0.0,43368
43369,906,12,99,2022-04-27,30701.39,43369
43370,808,4,143,2022-08-21,2317.36,43370
43371,361,20,126,2022-02-22,19194.45,43371
43372,914,6,154,2022-10-08,11963.829999999998,43372
43373,749,4,18,2022-12-17,0.0,43373
43374,314,7,181,2022-07-06,50417.159999999996,43374
43375,64,6,107,2022-05-13,391.00999999999993,43375
43376,219,16,143,2022-07-16,114.4,43376
43377,70,8,88,2022-11-07,1693.66,43377
43378,749,8,47,2022-12-09,22305.03,43378
43379,348,6,134,2022-09-11,44597.78,43379
43380,137,3,181,2022-12-26,31138.09,43380
43381,186,13,129,2022-06-07,0.0,43381
43382,728,14,157,2022-09-09,108.05,43382
43383,602,7,10,2022-01-28,4489.5,43383
43384,877,18,34,2022-05-02,59.919999999999995,43384
43385,524,2,99,2022-06-24,39681.05,43385
43386,974,19,195,2022-08-29,16969.920000000002,43386
43387,440,5,34,2022-03-25,0.0,43387
43388,860,9,147,2022-02-05,930.48,43388
43389,574,19,151,2022-08-04,37211.79000000001,43389
43390,130,4,70,2022-01-19,0.0,43390
43391,823,14,192,2022-06-28,6527.5599999999995,43391
43392,838,11,86,2022-12-07,38522.01,43392
43393,674,14,180,2022-12-15,26084.379999999997,43393
43394,766,14,162,2022-04-16,891.34,43394
43395,279,6,178,2022-03-31,0.0,43395
43396,953,3,179,2022-03-08,55474.38,43396
43397,62,3,192,2022-06-13,23139.219999999994,43397
43398,463,19,48,2022-11-23,32146.56,43398
43399,896,3,87,2022-03-05,0.0,43399
43400,46,9,58,2022-05-08,59.919999999999995,43400
43401,200,15,160,2022-03-02,30360.600000000002,43401
43402,963,18,131,2022-03-26,24890.430000000004,43402
43403,243,12,127,2022-07-08,12743.199999999999,43403
43404,45,16,188,2022-04-23,20490.4,43404
43405,552,9,92,2022-05-19,434.95,43405
43406,869,14,197,2022-09-01,14966.310000000001,43406
43407,956,2,164,2022-08-01,13125.99,43407
43408,56,10,125,2022-06-28,3809.65,43408
43409,38,18,92,2022-02-05,1127.33,43409
43410,846,18,144,2022-08-31,28371.98,43410
43411,359,5,180,2022-05-12,27289.260000000002,43411
43412,294,15,77,2022-10-02,776.54,43412
43413,458,3,74,2022-10-03,16938.41,43413
43414,663,17,99,2022-10-13,60878.13,43414
43415,974,5,10,2022-04-27,34873.68000000001,43415
43416,199,9,56,2022-03-22,3067.7400000000002,43416
43417,81,13,150,2022-04-17,22479.059999999998,43417
43418,257,18,170,2022-10-29,19964.16,43418
43419,591,13,171,2022-10-24,10669.16,43419
43420,194,4,58,2022-01-29,38379.869999999995,43420
43421,875,7,46,2022-05-18,5645.83,43421
43422,449,11,84,2022-10-31,379.52000000000004,43422
43423,922,16,66,2022-07-17,27621.219999999998,43423
43424,716,1,153,2022-05-06,22516.819999999996,43424
43425,131,8,103,2022-12-28,279.54,43425
43426,146,13,99,2022-07-23,90329.26999999999,43426
43427,538,5,46,2022-03-26,34698.56,43427
43428,304,7,41,2022-01-07,14094.96,43428
43429,721,5,98,2022-03-16,5167.5,43429
43430,486,13,75,2022-07-04,31653.749999999996,43430
43431,373,15,160,2022-05-17,47226.79,43431
43432,178,2,174,2022-03-09,22851.0,43432
43433,666,17,11,2022-01-25,1042.3200000000002,43433
43434,347,4,49,2022-03-23,37474.38999999999,43434
43435,423,10,51,2022-05-26,2255.5,43435
43436,933,10,61,2022-11-11,274.56,43436
43437,719,11,5,2022-07-10,895.5000000000001,43437
43438,499,1,174,2022-10-28,22697.73,43438
43439,596,8,117,2022-08-27,18205.0,43439
43440,62,18,2,2022-10-08,7084.8,43440
43441,157,12,191,2022-09-07,35013.399999999994,43441
43442,644,3,22,2022-01-28,222.65,43442
43443,197,1,146,2022-12-10,32127.8,43443
43444,483,19,123,2022-09-30,3465.8999999999996,43444
43445,876,17,127,2022-11-02,33548.509999999995,43445
43446,355,12,98,2022-05-31,80.02,43446
43447,837,7,156,2022-04-25,21275.13,43447
43448,516,10,102,2022-11-23,39286.67,43448
43449,363,15,185,2022-10-01,0.0,43449
43450,902,15,160,2022-09-11,52349.56999999999,43450
43451,1000,15,33,2022-01-24,0.0,43451
43452,253,1,143,2022-11-05,0.0,43452
43453,152,17,106,2022-04-22,562.6999999999999,43453
43454,471,4,63,2022-12-06,12838.04,43454
43455,392,1,48,2022-11-20,9821.359999999999,43455
43456,666,9,22,2022-02-01,24000.760000000002,43456
43457,976,4,45,2022-06-09,386.31,43457
43458,231,6,108,2022-09-02,0.0,43458
43459,617,20,26,2022-11-26,301.1,43459
43460,555,4,79,2022-09-25,37377.4,43460
43461,967,19,19,2022-10-22,25270.759999999995,43461
43462,311,14,102,2022-08-26,32360.000000000004,43462
43463,600,2,75,2022-09-30,59.769999999999996,43463
43464,36,3,116,2022-11-07,26740.79,43464
43465,365,12,104,2022-11-17,36354.0,43465
43466,169,9,115,2022-10-04,36169.060000000005,43466
43467,935,17,67,2022-07-31,16974.559999999998,43467
43468,743,8,95,2022-04-07,2160.7999999999997,43468
43469,7,6,189,2022-05-03,0.0,43469
43470,484,5,128,2022-07-12,30950.67,43470
43471,209,7,23,2022-10-22,24726.52,43471
43472,863,5,141,2022-11-04,13105.240000000002,43472
43473,635,20,183,2022-07-08,97439.17000000001,43473
43474,965,14,13,2022-08-14,43013.34,43474
43475,504,13,37,2022-02-19,22200.89,43475
43476,70,5,80,2022-05-11,23913.09,43476
43477,377,20,177,2022-07-08,44447.85,43477
43478,722,19,24,2022-09-24,364.8,43478
43479,415,11,186,2022-05-01,45408.44,43479
43480,254,8,100,2022-12-09,11291.32,43480
43481,749,9,161,2022-09-02,92.88,43481
43482,61,16,61,2022-12-02,60847.729999999996,43482
43483,636,2,158,2022-11-30,56063.96,43483
43484,64,11,83,2022-03-18,14497.359999999999,43484
43485,321,15,81,2022-10-12,29574.3,43485
43486,992,13,60,2022-09-07,19556.28,43486
43487,758,6,122,2022-02-19,6812.040000000001,43487
43488,264,15,168,2022-01-31,40826.57,43488
43489,420,4,176,2022-09-13,20806.55,43489
43490,644,2,132,2022-12-28,0.0,43490
43491,711,4,134,2022-11-13,27801.64,43491
43492,191,18,44,2022-10-17,537.6999999999999,43492
43493,30,14,73,2022-06-11,8629.250000000002,43493
43494,612,10,50,2022-01-18,19879.019999999997,43494
43495,574,7,59,2022-11-03,34546.68,43495
43496,471,14,51,2022-05-12,11741.56,43496
43497,898,1,143,2022-03-27,16250.439999999997,43497
43498,537,7,116,2022-11-23,11752.13,43498
43499,538,8,41,2022-11-08,0.0,43499
43500,456,6,40,2022-06-17,22531.5,43500
43501,998,2,22,2022-12-10,20471.27,43501
43502,143,10,136,2022-09-08,5913.420000000001,43502
43503,271,16,87,2022-11-18,7323.4,43503
43504,172,1,28,2022-10-13,15469.32,43504
43505,480,2,128,2022-11-05,9169.199999999999,43505
43506,235,20,127,2022-07-03,44408.56,43506
43507,834,16,74,2022-12-22,0.0,43507
43508,186,16,113,2022-07-11,1212.1,43508
43509,899,5,175,2022-04-26,0.0,43509
43510,218,16,55,2022-08-27,23060.859999999997,43510
43511,222,18,32,2022-06-29,43521.06,43511
43512,177,13,159,2022-10-08,45206.04,43512
43513,455,9,120,2022-01-07,0.0,43513
43514,478,11,34,2022-11-10,11620.26,43514
43515,67,9,161,2022-04-04,616.3599999999999,43515
43516,789,17,33,2022-12-31,1588.0,43516
43517,985,17,88,2022-05-25,10134.03,43517
43518,889,5,140,2022-08-25,79519.09999999999,43518
43519,356,4,182,2022-05-11,6437.51,43519
43520,919,4,92,2022-10-15,184.30999999999997,43520
43521,216,5,174,2022-03-15,21654.709999999995,43521
43522,212,17,113,2022-04-15,41870.159999999996,43522
43523,317,6,181,2022-02-13,17156.16,43523
43524,803,10,59,2022-03-29,0.0,43524
43525,387,13,27,2022-07-01,29940.199999999997,43525
43526,344,4,84,2022-08-08,16534.65,43526
43527,107,18,25,2022-04-29,15263.69,43527
43528,337,15,175,2022-12-05,49362.399999999994,43528
43529,920,18,179,2022-10-18,26852.309999999998,43529
43530,810,12,1,2022-03-19,0.0,43530
43531,756,19,74,2022-06-05,6813.17,43531
43532,266,20,188,2022-03-13,35367.09,43532
43533,563,20,195,2022-02-25,3749.63,43533
43534,508,12,9,2022-12-24,15318.019999999999,43534
43535,979,20,167,2022-09-02,10694.91,43535
43536,647,4,43,2022-09-14,44.06,43536
43537,66,1,31,2022-12-18,4887.4400000000005,43537
43538,534,1,186,2022-08-06,0.0,43538
43539,105,17,126,2022-08-16,25318.48,43539
43540,662,19,135,2022-03-08,6266.57,43540
43541,750,19,26,2022-01-13,8281.26,43541
43542,730,5,54,2022-12-29,236.64000000000001,43542
43543,674,11,165,2022-01-04,0.0,43543
43544,45,2,110,2022-02-17,25854.890000000007,43544
43545,674,19,89,2022-07-28,2621.71,43545
43546,251,6,48,2022-07-12,31131.540000000005,43546
43547,839,20,23,2022-11-16,3864.56,43547
43548,111,12,25,2022-02-03,7309.2300000000005,43548
43549,597,20,90,2022-10-22,7998.38,43549
43550,333,18,73,2022-02-12,26317.79,43550
43551,474,7,73,2022-09-23,19246.08,43551
43552,555,18,74,2022-04-21,231.70999999999998,43552
43553,253,19,122,2022-04-06,0.0,43553
43554,60,2,23,2022-01-15,15797.65,43554
43555,345,7,125,2022-08-06,11188.890000000001,43555
43556,934,19,102,2022-12-09,616.3599999999999,43556
43557,713,19,197,2022-02-04,74893.55999999998,43557
43558,874,8,172,2022-02-14,9150.059999999998,43558
43559,628,13,49,2022-10-02,41085.8,43559
43560,202,8,56,2022-03-24,12042.799999999997,43560
43561,960,6,29,2022-09-23,0.0,43561
43562,573,9,185,2022-09-04,2998.8,43562
43563,203,11,94,2022-04-14,18712.65,43563
43564,98,18,21,2022-09-25,16949.899999999998,43564
43565,89,3,129,2022-08-26,4654.26,43565
43566,732,17,115,2022-12-31,0.0,43566
43567,803,12,40,2022-04-04,4509.12,43567
43568,450,2,84,2022-03-07,5518.7,43568
43569,667,17,118,2022-01-08,328.19999999999993,43569
43570,187,10,183,2022-09-07,14526.0,43570
43571,519,4,181,2022-08-09,1471.86,43571
43572,735,12,153,2022-09-13,26116.94,43572
43573,395,20,90,2022-09-20,7024.22,43573
43574,591,19,162,2022-05-18,6465.73,43574
43575,965,13,68,2022-07-10,0.0,43575
43576,66,6,194,2022-09-20,556.24,43576
43577,425,16,19,2022-12-17,8139.959999999999,43577
43578,218,6,144,2022-05-01,23244.52,43578
43579,577,16,99,2022-03-26,25.36,43579
43580,246,14,50,2022-09-23,15301.190000000002,43580
43581,832,13,57,2022-12-07,0.0,43581
43582,257,12,19,2022-10-11,0.0,43582
43583,535,9,97,2022-08-06,9690.599999999999,43583
43584,346,13,87,2022-05-28,31897.95,43584
43585,481,3,196,2022-07-23,3542.9199999999996,43585
43586,88,3,189,2022-06-14,6488.82,43586
43587,814,14,58,2022-01-20,0.0,43587
43588,218,11,121,2022-10-15,27185.85,43588
43589,559,11,119,2022-09-30,4280.699999999999,43589
43590,783,18,20,2022-02-20,0.0,43590
43591,8,14,38,2022-06-01,283.54,43591
43592,843,18,135,2022-02-22,660.44,43592
43593,196,10,128,2022-11-08,17152.17,43593
43594,722,18,186,2022-08-14,60433.34999999999,43594
43595,63,5,91,2022-11-16,42474.04,43595
43596,826,5,107,2022-08-22,96.79999999999998,43596
43597,529,18,9,2022-09-24,43932.57,43597
43598,501,4,66,2022-06-07,2078.4300000000003,43598
43599,538,14,9,2022-06-22,46282.869999999995,43599
43600,803,2,136,2022-12-08,47287.26,43600
43601,242,20,165,2022-11-26,17906.97,43601
43602,467,6,33,2022-05-09,19758.600000000002,43602
43603,369,1,69,2022-04-30,719.22,43603
43604,155,13,166,2022-12-12,0.0,43604
43605,65,2,182,2022-04-10,0.0,43605
43606,67,15,29,2022-04-30,0.0,43606
43607,390,14,120,2022-01-23,0.0,43607
43608,3,5,190,2022-07-17,30886.46,43608
43609,404,2,85,2022-12-09,15223.889999999998,43609
43610,194,20,55,2022-06-12,22986.1,43610
43611,329,9,28,2022-10-24,6779.959999999999,43611
43612,973,10,166,2022-09-17,36691.31,43612
43613,871,19,148,2022-05-23,0.0,43613
43614,985,15,177,2022-08-06,0.0,43614
43615,444,1,88,2022-01-25,1038.72,43615
43616,679,13,4,2022-06-14,1846.35,43616
43617,451,3,177,2022-12-10,20874.0,43617
43618,328,11,5,2022-09-10,0.0,43618
43619,83,7,3,2022-01-20,9898.74,43619
43620,408,4,169,2022-10-21,6619.500000000002,43620
43621,538,8,110,2022-02-11,28632.380000000005,43621
43622,360,14,66,2022-02-27,24999.009999999995,43622
43623,402,7,133,2022-02-01,53981.54,43623
43624,463,13,73,2022-04-02,0.0,43624
43625,813,6,151,2022-09-21,0.0,43625
43626,265,15,147,2022-01-17,22796.94,43626
43627,48,1,134,2022-09-24,3109.92,43627
43628,910,10,152,2022-11-09,0.0,43628
43629,473,18,27,2022-03-08,0.0,43629
43630,628,8,178,2022-02-09,649.29,43630
43631,504,6,111,2022-03-07,20647.620000000003,43631
43632,680,15,122,2022-06-03,48900.66,43632
43633,565,16,133,2022-09-23,90046.18,43633
43634,43,6,118,2022-10-03,14453.720000000001,43634
43635,299,19,11,2022-08-11,29105.050000000003,43635
43636,611,17,169,2022-12-10,48570.020000000004,43636
43637,696,12,119,2022-11-02,12547.5,43637
43638,609,12,170,2022-03-14,30646.289999999997,43638
43639,104,2,189,2022-05-14,550.54,43639
43640,621,15,37,2022-09-09,36773.119999999995,43640
43641,161,16,80,2022-07-12,26245.36,43641
43642,504,16,166,2022-12-25,0.0,43642
43643,556,18,177,2022-03-11,30561.819999999996,43643
43644,853,11,166,2022-05-14,0.0,43644
43645,346,4,85,2022-11-30,5536.419999999999,43645
43646,376,10,10,2022-03-14,24360.100000000002,43646
43647,34,13,32,2022-11-15,59293.91,43647
43648,733,1,84,2022-03-26,94.82,43648
43649,569,18,44,2022-06-20,0.0,43649
43650,344,7,143,2022-01-30,61263.64,43650
43651,404,17,105,2022-08-11,31664.76,43651
43652,451,14,141,2022-09-13,9497.880000000001,43652
43653,16,8,188,2022-04-11,15051.200000000003,43653
43654,626,4,3,2022-09-28,785.92,43654
43655,392,2,188,2022-01-13,0.0,43655
43656,737,2,190,2022-01-08,594.59,43656
43657,204,14,22,2022-04-26,0.0,43657
43658,531,16,86,2022-12-12,412.51,43658
43659,178,6,79,2022-10-21,5747.13,43659
43660,630,3,139,2022-02-04,32680.5,43660
43661,745,5,121,2022-02-04,16569.909999999996,43661
43662,86,8,55,2022-08-07,11305.5,43662
43663,532,2,29,2022-01-24,8778.5,43663
43664,748,17,157,2022-09-02,0.0,43664
43665,572,5,57,2022-05-10,95336.01000000001,43665
43666,85,7,89,2022-02-06,55007.32,43666
43667,296,15,90,2022-11-09,8485.6,43667
43668,220,5,147,2022-01-26,0.0,43668
43669,591,5,181,2022-11-24,19422.92,43669
43670,843,5,106,2022-02-09,3966.0600000000004,43670
43671,324,8,32,2022-10-22,22577.579999999998,43671
43672,770,7,85,2022-03-09,13674.37,43672
43673,556,13,177,2022-11-18,0.0,43673
43674,59,2,98,2022-01-05,17945.12,43674
43675,120,10,54,2022-07-07,3815.4599999999996,43675
43676,44,7,143,2022-02-28,37384.74,43676
43677,584,9,198,2022-12-01,10571.219999999998,43677
43678,706,20,119,2022-12-31,57523.229999999996,43678
43679,645,10,186,2022-07-07,25156.089999999997,43679
43680,273,12,194,2022-07-14,9621.36,43680
43681,215,11,75,2022-08-09,968.1,43681
43682,444,18,18,2022-04-19,954.0,43682
43683,422,8,90,2022-05-10,0.0,43683
43684,124,3,1,2022-01-18,0.0,43684
43685,99,11,56,2022-06-27,42394.7,43685
43686,897,16,42,2022-11-27,21524.88,43686
43687,372,20,62,2022-03-25,0.0,43687
43688,828,16,106,2022-07-06,6070.9,43688
43689,53,10,180,2022-08-19,9071.08,43689
43690,452,3,105,2022-07-02,216.1,43690
43691,617,13,14,2022-07-03,16247.38,43691
43692,612,1,16,2022-08-05,0.0,43692
43693,931,15,168,2022-10-19,0.0,43693
43694,891,20,61,2022-09-23,25812.0,43694
43695,959,11,176,2022-09-06,3548.7499999999995,43695
43696,449,6,115,2022-06-23,50942.5,43696
43697,604,12,44,2022-03-16,482.55999999999995,43697
43698,166,20,12,2022-06-16,1521.8700000000001,43698
43699,756,9,118,2022-10-30,15003.13,43699
43700,236,9,184,2022-08-30,20225.000000000004,43700
43701,960,11,179,2022-04-11,15186.480000000001,43701
43702,720,7,64,2022-04-10,0.0,43702
43703,89,5,98,2022-11-20,9922.359999999999,43703
43704,718,7,52,2022-06-12,8034.6,43704
43705,910,5,81,2022-02-20,13630.96,43705
43706,78,5,38,2022-11-18,21952.98,43706
43707,634,5,132,2022-02-03,25519.420000000002,43707
43708,270,12,150,2022-05-14,19920.1,43708
43709,607,12,131,2022-03-28,26123.000000000004,43709
43710,846,20,130,2022-07-24,3304.6399999999994,43710
43711,986,13,126,2022-11-13,0.0,43711
