return_id,item_id,reason,return_date
2222,34443,Wrong item,2021-12-24
2223,32462,Customer changed mind,2021-05-22
2224,30995,Wrong item,2023-09-17
2225,60750,Customer changed mind,2022-06-05
2226,44464,Wrong item,2022-07-19
2227,78248,Damaged,2022-10-02
2228,34812,Wrong item,2021-02-05
2229,58852,Wrong item,2042-07-19
2230,87401,Customer changed mind,2023-06-03
2231,8844,Damaged,2023-01-13
2232,79169,Customer changed mind,2021-02-21
2233,26856,Customer changed mind,2020-12-26
2234,12994,Damaged,2020-05-16
2235,19727,Customer changed mind,2023-11-09
2236,50765,Customer changed mind,2021-04-27
2237,34601,Customer changed mind,2023-03-04
2238,54997,Wrong item,2020-08-29
2239,52712,Damaged,2022-05-19
2240,30877,Customer changed mind,2022-04-26
2241,50716,Wrong item,2064-07-10
2242,58639,Customer changed mind,2023-02-17
2243,88424,Customer changed mind,2021-05-27
2244,98910,Wrong item,2021-11-28
2245,21226,Customer changed mind,2020-10-02
2246,93612,Wrong item,2022-03-27
2247,57198,Damaged,2023-06-16
2248,70688,Wrong item,2022-05-20
2249,14470,Damaged,2022-02-09
2250,93921,Wrong item,2023-04-24
2251,7822,Damaged,2020-02-16
2252,26148,Customer changed mind,2020-12-11
2253,20753,Customer changed mind,2021-07-02
2254,31099,Customer changed mind,2020-12-11
2255,60528,Wrong item,2023-12-06
2256,64496,Wrong item,2021-06-08
2257,83154,Damaged,2023-10-06
2258,18885,Damaged,2022-11-25
2259,12947,Customer changed mind,2020-12-22
2260,47495,Wrong item,2021-03-06
2261,32094,Damaged,2022-04-27
2262,648,Customer changed mind,2020-08-28
2263,54631,Customer changed mind,2021-07-31
2264,26736,Customer changed mind,2022-09-12
2265,44713,Wrong item,2020-10-18
2266,80263,Wrong item,2023-08-16
2267,8175,Damaged,2020-10-19
2268,35301,Wrong item,2020-05-23
2269,79888,Customer changed mind,2098-10-09
2270,90054,Customer changed mind,2050-07-05
2271,34970,Customer changed mind,2023-06-06
2272,53583,Wrong item,2023-03-05
2273,61999,Wrong item,2021-09-27
2274,35527,Wrong item,2020-09-28
2275,21488,Wrong item,2022-04-01
2276,84961,Wrong item,2022-07-15
2277,27664,Customer changed mind,2022-03-05
2278,42184,Damaged,2021-04-19
2279,43957,Damaged,2023-06-07
2280,40712,Wrong item,2022-05-06
2281,7396,Wrong item,2091-00-23
2282,64273,Wrong item,2022-07-10
2283,9117,Damaged,2020-05-27
2284,87114,Customer changed mind,2068-10-08
2285,80874,Customer changed mind,2022-04-18
2286,38594,Damaged,2021-07-18
2287,98723,Damaged,2020-05-11
2288,29461,Customer changed mind,2021-04-22
2289,22069,Damaged,2023-11-20
2290,17129,Customer changed mind,2021-05-31
2291,71003,Wrong item,2020-07-01
2292,25345,Customer changed mind,2020-02-06
2293,74694,Wrong item,2022-09-03
2294,39044,Wrong item,2022-04-17
2295,14845,Customer changed mind,2020-12-01
2296,21089,Wrong item,2022-06-09
2297,13120,Wrong item,2023-09-30
2298,74991,Damaged,2022-10-13
2299,51269,Wrong item,2021-11-07
2300,62640,Damaged,2020-08-09
2301,82906,Customer changed mind,2022-05-20
2302,49386,Customer changed mind,2020-09-03
2303,37159,Wrong item,2021-08-26
2304,22314,Customer changed mind,2021-01-14
2305,12838,Customer changed mind,2022-11-07
2306,66394,Damaged,2022-05-12
2307,54416,Wrong item,2021-02-21
2308,95620,Wrong item,2020-01-31
2309,23045,Customer changed mind,2022-03-24
2310,43790,Damaged,2021-05-27
2311,84750,Damaged,2023-05-22
2312,40900,Wrong item,2094-01-15
2313,6016,Damaged,2021-11-19
2314,51000,Damaged,2020-11-01
2315,964,Customer changed mind,2022-06-09
2316,57893,Customer changed mind,2023-08-08
2317,97044,Wrong item,2049-06-20
2318,77259,Customer changed mind,2077-07-27
2319,40901,Damaged,2020-09-21
2320,55755,Damaged,2021-12-04
2321,93797,Damaged,2021-12-02
2322,51936,Damaged,2022-08-22
2323,26615,Wrong item,2021-04-03
2324,86757,Damaged,2023-10-10
2325,72465,Damaged,2022-12-02
2326,54048,Customer changed mind,2022-12-03
2327,34166,Customer changed mind,2021-11-08
2328,3598,Wrong item,2021-11-01
2329,5781,Wrong item,2021-05-02
2330,22581,Wrong item,2021-10-31
2331,50133,Wrong item,2020-04-20
2332,4078,Customer changed mind,2022-01-25
2333,26620,Damaged,2070-10-16
2334,50403,Customer changed mind,2023-11-29
2335,80193,Wrong item,2053-07-09
2336,52286,Damaged,2022-10-30
2337,83983,Damaged,2020-05-20
2338,98422,Damaged,2021-03-17
2339,94369,Damaged,2020-08-12
2340,57521,Damaged,2023-03-12
2341,24431,Damaged,2021-01-28
2342,1119,Customer changed mind,2021-07-14
2343,63371,Damaged,2022-02-10
2344,46132,Wrong item,2022-01-17
2345,81982,Wrong item,2078-04-03
2346,20629,Damaged,2021-08-29
2347,81926,Damaged,2051-05-28
2348,60698,Customer changed mind,2021-09-16
2349,49523,Wrong item,2021-05-22
2350,474,Damaged,2022-01-25
2351,15607,Damaged,2022-04-18
2352,94029,Damaged,2022-10-08
2353,66799,Damaged,2022-03-07
2354,38501,Damaged,2020-08-08
2355,68325,Wrong item,2021-12-27
2356,18806,Wrong item,2023-01-30
2357,18242,Customer changed mind,2021-06-13
2358,38021,Damaged,2020-10-19
2359,94418,Wrong item,2061-05-08
2360,31448,Customer changed mind,2020-04-12
2361,65561,Customer changed mind,2023-08-29
2362,23299,Customer changed mind,2021-03-20
2363,23836,Damaged,2020-04-30
2364,14031,Damaged,2021-01-04
2365,94111,Damaged,2022-11-18
2366,21753,Damaged,2023-12-10
2367,7411,Wrong item,2021-12-14
2368,94814,Damaged,2023-05-19
2369,26385,Customer changed mind,2020-05-26
2370,90856,Damaged,2023-04-27
2371,17996,Customer changed mind,2021-10-08
2372,9896,Wrong item,2022-10-07
2373,97135,Wrong item,2022-08-24
2374,29450,Wrong item,2021-08-30
2375,33266,Customer changed mind,2058-06-07
2376,22927,Customer changed mind,2021-12-10
2377,97785,Damaged,2023-07-18
2378,96540,Damaged,2023-07-30
2379,78835,Damaged,2058-04-12
2380,39464,Wrong item,2021-05-02
2381,91620,Wrong item,2020-01-16
2382,770,Damaged,2022-02-19
2383,7561,Wrong item,2023-08-25
2384,82637,Wrong item,2022-03-28
2385,68305,Customer changed mind,2023-06-01
2386,76596,Wrong item,2022-01-25
2387,75549,Wrong item,2022-02-07
2388,69381,Customer changed mind,2020-03-16
2389,52477,Wrong item,2020-11-01
2390,38717,Damaged,2020-01-12
2391,32172,Wrong item,2023-10-15
2392,55745,Wrong item,2022-05-11
2393,26003,Customer changed mind,2063-04-14
2394,50864,Wrong item,2020-10-25
2395,62498,Customer changed mind,2022-02-20
2396,61396,Wrong item,2022-07-23
2397,12685,Damaged,2023-10-14
2398,80653,Wrong item,2020-08-21
2399,20744,Damaged,2022-03-28
2400,77887,Customer changed mind,2023-06-28
2401,77527,Customer changed mind,2020-01-04
2402,86224,Customer changed mind,2020-11-03
2403,74312,Damaged,2023-08-10
2404,15378,Wrong item,2021-03-09
2405,70266,Wrong item,2023-01-30
2406,31908,Wrong item,2092-02-06
2407,86229,Damaged,2020-01-11
2408,19343,Wrong item,2022-01-04
2409,59027,Wrong item,2022-08-13
2410,2154,Damaged,2037-02-12
2411,35858,Damaged,2022-07-07
2412,49651,Damaged,2021-06-05
2413,15761,Damaged,2073-02-23
2414,16319,Damaged,2021-06-20
2415,99344,Damaged,2023-02-15
2416,9125,Wrong item,2022-08-31
2417,60326,Wrong item,2021-01-01
2418,29413,Wrong item,2042-03-02
2419,91952,Customer changed mind,2022-05-19
2420,22743,Damaged,2021-07-24
2421,12812,Damaged,2021-10-16
2422,56053,Customer changed mind,2023-09-03
2423,67254,Customer changed mind,2098-01-02
2424,2581,Customer changed mind,2020-01-16
2425,13657,Damaged,2021-10-18
2426,73253,Damaged,2022-08-17
2427,57615,Wrong item,2022-01-22
2428,27525,Damaged,2020-01-21
2429,64402,Damaged,2023-09-05
2430,93643,Customer changed mind,2023-01-19
2431,26795,Customer changed mind,2021-10-11
2432,1421,Customer changed mind,2022-07-07
2433,30382,Wrong item,2022-04-22
2434,19703,Wrong item,2020-05-31
2435,15546,Wrong item,2022-04-05
2436,97785,Damaged,2023-09-14
2437,61305,Customer changed mind,2023-02-12
2438,99509,Wrong item,2022-09-18
2439,37845,Damaged,2022-12-24
2440,66143,Wrong item,2022-04-28
2441,64087,Customer changed mind,2020-09-15
2442,178,Wrong item,2023-12-25
2443,53091,Damaged,2021-02-20
2444,24920,Wrong item,2021-10-22
2445,78535,Damaged,2022-06-05
2446,65196,Damaged,2020-03-14
2447,75251,Damaged,2075-10-01
2448,18898,Customer changed mind,2020-03-15
2449,54818,Customer changed mind,2022-09-07
2450,73284,Wrong item,2023-11-21
2451,34303,Customer changed mind,2023-01-20
2452,95624,Customer changed mind,2021-09-23
2453,94566,Customer changed mind,2021-04-02
2454,4523,Wrong item,2021-12-29
2455,75575,Wrong item,2021-10-17
2456,26483,Wrong item,2023-12-01
2457,46611,Customer changed mind,2023-05-21
2458,49519,Damaged,2022-08-13
2459,26393,Customer changed mind,2020-03-02
2460,47888,Customer changed mind,2023-03-27
2461,69347,Wrong item,2021-04-15
2462,28114,Wrong item,2022-09-06
2463,51873,Damaged,2021-04-21
2464,19499,Customer changed mind,2023-03-30
2465,65897,Wrong item,2020-11-24
2466,92923,Damaged,2021-02-17
2467,76932,Customer changed mind,2021-11-05
2468,68236,Wrong item,2020-12-20
2469,30806,Damaged,2022-11-30
2470,88212,Customer changed mind,2022-09-09
2471,29958,Wrong item,2021-04-20
2472,8739,Wrong item,2023-11-15
2473,17544,Damaged,2023-02-16
2474,83059,Wrong item,2021-02-09
2475,13337,Damaged,2042-09-09
2476,47220,Damaged,2022-07-07
2477,47232,Customer changed mind,2020-01-11
2478,79437,Damaged,2023-07-22
2479,83297,Customer changed mind,2022-12-05
2480,10220,Customer changed mind,2020-07-30
2481,29854,Damaged,2096-09-17
2482,15592,Wrong item,2021-04-13
2483,97383,Customer changed mind,2020-10-14
2484,50608,Damaged,2020-11-16
2485,53751,Customer changed mind,2041-08-16
2486,17811,Wrong item,2099-01-16
2487,29462,Damaged,2023-11-18
2488,62082,Damaged,2023-08-14
2489,41158,Damaged,2022-07-29
2490,66216,Customer changed mind,2066-05-12
2491,82982,Damaged,2023-10-20
2492,73757,Customer changed mind,2023-02-25
2493,79793,Wrong item,2023-11-22
2494,2833,Wrong item,2020-04-08
2495,66256,Customer changed mind,2021-07-21
2496,19192,Wrong item,2021-04-03
2497,51458,Customer changed mind,2040-09-06
2498,73004,Customer changed mind,2023-05-08
2499,93484,Customer changed mind,2021-10-27
2500,84044,Damaged,2021-10-21
2501,91136,Customer changed mind,2020-01-16
2502,73372,Damaged,2020-06-18
2503,77143,Damaged,2084-09-19
2504,89781,Damaged,2023-12-24
2505,31693,Customer changed mind,2020-06-11
2506,44127,Wrong item,2021-03-15
2507,17142,Wrong item,2022-11-03
2508,50180,Damaged,2020-10-07
2509,34395,Damaged,2020-07-27
2510,94604,Customer changed mind,2021-10-03
2511,48173,Customer changed mind,2020-05-26
2512,77282,Wrong item,2020-03-16
2513,89191,Damaged,2022-07-11
2514,82087,Damaged,2020-01-10
2515,80510,Damaged,2022-02-10
2516,77820,Damaged,2021-02-19
2517,25117,Damaged,2020-04-22
2518,9260,Damaged,2022-06-13
2519,74273,Customer changed mind,2023-01-22
2520,55632,Damaged,2022-03-21
2521,87014,Customer changed mind,2021-11-13
2522,15339,Wrong item,2023-12-17
2523,60525,Customer changed mind,2021-08-15
2524,77178,Damaged,2023-12-20
2525,54082,Wrong item,2046-05-02
2526,7415,Wrong item,2023-09-09
2527,14563,Wrong item,2020-10-14
2528,41409,Damaged,2023-07-23
2529,5956,Customer changed mind,2021-09-23
2530,50726,Damaged,2022-05-18
2531,45196,Customer changed mind,2022-10-17
2532,90761,Wrong item,2060-05-23
2533,21400,Wrong item,2022-01-11
2534,32469,Customer changed mind,2021-09-16
2535,71683,Wrong item,2021-03-01
2536,38851,Customer changed mind,2022-02-08
2537,40411,Wrong item,2022-06-24
2538,95325,Wrong item,2022-07-24
2539,78163,Customer changed mind,2020-06-05
2540,6418,Wrong item,2022-08-26
2541,59655,Damaged,2023-10-03
2542,44410,Damaged,2095-06-16
2543,93724,Customer changed mind,2022-09-03
2544,92910,Customer changed mind,2020-02-06
2545,21795,Wrong item,2022-09-20
2546,58947,Damaged,2021-11-29
2547,25302,Wrong item,2023-09-11
2548,81335,Wrong item,2085-00-12
2549,22164,Damaged,2022-11-07
2550,90462,Damaged,2048-00-08
2551,7255,Wrong item,2022-09-18
2552,65117,Wrong item,2023-08-02
2553,36536,Damaged,2041-08-21
2554,99138,Customer changed mind,2023-02-18
2555,26400,Customer changed mind,2020-09-26
2556,68004,Wrong item,2021-10-05
2557,87584,Damaged,2021-05-18
2558,93296,Customer changed mind,2023-02-14
2559,7825,Damaged,2022-05-03
2560,99785,Damaged,2023-02-10
2561,9344,Damaged,2021-06-08
2562,40571,Customer changed mind,2021-03-04
2563,61863,Customer changed mind,2021-07-14
2564,78655,Damaged,2068-06-23
2565,75879,Customer changed mind,2021-12-13
2566,48640,Damaged,2020-01-01
2567,83812,Damaged,2023-11-04
2568,37325,Customer changed mind,2020-12-17
2569,3461,Wrong item,2039-03-10
2570,40160,Wrong item,2022-05-23
2571,37149,Wrong item,2020-02-09
2572,24935,Damaged,2020-10-25
2573,48649,Wrong item,2020-04-23
2574,12178,Damaged,2021-11-20
2575,43565,Wrong item,2023-08-10
2576,34376,Damaged,2021-04-07
2577,10538,Wrong item,2023-03-23
2578,18911,Damaged,2021-08-30
2579,32386,Customer changed mind,2092-03-17
2580,21906,Damaged,2021-10-15
2581,19183,Customer changed mind,2022-03-04
2582,65751,Wrong item,2021-09-01
2583,47487,Wrong item,2021-10-23
2584,43640,Wrong item,2023-04-26
2585,70365,Wrong item,2020-06-18
2586,68695,Customer changed mind,2020-11-25
2587,4156,Wrong item,2021-04-18
2588,30962,Damaged,2020-03-04
2589,48650,Wrong item,2020-05-30
2590,18779,Damaged,2066-10-03
2591,70561,Wrong item,2020-11-05
2592,84551,Damaged,2020-02-18
2593,66255,Damaged,2022-02-14
2594,26415,Damaged,2021-02-10
2595,31641,Wrong item,2021-06-21
2596,97874,Damaged,2022-10-16
2597,50388,Wrong item,2021-05-29
2598,17135,Wrong item,2021-04-13
2599,28484,Wrong item,2023-07-07
2600,86346,Customer changed mind,2022-03-23
2601,91621,Damaged,2021-10-05
2602,4038,Customer changed mind,2020-03-15
2603,10540,Customer changed mind,2023-04-10
2604,38280,Damaged,2022-01-09
2605,81894,Damaged,2020-06-24
2606,80222,Wrong item,2034-00-22
2607,67470,Customer changed mind,2021-03-15
2608,64115,Damaged,2020-12-08
2609,4373,Customer changed mind,2021-11-06
2610,55256,Customer changed mind,2020-02-17
2611,49775,Customer changed mind,2020-11-06
2612,72695,Customer changed mind,2021-05-05
2613,40109,Customer changed mind,2023-01-19
2614,2628,Damaged,2023-05-26
2615,61899,Damaged,2020-03-09
2616,54802,Wrong item,2023-08-11
2617,86313,Wrong item,2022-12-04
2618,48489,Wrong item,2022-09-16
2619,68042,Damaged,2023-03-28
2620,74126,Customer changed mind,2023-12-03
2621,19552,Wrong item,2022-09-19
2622,98440,Damaged,2090-05-14
2623,92729,Wrong item,2022-05-25
2624,85186,Damaged,2022-09-18
2625,33107,Customer changed mind,2023-02-19
2626,48458,Damaged,2021-03-18
2627,86608,Customer changed mind,2021-04-10
2628,58244,Wrong item,2021-05-05
2629,1988,Wrong item,2022-08-15
2630,15478,Customer changed mind,2023-01-20
2631,63939,Wrong item,2020-02-29
2632,68886,Customer changed mind,2073-07-26
2633,97775,Wrong item,2021-06-30
2634,71324,Wrong item,2023-04-21
2635,1952,Wrong item,2021-07-31
2636,47491,Wrong item,2023-10-06
2637,25115,Wrong item,2022-10-26
2638,13069,Wrong item,2021-06-14
2639,5717,Customer changed mind,2021-12-22
2640,11346,Wrong item,2022-01-31
2641,79893,Customer changed mind,2022-09-29
2642,57871,Customer changed mind,2022-09-25
2643,87678,Damaged,2021-03-18
2644,53989,Customer changed mind,2022-07-11
2645,35961,Damaged,2020-11-10
2646,18880,Customer changed mind,2022-04-24
2647,38657,Wrong item,2021-06-20
2648,32984,Customer changed mind,2023-04-12
2649,6845,Damaged,2022-01-28
2650,56043,Damaged,2020-12-20
2651,6920,Damaged,2023-12-26
2652,66585,Customer changed mind,2021-12-24
2653,9758,Wrong item,2030-04-19
2654,16224,Wrong item,2038-00-08
2655,17669,Damaged,2020-09-05
2656,96202,Customer changed mind,2020-12-03
2657,37136,Customer changed mind,2022-03-29
2658,90920,Wrong item,2022-10-20
2659,68653,Wrong item,2021-06-01
2660,85997,Customer changed mind,2020-07-08
2661,41021,Damaged,2022-05-26
2662,34911,Customer changed mind,2023-01-28
2663,97600,Wrong item,2023-08-01
2664,7618,Damaged,2022-09-12
2665,20494,Customer changed mind,2021-06-18
2666,63087,Customer changed mind,2020-03-18
2667,73939,Wrong item,2021-02-03
2668,84141,Damaged,2057-04-23
2669,74736,Customer changed mind,2023-03-06
2670,99935,Wrong item,2080-08-21
2671,55933,Damaged,2021-07-13
2672,84864,Damaged,2021-07-09
2673,85284,Customer changed mind,2020-01-27
2674,87687,Customer changed mind,2021-02-14
2675,35333,Damaged,2020-12-14
2676,35871,Customer changed mind,2075-04-07
2677,20374,Wrong item,2023-08-09
2678,31530,Customer changed mind,2022-01-20
2679,42022,Customer changed mind,2023-09-04
2680,36102,Wrong item,2023-02-10
2681,57413,Customer changed mind,2023-01-18
2682,26275,Customer changed mind,2023-10-31
2683,47672,Damaged,2020-03-24
2684,82945,Wrong item,2023-03-10
2685,93125,Customer changed mind,2021-12-13
2686,87518,Damaged,2022-12-20
2687,20094,Customer changed mind,2023-07-05
2688,33793,Damaged,2020-01-11
2689,47936,Wrong item,2021-02-21
2690,4785,Customer changed mind,2069-07-18
2691,36182,Customer changed mind,2023-09-13
2692,12018,Damaged,2023-04-28
2693,9244,Damaged,2022-02-23
2694,86147,Damaged,2022-10-26
2695,85365,Wrong item,2021-08-17
2696,15673,Wrong item,2021-11-29
2697,72286,Damaged,2023-11-23
2698,45696,Damaged,2021-08-27
2699,87762,Customer changed mind,2023-01-05
2700,16495,Customer changed mind,2021-04-11
2701,38747,Customer changed mind,2021-09-02
2702,11930,Customer changed mind,2022-04-28
2703,34471,Wrong item,2023-07-23
2704,47664,Customer changed mind,2022-04-06
2705,8575,Wrong item,2023-02-26
2706,58445,Damaged,2021-07-04
2707,13769,Damaged,2023-10-13
2708,38755,Damaged,2022-02-04
2709,71284,Damaged,2020-09-04
2710,87941,Wrong item,2021-06-30
2711,4291,Customer changed mind,2020-02-07
2712,43548,Wrong item,2023-08-01
2713,3733,Customer changed mind,2023-02-02
2714,16379,Customer changed mind,2021-07-22
2715,97968,Wrong item,2066-01-08
2716,35348,Damaged,2023-06-15
2717,40696,Damaged,2033-06-25
2718,92428,Damaged,2052-09-15
2719,31937,Wrong item,2020-03-18
2720,16040,Wrong item,2021-07-13
2721,63008,Customer changed mind,2020-11-18
2722,6801,Damaged,2085-03-11
2723,84869,Customer changed mind,2020-11-29
2724,52295,Damaged,2022-11-10
2725,87905,Wrong item,2022-09-20
2726,39597,Customer changed mind,2021-05-31
2727,13808,Wrong item,2023-07-04
2728,80273,Damaged,2020-09-16
2729,11293,Customer changed mind,2020-01-19
2730,65230,Customer changed mind,2022-05-29
2731,58118,Damaged,2021-03-02
2732,45883,Customer changed mind,2023-05-02
2733,72950,Customer changed mind,2022-06-01
2734,98270,Wrong item,2020-08-02
2735,62677,Damaged,2020-11-19
2736,93274,Wrong item,2023-10-22
2737,68679,Customer changed mind,2021-08-17
2738,7219,Customer changed mind,2022-07-21
2739,47224,Wrong item,2020-07-02
2740,14638,Wrong item,2022-11-11
2741,74384,Damaged,2064-08-09
2742,21524,Wrong item,2022-01-29
2743,55074,Customer changed mind,2045-03-27
2744,53366,Wrong item,2072-02-12
2745,96496,Wrong item,2021-05-15
2746,35978,Wrong item,2023-03-10
2747,76707,Wrong item,2021-07-08
2748,3797,Wrong item,2022-03-16
2749,52833,Damaged,2034-07-26
2750,32696,Wrong item,2077-00-08
2751,44551,Customer changed mind,2023-06-30
2752,6175,Customer changed mind,2020-04-28
2753,5061,Damaged,2059-00-15
2754,58266,Customer changed mind,2021-06-06
2755,99221,Wrong item,2021-07-03
2756,86048,Damaged,2023-08-20
2757,47626,Customer changed mind,2021-03-07
2758,28181,Damaged,2023-06-29
2759,36400,Customer changed mind,2023-05-21
2760,54189,Damaged,2020-03-16
2761,72693,Wrong item,2040-10-19
2762,3053,Wrong item,2020-04-06
2763,32895,Wrong item,2022-12-21
2764,58504,Wrong item,2058-09-12
2765,16712,Customer changed mind,2023-04-09
2766,25517,Wrong item,2021-06-18
2767,39416,Customer changed mind,2020-01-23
2768,57893,Wrong item,2021-06-03
2769,60295,Wrong item,2020-12-27
2770,87460,Wrong item,2021-10-04
2771,29022,Damaged,2020-11-24
2772,50223,Wrong item,2020-10-22
2773,62793,Customer changed mind,2021-11-10
2774,61358,Customer changed mind,2021-08-13
2775,36961,Wrong item,2021-05-16
2776,77793,Customer changed mind,2023-05-13
2777,81134,Customer changed mind,2020-02-01
2778,43595,Wrong item,2021-03-23
2779,68527,Customer changed mind,2021-03-14
2780,52340,Customer changed mind,2020-03-08
2781,45471,Wrong item,2021-05-28
2782,15108,Wrong item,2023-10-28
2783,16033,Damaged,2023-01-24
2784,22421,Wrong item,2049-02-13
2785,97981,Customer changed mind,2021-06-08
2786,22445,Customer changed mind,2020-11-01
2787,1690,Customer changed mind,2023-08-14
2788,1990,Customer changed mind,2031-04-10
2789,63481,Damaged,2022-01-07
2790,84389,Damaged,2021-10-09
2791,41318,Customer changed mind,2023-04-01
2792,60208,Damaged,2022-02-03
2793,49448,Wrong item,2020-08-22
2794,14616,Wrong item,2020-03-29
2795,15222,Wrong item,2021-09-16
2796,90355,Customer changed mind,2020-11-02
2797,13417,Damaged,2020-06-30
2798,95012,Customer changed mind,2020-01-21
2799,93801,Customer changed mind,2020-06-20
2800,39606,Customer changed mind,2021-06-03
2801,93117,Wrong item,2022-12-18
2802,73651,Damaged,2023-08-25
2803,77472,Damaged,2023-08-04
2804,6461,Damaged,2023-09-11
2805,33301,Customer changed mind,2021-05-23
2806,90209,Damaged,2023-10-01
2807,80517,Customer changed mind,2100-06-28
2808,43323,Wrong item,2023-11-29
2809,36221,Wrong item,2021-06-27
2810,98725,Wrong item,2022-06-29
2811,91976,Customer changed mind,2084-10-01
2812,48147,Customer changed mind,2020-07-01
2813,64221,Wrong item,2049-06-12
2814,77553,Customer changed mind,2020-12-04
2815,59832,Customer changed mind,2022-12-27
2816,13268,Damaged,2022-06-15
2817,4734,Wrong item,2021-11-07
2818,86017,Damaged,2023-03-03
2819,79006,Customer changed mind,2020-09-19
2820,7080,Wrong item,2021-06-01
2821,30982,Damaged,2020-07-11
2822,21562,Wrong item,2023-09-09
2823,6375,Wrong item,2020-06-10
2824,83213,Customer changed mind,2054-07-24
2825,42405,Customer changed mind,2021-02-23
2826,87377,Customer changed mind,2053-00-22
2827,88032,Customer changed mind,2021-01-30
2828,93029,Customer changed mind,2022-02-11
2829,47351,Wrong item,2020-10-28
2830,95579,Wrong item,2020-07-16
2831,25336,Customer changed mind,2020-11-11
2832,92724,Wrong item,2022-05-23
2833,9130,Wrong item,2023-03-09
2834,58858,Customer changed mind,2020-05-11
2835,93946,Damaged,2022-02-01
2836,35367,Wrong item,2023-01-02
2837,50268,Damaged,2022-02-05
2838,65444,Customer changed mind,2021-09-01
2839,50333,Wrong item,2021-09-06
2840,92711,Customer changed mind,2060-08-21
2841,31590,Damaged,2021-01-22
2842,55472,Damaged,2021-12-04
2843,95789,Customer changed mind,2023-01-23
2844,19299,Customer changed mind,2023-03-26
2845,76427,Customer changed mind,2023-12-29
2846,74009,Damaged,2022-06-21
2847,14770,Damaged,2020-09-06
2848,36809,Customer changed mind,2020-09-21
2849,83477,Damaged,2022-07-05
2850,74963,Damaged,2021-05-01
2851,71493,Wrong item,2023-10-07
2852,92691,Wrong item,2023-06-10
2853,93395,Wrong item,2022-09-15
2854,74763,Damaged,2023-08-01
2855,6823,Wrong item,2020-12-07
2856,2275,Wrong item,2020-08-19
2857,53046,Wrong item,2023-11-25
2858,16357,Customer changed mind,2023-03-25
2859,59429,Wrong item,2021-08-08
2860,68366,Wrong item,2021-03-25
2861,10559,Wrong item,2022-08-22
2862,89036,Damaged,2022-12-26
2863,4668,Wrong item,2022-02-16
2864,54170,Wrong item,2021-07-11
2865,25543,Damaged,2022-04-10
2866,90464,Damaged,2022-11-18
2867,76095,Wrong item,2060-09-02
2868,49921,Wrong item,2021-07-22
2869,48569,Customer changed mind,2022-10-28
2870,28328,Wrong item,2022-12-06
2871,70111,Wrong item,2020-01-07
2872,51474,Customer changed mind,2023-01-27
2873,33478,Customer changed mind,2023-04-23
2874,63627,Damaged,2039-06-16
2875,70291,Damaged,2021-05-16
2876,55478,Customer changed mind,2021-05-21
2877,23096,Damaged,2023-07-07
2878,72520,Customer changed mind,2022-09-13
2879,87484,Damaged,2020-04-27
2880,14459,Wrong item,2022-04-13
2881,24896,Wrong item,2021-05-13
2882,68784,Damaged,2023-01-09
2883,67259,Damaged,2050-01-15
2884,10009,Damaged,2022-08-14
2885,76967,Damaged,2021-10-13
2886,82613,Damaged,2023-10-01
2887,25316,Damaged,2023-10-14
2888,77957,Wrong item,2021-12-03
2889,62623,Damaged,2068-04-20
2890,18387,Wrong item,2023-06-03
2891,59005,Damaged,2021-03-11
2892,8632,Damaged,2023-01-07
2893,15525,Damaged,2021-12-30
2894,65228,Wrong item,2022-10-29
2895,9400,Damaged,2021-10-02
2896,98541,Damaged,2020-04-11
2897,52344,Customer changed mind,2021-11-04
2898,82898,Customer changed mind,2021-02-25
2899,75104,Customer changed mind,2020-02-17
2900,86050,Wrong item,2073-05-04
2901,23043,Damaged,2023-01-11
2902,16831,Damaged,2022-12-13
2903,92478,Customer changed mind,2021-04-01
2904,24578,Damaged,2021-08-02
2905,19125,Customer changed mind,2022-12-15
2906,77906,Wrong item,2022-07-02
2907,62163,Wrong item,2020-03-23
2908,9022,Wrong item,2023-08-29
2909,53216,Damaged,2023-03-15
2910,1276,Damaged,2058-01-13
2911,45648,Customer changed mind,2022-09-11
2912,53656,Damaged,2022-04-08
2913,61059,Wrong item,2023-09-05
2914,34934,Customer changed mind,2020-02-07
2915,22241,Wrong item,2021-02-15
2916,46697,Wrong item,2093-10-12
2917,87058,Damaged,2021-08-06
2918,81017,Wrong item,2023-07-12
2919,9306,Damaged,2020-07-20
2920,20183,Damaged,2021-11-17
2921,44219,Customer changed mind,2022-10-24
2922,5505,Damaged,2021-01-12
2923,80254,Damaged,2020-08-25
2924,95833,Damaged,2020-08-06
2925,57410,Wrong item,2023-12-20
2926,97948,Customer changed mind,2077-02-17
2927,48793,Wrong item,2022-04-25
2928,72721,Customer changed mind,2023-01-21
2929,30488,Wrong item,2023-09-12
2930,4478,Customer changed mind,2022-04-18
2931,40263,Customer changed mind,2020-09-21
2932,60459,Wrong item,2100-06-17
2933,83279,Wrong item,2021-08-24
2934,20765,Damaged,2022-06-12
2935,18134,Customer changed mind,2020-08-28
2936,51187,Damaged,2022-07-08
2937,96140,Damaged,2022-01-04
2938,41633,Damaged,2023-11-09
2939,79122,Customer changed mind,2021-02-13
2940,37368,Customer changed mind,2020-08-01
2941,55170,Customer changed mind,2023-09-14
2942,14159,Customer changed mind,2023-12-23
2943,61666,Customer changed mind,2023-10-29
2944,77789,Wrong item,2020-05-13
2945,76790,Wrong item,2023-11-30
