inventory_id,store_id,product_id,quantity,last_updated
8009,6,87,0,2022-07-05
8010,19,72,0,2022-11-14
8011,6,175,0,2022-11-10
8012,19,63,0,2022-01-18
8013,7,365,0,2022-04-02
8014,18,340,0,2022-07-14
8015,9,237,0,2022-01-23
8016,4,45,16,2022-07-21
8017,14,83,0,2022-10-13
8018,17,382,0,2022-10-07
8019,1,141,0,2022-01-22
8020,20,131,0,2022-06-13
8021,13,118,0,2022-09-21
8022,5,150,0,2022-04-06
8023,10,42,0,2022-08-10
8024,4,139,0,2022-04-29
8025,12,206,82,2022-07-08
8026,19,479,92,2022-08-03
8027,14,268,75,2022-04-24
8028,6,303,0,2022-11-29
8029,19,262,0,2022-02-21
8030,17,189,0,2022-09-21
8031,17,187,0,2022-07-14
8032,9,116,33,2022-11-23
8033,13,147,0,2022-01-08
8034,12,77,0,2022-05-20
8035,10,474,0,2022-09-26
8036,14,155,0,2022-07-26
8037,16,65,0,2022-01-06
8038,17,198,0,2022-10-27
8039,9,124,0,2022-07-04
8040,14,19,0,2022-09-05
8041,3,283,0,2022-01-15
8042,2,416,0,2022-09-25
8043,3,347,0,2022-06-25
8044,10,421,0,2022-02-19
8045,4,459,0,2022-05-28
8046,3,73,0,2022-07-25
8047,6,120,0,2022-02-05
8048,8,24,0,2022-07-29
8049,6,149,0,2022-04-14
8050,16,258,0,2022-11-04
8051,2,334,0,2022-06-18
8052,18,358,0,2022-11-29
8053,16,69,0,2022-08-21
8054,11,421,0,2022-02-18
8055,11,53,0,2022-12-25
8056,14,132,0,2022-02-24
8057,15,134,0,2022-07-25
8058,18,371,0,2022-03-17
8059,17,10,10,2022-08-29
8060,9,479,8,2022-10-05
8061,4,333,0,2022-01-12
8062,1,441,0,2022-01-20
8063,16,213,0,2022-08-16
8064,3,297,0,2022-09-25
8065,5,440,0,2022-08-28
8066,10,498,0,2022-03-19
8067,8,233,0,2022-06-07
8068,19,213,0,2022-05-13
8069,15,393,0,2022-02-22
8070,8,57,0,2022-01-20
8071,3,171,65,2022-04-27
8072,11,299,0,2022-11-27
8073,7,478,0,2022-03-05
8074,6,483,0,2022-10-10
8075,14,423,0,2022-05-05
8076,5,444,0,2022-10-04
8077,5,471,0,2022-07-06
8078,6,335,0,2022-01-11
8079,8,282,0,2022-03-02
8080,12,371,0,2022-01-12
8081,2,346,0,2022-10-23
8082,17,349,0,2022-08-06
8083,12,207,0,2022-12-08
8084,11,363,0,2022-11-02
8085,19,264,0,2022-01-21
8086,15,256,0,2022-07-29
8087,4,30,0,2022-05-24
8088,7,104,0,2022-10-01
8089,9,443,0,2022-07-23
8090,4,87,95,2022-11-28
8091,11,93,0,2022-07-03
8092,15,450,45,2022-09-07
8093,12,58,0,2022-12-24
8094,1,5,0,2022-05-16
8095,18,88,0,2022-10-14
8096,11,476,0,2022-05-09
8097,16,375,0,2022-11-20
8098,5,92,32,2022-02-01
8099,18,18,0,2022-01-15
8100,11,212,0,2022-08-20
8101,12,243,95,2022-12-21
8102,12,344,0,2022-07-23
8103,16,486,0,2022-06-26
8104,9,439,0,2022-12-15
8105,18,178,91,2022-06-02
8106,15,338,0,2022-11-22
8107,6,325,0,2022-12-21
8108,6,363,0,2022-09-22
8109,14,123,0,2022-10-30
8110,8,484,0,2022-05-28
8111,16,208,0,2022-09-04
8112,14,361,0,2022-08-12
8113,12,151,0,2022-10-24
8114,7,348,0,2022-03-19
8115,12,365,0,2022-11-07
8116,16,136,0,2022-01-20
8117,7,444,0,2022-04-29
8118,14,192,40,2022-11-12
8119,1,333,0,2022-10-23
8120,5,321,0,2022-04-30
8121,20,387,0,2022-07-09
8122,11,176,61,2022-06-01
8123,12,175,0,2022-03-08
8124,5,236,0,2022-03-26
8125,19,1,0,2022-08-29
8126,4,348,0,2022-03-01
8127,16,369,0,2022-06-17
8128,16,471,0,2022-05-30
8129,16,214,0,2022-08-17
8130,13,180,0,2022-08-01
8131,8,333,0,2022-08-05
8132,5,21,0,2022-05-23
8133,16,156,0,2022-03-29
8134,6,58,13,2022-02-16
8135,5,432,0,2022-06-06
8136,2,36,0,2022-05-06
8137,17,322,0,2022-11-19
8138,17,310,0,2022-01-30
8139,17,191,0,2022-10-07
8140,17,341,0,2022-01-27
8141,10,87,52,2022-01-04
8142,14,120,25,2022-10-12
8143,15,123,0,2022-09-12
8144,9,179,9,2022-10-24
8145,16,246,0,2022-11-18
8146,10,381,0,2022-02-24
8147,20,246,0,2022-08-14
8148,12,315,0,2022-06-04
8149,16,280,0,2022-02-20
8150,15,290,0,2022-06-26
8151,8,86,0,2022-03-28
8152,9,108,86,2022-01-30
8153,2,375,0,2022-09-02
8154,13,451,0,2022-01-12
8155,10,270,0,2022-08-14
8156,1,77,91,2022-09-02
8157,18,495,0,2022-10-30
8158,20,108,0,2022-10-26
8159,1,86,0,2022-12-04
8160,2,464,0,2022-12-11
8161,4,112,0,2022-08-02
8162,4,495,0,2022-03-31
8163,1,380,14,2022-02-12
8164,14,310,0,2022-03-09
8165,17,4,0,2022-09-10
8166,12,442,0,2022-05-02
8167,9,498,0,2022-09-14
8168,13,209,0,2022-10-01
8169,5,284,0,2022-04-02
8170,15,114,0,2022-04-28
8171,3,224,0,2022-09-20
8172,16,317,0,2022-01-04
8173,10,44,0,2022-10-19
8174,17,304,0,2022-07-27
8175,18,267,0,2022-07-28
8176,3,226,0,2022-02-04
8177,9,454,0,2022-04-19
8178,1,349,0,2022-07-06
8179,3,82,0,2022-12-11
8180,13,464,0,2022-02-21
8181,10,74,0,2022-11-14
8182,20,15,0,2022-08-24
8183,4,475,0,2022-11-06
8184,6,78,61,2022-05-29
8185,3,122,0,2022-06-26
8186,17,303,20,2022-12-05
8187,13,263,0,2022-05-30
8188,10,241,0,2022-04-06
8189,2,228,95,2022-06-24
8190,20,471,0,2022-01-08
8191,9,86,0,2022-02-13
8192,3,202,0,2022-09-30
8193,19,296,63,2022-03-01
8194,10,402,0,2022-03-19
8195,12,208,0,2022-07-06
8196,10,63,0,2022-03-16
8197,13,18,0,2022-09-13
8198,3,38,50,2022-11-05
8199,5,461,0,2022-07-27
8200,1,196,70,2022-10-14
8201,2,479,51,2022-03-03
8202,19,453,0,2022-10-02
8203,4,107,0,2022-01-05
8204,2,80,0,2022-02-17
8205,8,105,0,2022-10-24
8206,12,359,0,2022-08-16
8207,12,480,0,2022-03-10
8208,19,206,0,2022-01-08
8209,2,463,0,2022-10-10
8210,4,21,0,2022-01-22
8211,20,371,0,2022-06-15
8212,14,58,0,2022-01-10
8213,9,180,0,2022-01-02
8214,11,404,15,2022-01-25
8215,5,291,0,2022-10-16
8216,14,277,0,2022-03-08
8217,2,90,0,2022-11-04
8218,8,205,0,2022-04-11
8219,4,232,0,2022-01-16
8220,8,114,0,2022-04-16
8221,4,225,0,2022-12-26
8222,19,487,0,2022-10-13
8223,18,35,0,2022-11-05
8224,4,127,41,2022-08-24
8225,4,428,0,2022-11-27
8226,6,482,0,2022-06-16
8227,1,396,0,2022-02-22
8228,14,391,0,2022-11-10
8229,7,460,94,2022-05-03
8230,20,401,0,2022-04-28
8231,13,441,0,2022-04-28
8232,20,128,91,2022-06-12
8233,6,288,0,2022-02-26
8234,4,279,0,2022-04-16
8235,19,323,0,2022-10-28
8236,1,376,0,2022-09-03
8237,11,342,0,2022-11-19
8238,12,374,0,2022-07-11
8239,11,372,0,2022-12-07
8240,8,388,0,2022-08-21
8241,12,262,0,2022-01-04
8242,20,304,61,2022-08-26
8243,2,461,0,2022-04-12
8244,6,227,0,2022-06-01
8245,13,498,0,2022-02-13
8246,8,323,0,2022-04-18
8247,15,447,0,2022-09-29
8248,9,170,0,2022-11-28
8249,5,396,0,2022-10-28
8250,9,249,0,2022-06-29
8251,7,165,0,2022-04-24
8252,16,385,0,2022-06-01
8253,5,193,0,2022-11-08
8254,8,283,52,2022-06-21
8255,14,185,0,2022-12-10
8256,7,285,0,2022-04-26
8257,15,16,0,2022-09-06
8258,9,153,0,2022-08-13
8259,19,462,0,2022-03-18
8260,7,264,0,2022-11-09
8261,3,51,0,2022-08-31
8262,6,466,0,2022-12-08
8263,8,192,0,2022-06-20
8264,15,330,0,2022-12-18
8265,14,45,53,2022-03-30
8266,12,420,0,2022-09-17
8267,18,87,0,2022-03-01
8268,17,346,0,2022-08-21
8269,7,286,98,2022-09-22
8270,9,386,0,2022-07-27
8271,3,25,0,2022-03-16
8272,16,149,0,2022-02-08
8273,18,433,0,2022-07-31
8274,16,441,0,2022-01-11
8275,1,248,0,2022-07-02
8276,18,52,0,2022-08-07
8277,6,82,0,2022-04-13
8278,12,218,0,2022-11-15
8279,10,12,0,2022-08-23
8280,20,466,2,2022-09-29
8281,2,99,0,2022-11-22
8282,20,143,0,2022-01-31
8283,9,330,0,2022-05-31
8284,10,445,82,2022-02-14
8285,11,28,0,2022-02-25
8286,9,415,0,2022-06-22
8287,19,68,0,2022-06-11
8288,2,486,0,2022-08-02
8289,16,232,0,2022-05-02
8290,5,283,0,2022-12-16
8291,6,472,84,2022-08-21
8292,14,28,0,2022-09-30
8293,3,442,0,2022-07-12
8294,12,241,0,2022-10-12
8295,20,416,0,2022-02-20
8296,3,59,0,2022-12-04
8297,11,430,0,2022-12-18
8298,1,134,0,2022-12-28
8299,14,72,0,2022-08-02
8300,10,461,0,2022-05-06
8301,15,125,93,2022-06-13
8302,14,102,0,2022-01-01
8303,19,106,0,2022-12-24
8304,3,295,0,2022-09-21
8305,19,260,8,2022-12-03
8306,4,74,0,2022-02-10
8307,19,98,0,2022-10-05
8308,11,316,0,2022-04-22
8309,2,2,0,2022-05-14
8310,19,116,0,2022-08-24
8311,9,278,0,2022-10-27
8312,20,125,98,2022-11-04
8313,15,245,0,2022-05-15
8314,12,73,46,2022-06-02
8315,14,318,33,2022-11-07
8316,20,395,87,2022-08-17
8317,12,154,88,2022-08-27
8318,20,181,0,2022-09-27
8319,13,459,0,2022-11-10
8320,4,144,0,2022-07-03
8321,19,51,0,2022-08-05
8322,10,349,0,2022-11-29
8323,15,252,38,2022-08-05
8324,4,92,47,2022-10-28
8325,19,402,0,2022-05-30
8326,8,28,93,2022-06-12
8327,2,197,0,2022-03-07
8328,13,270,0,2022-09-03
8329,17,3,0,2022-03-14
8330,8,184,0,2022-11-20
8331,5,311,0,2022-05-23
8332,8,81,0,2022-07-29
8333,3,406,0,2022-07-16
8334,19,333,0,2022-06-21
8335,5,192,0,2022-04-05
8336,13,429,0,2022-10-08
8337,6,357,0,2022-10-01
8338,2,498,0,2022-11-05
8339,14,160,0,2022-03-07
8340,12,49,0,2022-11-24
8341,12,121,0,2022-04-12
8342,5,196,57,2022-12-19
8343,4,499,7,2022-09-26
8344,8,232,0,2022-05-20
8345,20,187,0,2022-07-25
8346,17,74,11,2022-01-17
8347,12,286,0,2022-04-05
8348,16,299,0,2022-12-08
8349,2,403,0,2022-06-01
8350,13,430,0,2022-12-03
8351,1,238,0,2022-02-03
8352,2,404,77,2022-10-05
8353,10,195,0,2022-05-18
8354,20,106,46,2022-04-24
8355,3,158,0,2022-11-14
8356,10,131,0,2022-01-16
8357,11,367,0,2022-07-04
8358,20,322,0,2022-08-02
8359,17,394,68,2022-06-24
8360,12,427,0,2022-09-05
8361,15,11,0,2022-12-21
8362,14,243,0,2022-06-10
8363,11,198,0,2022-09-12
8364,17,221,0,2022-04-12
8365,11,325,0,2022-11-16
8366,4,455,28,2022-02-09
8367,14,467,0,2022-06-28
8368,15,432,0,2022-11-10
8369,18,167,0,2022-07-03
8370,19,16,0,2022-10-03
8371,11,479,0,2022-02-28
8372,11,329,44,2022-07-09
8373,1,162,0,2022-07-07
8374,17,83,0,2022-06-20
8375,14,224,93,2022-09-12
8376,13,245,48,2022-05-24
8377,16,298,0,2022-08-06
8378,14,110,0,2022-09-28
8379,17,372,0,2022-08-09
8380,18,368,0,2022-05-26
8381,16,316,0,2022-03-21
8382,16,81,0,2022-05-24
8383,16,467,0,2022-03-20
8384,13,461,0,2022-08-12
8385,12,161,49,2022-11-09
8386,7,438,0,2022-12-29
8387,19,415,37,2022-12-26
8388,1,486,0,2022-03-03
8389,1,260,1,2022-04-06
8390,11,255,0,2022-07-30
8391,20,17,0,2022-09-14
8392,9,163,0,2022-05-10
8393,13,171,64,2022-12-14
8394,20,441,0,2022-04-14
8395,15,372,0,2022-02-09
8396,9,40,0,2022-01-20
8397,17,340,52,2022-01-03
8398,8,361,0,2022-03-20
8399,18,403,0,2022-12-03
8400,7,204,0,2022-01-09
8401,18,152,0,2022-11-19
8402,9,490,0,2022-10-18
8403,5,208,0,2022-01-15
8404,20,400,39,2022-08-29
8405,9,197,0,2022-10-01
8406,18,282,6,2022-05-22
8407,13,307,20,2022-11-20
8408,10,47,0,2022-05-12
8409,12,268,0,2022-09-26
8410,18,261,93,2022-10-22
8411,15,442,11,2022-08-04
8412,19,476,0,2022-08-23
8413,13,30,0,2022-01-30
8414,6,450,0,2022-12-12
8415,4,89,0,2022-02-17
8416,7,69,0,2022-04-22
8417,1,11,97,2022-01-31
8418,8,456,0,2022-03-20
8419,16,4,0,2022-03-13
8420,11,97,0,2022-09-18
8421,5,170,0,2022-01-11
8422,16,310,0,2022-05-12
8423,6,412,0,2022-07-24
8424,16,58,0,2022-10-17
8425,15,184,0,2022-11-14
8426,4,245,0,2022-01-10
8427,3,432,0,2022-01-29
8428,18,487,0,2022-11-24
8429,6,304,51,2022-11-30
8430,8,12,0,2022-01-04
8431,7,445,24,2022-12-12
8432,16,264,0,2022-09-24
8433,16,413,0,2022-01-10
8434,16,107,0,2022-01-15
8435,13,283,0,2022-08-19
8436,19,293,0,2022-12-27
8437,8,485,0,2022-10-31
8438,4,438,0,2022-08-21
8439,16,202,0,2022-07-20
8440,12,465,0,2022-08-05
8441,1,143,0,2022-06-27
8442,3,179,0,2022-11-17
8443,11,92,25,2022-07-19
8444,16,442,88,2022-07-01
8445,17,30,0,2022-01-16
8446,9,248,0,2022-11-27
8447,18,240,0,2022-08-29
8448,13,457,31,2022-02-08
8449,9,288,79,2022-05-03
8450,11,76,0,2022-09-30
8451,6,493,0,2022-06-22
8452,17,205,0,2022-04-26
8453,20,218,0,2022-05-07
8454,15,354,0,2022-07-11
8455,20,270,0,2022-09-23
8456,12,132,14,2022-06-13
8457,11,451,0,2022-01-13
8458,18,169,0,2022-10-26
8459,15,437,0,2022-03-13
8460,19,127,92,2022-05-02
8461,1,94,0,2022-03-04
8462,10,374,0,2022-05-24
8463,16,9,0,2022-02-25
8464,14,326,0,2022-04-26
8465,4,70,0,2022-12-09
8466,16,147,0,2022-04-17
8467,15,38,0,2022-02-27
8468,3,328,0,2022-02-18
8469,11,105,74,2022-05-08
8470,17,201,0,2022-08-19
8471,3,296,43,2022-08-16
8472,11,321,0,2022-05-20
8473,1,437,0,2022-01-26
8474,9,112,42,2022-09-01
8475,6,462,39,2022-08-11
8476,6,211,0,2022-05-30
8477,5,472,0,2022-01-21
8478,6,309,49,2022-04-26
8479,8,146,0,2022-05-01
8480,14,304,0,2022-04-07
8481,11,128,0,2022-08-07
8482,15,409,0,2022-07-21
8483,3,482,0,2022-04-12
8484,5,395,95,2022-07-07
8485,14,393,0,2022-11-29
8486,8,368,0,2022-05-17
8487,16,321,22,2022-01-05
8488,16,71,0,2022-01-11
8489,1,181,0,2022-09-21
8490,2,414,12,2022-06-28
8491,11,214,96,2022-05-07
8492,1,263,0,2022-12-18
8493,16,386,0,2022-12-06
8494,8,150,0,2022-01-28
8495,11,32,0,2022-06-03
8496,3,460,0,2022-03-19
8497,6,52,0,2022-10-27
8498,20,233,0,2022-04-14
8499,1,19,1,2022-02-04
8500,8,35,0,2022-11-27
8501,16,63,0,2022-01-13
8502,17,475,0,2022-01-16
8503,11,213,0,2022-04-27
8504,7,265,0,2022-01-14
8505,20,374,0,2022-03-23
8506,20,47,0,2022-11-28
8507,10,208,0,2022-11-10
8508,6,392,0,2022-11-28
8509,6,255,0,2022-08-13
8510,12,477,0,2022-12-12
8511,14,232,0,2022-04-01
8512,20,167,0,2022-12-08
8513,5,398,95,2022-09-21
8514,19,40,0,2022-12-03
8515,20,239,0,2022-09-15
8516,4,449,0,2022-09-19
8517,9,304,61,2022-06-16
8518,6,207,0,2022-01-18
8519,20,175,0,2022-08-18
8520,9,307,0,2022-05-14
8521,12,281,49,2022-11-04
8522,7,457,91,2022-10-28
8523,19,300,36,2022-09-11
8524,17,449,0,2022-03-12
8525,12,375,0,2022-04-11
8526,17,474,0,2022-12-08
8527,10,85,0,2022-09-23
8528,8,170,0,2022-10-22
8529,6,342,0,2022-03-16
8530,1,296,93,2022-09-25
8531,4,46,0,2022-01-07
8532,12,377,0,2022-09-05
8533,4,9,0,2022-07-20
8534,16,464,94,2022-11-24
8535,13,72,0,2022-03-23
8536,3,450,0,2022-12-23
8537,3,323,0,2022-11-02
8538,20,329,23,2022-10-05
8539,9,355,0,2022-07-03
8540,15,414,23,2022-04-09
8541,10,142,12,2022-04-16
8542,16,429,0,2022-06-06
8543,8,158,0,2022-05-21
8544,9,460,87,2022-04-24
8545,7,186,0,2022-09-22
8546,13,311,0,2022-07-12
8547,11,480,77,2022-02-11
8548,14,200,0,2022-11-05
8549,13,484,0,2022-12-23
8550,7,99,0,2022-12-29
8551,7,319,93,2022-07-04
8552,2,218,0,2022-02-19
8553,15,300,12,2022-09-29
8554,1,178,0,2022-11-26
8555,11,156,0,2022-04-02
8556,14,319,0,2022-10-24
8557,15,154,0,2022-02-19
8558,8,495,0,2022-08-10
8559,10,304,0,2022-04-22
8560,7,430,55,2022-12-31
8561,8,493,0,2022-08-20
8562,3,5,0,2022-10-01
8563,3,208,0,2022-11-18
8564,15,116,0,2022-04-11
8565,14,189,0,2022-08-19
8566,14,241,0,2022-08-21
8567,5,90,91,2022-10-14
8568,8,438,0,2022-11-28
8569,1,377,0,2022-11-04
8570,1,102,0,2022-11-01
8571,8,262,0,2022-06-16
8572,14,367,0,2022-09-11
8573,17,260,0,2022-11-16
8574,18,55,0,2022-08-23
8575,4,254,0,2022-07-04
8576,13,295,0,2022-03-11
8577,5,346,0,2022-12-12
8578,1,182,0,2022-01-01
8579,14,370,0,2022-09-03
8580,17,323,0,2022-06-22
8581,8,416,0,2022-08-02
8582,9,287,0,2022-06-30
8583,8,445,88,2022-02-11
8584,12,231,0,2022-01-14
8585,11,291,0,2022-04-15
8586,10,247,0,2022-04-12
8587,16,37,0,2022-10-31
8588,12,158,0,2022-07-13
8589,12,88,0,2022-12-04
8590,8,198,0,2022-11-06
8591,11,160,0,2022-08-06
8592,8,342,0,2022-04-12
8593,9,356,0,2022-12-12
8594,15,13,0,2022-03-18
8595,12,414,0,2022-06-12
8596,19,133,13,2022-01-27
8597,11,362,0,2022-09-15
8598,19,192,0,2022-05-09
8599,1,115,0,2022-08-26
8600,2,300,0,2022-08-06
8601,11,313,0,2022-10-07
8602,7,304,29,2022-01-16
8603,3,385,0,2022-08-18
8604,17,230,0,2022-09-23
8605,1,390,0,2022-12-16
8606,5,246,0,2022-09-16
8607,4,130,0,2022-10-08
8608,6,173,43,2022-03-03
8609,5,384,0,2022-08-17
8610,11,355,0,2022-05-12
8611,12,256,0,2022-06-08
8612,5,195,13,2022-06-10
8613,13,254,0,2022-11-04
8614,17,7,0,2022-04-29
8615,9,185,63,2022-06-15
8616,4,457,0,2022-05-18
8617,14,384,0,2022-11-04
8618,13,53,0,2022-02-19
8619,6,23,0,2022-10-11
8620,19,145,0,2022-04-04
8621,8,239,86,2022-06-22
8622,2,295,0,2022-03-20
8623,8,341,0,2022-09-22
8624,17,339,0,2022-04-27
8625,8,34,0,2022-07-10
8626,7,350,67,2022-01-10
8627,7,367,0,2022-04-24
8628,15,9,0,2022-04-03
8629,6,28,0,2022-02-10
8630,11,20,0,2022-05-04
8631,8,168,0,2022-03-30
8632,6,183,0,2022-02-06
8633,10,64,41,2022-12-13
8634,10,181,0,2022-01-23
8635,5,365,0,2022-06-12
8636,14,44,0,2022-05-31
8637,18,447,0,2022-09-16
8638,2,38,0,2022-03-16
8639,8,453,0,2022-12-23
8640,18,5,0,2022-03-02
8641,19,367,0,2022-10-12
8642,9,69,0,2022-01-29
8643,20,201,0,2022-08-27
8644,15,398,0,2022-12-19
8645,17,66,0,2022-08-21
8646,16,465,48,2022-11-30
8647,13,266,0,2022-02-28
8648,15,176,0,2022-04-23
8649,15,458,0,2022-08-24
8650,16,460,0,2022-05-14
8651,8,237,0,2022-02-14
8652,7,208,0,2022-04-23
8653,7,414,55,2022-01-31
8654,12,194,30,2022-08-03
8655,16,495,0,2022-05-04
8656,18,207,0,2022-05-19
8657,8,14,0,2022-12-05
8658,18,91,0,2022-10-27
8659,2,9,0,2022-07-24
8660,16,67,0,2022-02-21
8661,10,286,42,2022-10-12
8662,15,400,4,2022-06-29
8663,5,28,32,2022-09-05
8664,11,83,0,2022-08-10
8665,6,85,0,2022-03-05
8666,14,201,0,2022-07-13
8667,1,325,0,2022-06-08
8668,8,197,0,2022-07-06
8669,10,419,0,2022-11-30
8670,6,225,0,2022-12-31
8671,1,82,0,2022-12-14
8672,11,333,0,2022-10-03
8673,11,437,0,2022-08-28
8674,2,406,0,2022-11-09
8675,2,480,32,2022-05-28
8676,11,139,0,2022-11-15
8677,2,22,0,2022-02-03
8678,8,142,0,2022-09-01
8679,1,13,72,2022-12-06
8680,12,16,0,2022-09-08
8681,6,310,0,2022-02-06
8682,13,194,0,2022-02-24
8683,14,219,0,2022-07-13
8684,8,400,39,2022-08-20
8685,19,121,0,2022-07-23
8686,19,147,0,2022-12-22
8687,20,422,94,2022-04-04
8688,3,269,30,2022-06-23
8689,6,330,0,2022-06-03
8690,18,461,0,2022-06-25
8691,1,422,92,2022-03-13
8692,14,149,0,2022-03-03
8693,15,162,0,2022-08-20
8694,6,312,0,2022-09-07
8695,10,134,0,2022-08-26
8696,10,76,22,2022-07-27
8697,8,164,0,2022-08-14
8698,19,238,0,2022-10-20
8699,17,462,69,2022-12-03
8700,2,338,0,2022-07-19
8701,18,13,5,2022-11-25
8702,11,41,0,2022-07-27
8703,10,105,93,2022-08-05
8704,12,435,0,2022-10-26
8705,20,291,0,2022-08-03
8706,11,260,0,2022-01-04
8707,18,339,0,2022-11-27
8708,3,360,0,2022-10-04
8709,11,450,80,2022-09-24
8710,14,279,0,2022-08-09
8711,18,69,0,2022-04-25
8712,16,498,0,2022-10-15
8713,3,326,0,2022-06-26
8714,3,325,0,2022-03-17
8715,14,286,0,2022-10-01
8716,11,456,0,2022-08-17
8717,8,110,0,2022-10-03
8718,16,48,42,2022-11-15
8719,1,498,0,2022-03-31
8720,10,75,0,2022-05-29
8721,6,494,0,2022-12-22
8722,7,241,0,2022-08-26
8723,6,359,0,2022-04-25
8724,17,53,0,2022-04-01
8725,6,114,0,2022-09-17
8726,4,209,0,2022-07-18
8727,12,332,11,2022-06-14
8728,15,448,0,2022-05-09
8729,19,471,0,2022-11-30
8730,2,351,6,2022-02-13
8731,9,76,0,2022-02-18
8732,9,458,21,2022-03-15
8733,15,30,85,2022-01-31
8734,18,199,0,2022-10-04
8735,17,85,0,2022-06-01
8736,4,85,0,2022-04-30
8737,2,500,0,2022-02-28
8738,8,104,0,2022-09-27
8739,13,55,0,2022-09-09
8740,15,309,0,2022-08-23
8741,15,449,10,2022-05-07
8742,11,304,14,2022-08-03
8743,5,166,0,2022-09-21
8744,13,480,32,2022-01-31
8745,1,285,88,2022-12-23
8746,15,50,77,2022-08-08
8747,18,70,0,2022-05-31
8748,9,325,0,2022-11-10
8749,15,365,0,2022-04-29
8750,8,404,43,2022-12-21
8751,15,146,0,2022-12-27
8752,8,362,0,2022-06-05
8753,8,324,0,2022-07-17
8754,4,218,0,2022-06-25
8755,17,312,0,2022-10-09
8756,8,220,0,2022-03-12
8757,19,175,42,2022-05-05
8758,19,298,0,2022-03-09
8759,19,431,0,2022-10-04
8760,16,241,0,2022-12-31
8761,9,72,0,2022-12-24
8762,4,319,27,2022-07-25
8763,12,48,0,2022-09-23
8764,1,345,0,2022-07-11
8765,12,340,55,2022-05-14
8766,16,451,0,2022-03-22
8767,20,349,0,2022-08-15
8768,6,339,0,2022-01-11
8769,9,339,0,2022-04-09
8770,5,478,0,2022-04-07
8771,18,399,0,2022-10-12
8772,7,226,35,2022-01-09
8773,9,33,0,2022-01-30
8774,8,357,0,2022-09-18
8775,10,235,0,2022-04-28
8776,5,285,90,2022-09-19
8777,1,165,0,2022-12-20
8778,5,112,35,2022-02-23
8779,17,101,0,2022-02-19
8780,20,97,0,2022-10-26
8781,11,391,0,2022-05-31
8782,7,263,0,2022-10-27
8783,7,346,0,2022-10-28
8784,7,402,82,2022-05-13
8785,18,274,0,2022-08-16
8786,16,262,0,2022-02-02
8787,19,271,0,2022-05-09
8788,7,51,0,2022-02-25
8789,1,457,24,2022-11-07
8790,20,154,50,2022-01-12
8791,2,330,0,2022-03-30
8792,11,453,0,2022-08-04
8793,18,497,4,2022-06-12
8794,17,289,0,2022-08-20
8795,17,26,0,2022-04-22
8796,18,22,0,2022-09-16
8797,12,322,0,2022-01-15
8798,9,165,0,2022-02-23
8799,1,73,0,2022-03-23
8800,6,396,40,2022-09-06
8801,18,392,0,2022-04-28
8802,9,221,0,2022-02-22
8803,3,236,0,2022-08-31
8804,14,457,0,2022-06-08
8805,20,217,0,2022-06-07
8806,5,157,0,2022-02-27
8807,2,227,0,2022-10-29
8808,5,184,0,2022-03-11
8809,9,146,0,2022-02-23
8810,6,393,27,2022-02-22
8811,3,493,0,2022-01-25
8812,16,364,0,2022-02-01
8813,12,155,0,2022-08-28
8814,8,422,44,2022-01-19
8815,3,262,0,2022-12-22
8816,4,94,0,2022-08-03
8817,20,347,0,2022-10-23
8818,5,281,18,2022-12-04
8819,19,267,0,2022-07-09
8820,9,45,0,2022-12-07
8821,18,490,0,2022-04-12
8822,11,77,60,2022-06-23
8823,6,169,12,2022-07-23
8824,6,161,49,2022-09-15
8825,12,233,0,2022-09-11
8826,5,233,0,2022-10-11
8827,7,325,0,2022-08-18
8828,15,54,0,2022-03-07
8829,20,178,29,2022-08-23
8830,2,427,0,2022-04-24
8831,9,238,90,2022-02-13
8832,15,76,65,2022-01-26
8833,4,243,21,2022-02-12
8834,7,287,0,2022-03-24
8835,2,134,0,2022-09-16
8836,6,59,0,2022-03-02
8837,12,376,0,2022-07-11
8838,3,342,0,2022-02-18
8839,15,344,74,2022-11-12
8840,7,433,0,2022-03-02
8841,7,276,0,2022-12-28
8842,12,149,0,2022-03-10
8843,10,288,0,2022-01-11
8844,19,208,0,2022-02-25
8845,1,21,0,2022-08-04
8846,4,270,0,2022-01-16
8847,1,6,94,2022-11-26
8848,5,142,0,2022-08-27
8849,14,12,0,2022-05-05
8850,7,477,0,2022-07-16
8851,16,412,0,2022-11-10
8852,1,164,0,2022-06-02
8853,13,251,0,2022-06-14
8854,3,244,0,2022-08-24
8855,20,287,0,2022-11-04
8856,10,193,0,2022-06-18
8857,16,162,0,2022-08-14
8858,17,46,0,2022-03-27
8859,2,388,0,2022-04-16
8860,14,428,95,2022-12-22
8861,11,438,18,2022-11-20
8862,14,289,6,2022-12-24
8863,9,483,0,2022-08-02
8864,16,284,0,2022-10-09
8865,2,193,0,2022-05-25
8866,13,478,0,2022-03-05
8867,6,417,0,2022-01-11
8868,3,10,22,2022-04-06
8869,14,209,0,2022-01-17
8870,15,443,0,2022-10-25
8871,9,106,0,2022-03-21
8872,16,397,0,2022-01-16
8873,2,200,0,2022-08-08
8874,1,462,0,2022-07-17
8875,18,228,0,2022-06-18
8876,18,155,0,2022-07-06
8877,2,332,0,2022-05-27
8878,2,230,0,2022-12-08
8879,20,388,0,2022-01-13
8880,15,86,0,2022-05-21
8881,8,236,0,2022-08-13
