feedback_id,customer_id,store_id,product_id,rating,comments,feedback_date
3807,792,8,21,bad,Great!,2023-07-30
3808,118,19,395,2,Too expensive,2090-10-16
3809,168,11,223,5,Too expensive,2022-10-19
3810,907,4,213,2,Poor quality,2085-03-11
3811,979,3,190,5,Great!,2021-01-09
3812,710,6,281,2,Too expensive,2021-11-09
3813,757,15,116,1,Too expensive,2021-10-28
3814,593,15,425,1,Great!,2023-11-01
3815,172,2,364,3,Too expensive,2022-09-11
3816,735,7,20,5,Will buy again,2021-03-26
3817,282,8,249,1,Great!,2023-02-01
3818,680,5,372,5,Poor quality,2085-09-27
3819,1,18,293,5,Will buy again,2022-09-08
3820,625,10,73,1,Too expensive,2021-11-14
3821,226,13,487,4,Too expensive,2021-04-28
3822,342,16,89,2,Too expensive,2023-10-31
3823,607,18,340,5,Poor quality,2020-01-02
3824,220,7,132,5,Great!,2020-06-09
3825,726,16,215,2,Poor quality,2023-07-27
3826,611,15,444,5,Too expensive,2023-07-08
3827,491,14,230,5,Will buy again,2022-08-05
3828,531,17,428,1,Poor quality,2022-11-01
3829,27,3,85,bad,Great!,2020-11-10
3830,159,3,451,1,Poor quality,2023-05-14
3831,371,17,83,5,Great!,2021-01-28
3832,29,1,431,5,Too expensive,2077-06-06
3833,451,7,291,5,Will buy again,2021-08-27
3834,243,3,476,bad,Too expensive,2022-08-19
3835,371,8,41,3,Great!,2040-03-22
3836,477,3,464,1,Poor quality,2020-01-18
3837,75,13,388,bad,Too expensive,2021-08-24
3838,694,11,101,4,Too expensive,2023-05-15
3839,493,7,337,2,Will buy again,2023-08-15
3840,808,19,75,4,Too expensive,2023-02-04
3841,986,18,493,3,Great!,2020-04-22
3842,417,2,13,1,Great!,2020-11-03
3843,605,16,415,4,Will buy again,2023-01-19
3844,313,15,109,bad,Too expensive,2021-04-22
3845,673,14,410,2,Great!,2021-07-26
3846,69,14,322,2,Will buy again,2021-12-22
3847,37,19,116,5,Great!,2022-02-18
3848,453,16,176,4,Great!,2023-06-15
3849,213,16,91,3,Great!,2020-07-01
3850,847,14,70,2,Great!,2022-06-29
3851,220,2,462,3,Great!,2022-11-11
3852,929,17,482,3,Poor quality,2020-05-05
3853,719,7,217,1,Too expensive,2020-02-15
3854,645,14,478,bad,Poor quality,2021-10-01
3855,59,3,179,4,Will buy again,2021-07-29
3856,259,8,454,3,Great!,2021-10-04
3857,731,4,414,3,Great!,2023-03-13
3858,390,6,126,1,Will buy again,2023-10-03
3859,971,1,5,4,Too expensive,2021-11-03
3860,442,6,262,3,Great!,2021-07-04
3861,600,17,400,4,Great!,2021-09-16
3862,230,4,212,2,Too expensive,2020-09-25
3863,822,14,474,3,Poor quality,2060-06-08
3864,440,19,60,5,Too expensive,2021-09-25
3865,416,10,290,2,Poor quality,2022-06-10
3866,192,14,168,3,Too expensive,2022-09-21
3867,976,7,5,3,Will buy again,2020-05-25
3868,845,6,284,bad,Too expensive,2023-02-19
3869,668,8,295,3,Poor quality,2023-05-06
3870,78,17,415,3,Will buy again,2020-10-15
3871,458,1,94,5,Great!,2021-11-14
3872,675,3,59,3,Great!,2023-10-22
3873,180,7,30,4,Too expensive,2020-09-04
3874,482,9,125,5,Great!,2022-10-03
3875,869,7,194,1,Will buy again,2020-11-19
3876,88,13,224,1,Great!,2022-09-09
3877,964,7,419,4,Great!,2023-01-05
3878,820,3,321,bad,Too expensive,2023-03-06
3879,519,2,26,bad,Will buy again,2097-02-19
3880,630,2,417,3,Too expensive,2022-09-05
3881,250,17,182,3,Will buy again,2021-11-25
3882,104,19,75,4,Too expensive,2023-01-11
3883,287,9,151,2,Will buy again,2023-04-20
3884,23,11,216,1,Will buy again,2023-04-14
3885,922,8,48,4,Will buy again,2020-10-27
3886,487,3,151,1,Poor quality,2023-09-04
3887,309,19,498,4,Too expensive,2074-01-10
3888,309,3,42,bad,Great!,2022-10-28
3889,844,13,55,1,Will buy again,2023-05-03
3890,954,1,101,3,Great!,2020-05-01
3891,122,1,411,3,Great!,2087-08-21
3892,775,20,353,5,Poor quality,2021-03-11
3893,837,4,335,1,Poor quality,2022-08-07
3894,703,15,296,1,Great!,2020-01-21
3895,229,11,300,3,Great!,2021-02-25
3896,739,5,139,3,Poor quality,2022-02-13
3897,363,18,411,4,Too expensive,2022-04-07
3898,894,3,281,bad,Great!,2022-05-15
3899,459,12,246,bad,Poor quality,2020-07-29
3900,148,19,224,5,Too expensive,2020-05-14
3901,118,5,84,3,Too expensive,2020-03-02
3902,186,16,116,2,Poor quality,2021-08-30
3903,839,16,145,3,Poor quality,2021-02-15
3904,856,17,318,bad,Too expensive,2023-09-16
3905,343,8,68,2,Great!,2021-11-17
3906,747,1,400,5,Poor quality,2023-05-27
3907,59,3,207,4,Too expensive,2084-09-23
3908,185,1,330,5,Poor quality,2020-01-01
3909,780,18,400,1,Too expensive,2021-09-11
3910,455,8,371,2,Too expensive,2020-08-30
3911,121,14,106,5,Will buy again,2023-06-01
3912,488,1,421,1,Too expensive,2023-11-13
3913,613,12,52,5,Will buy again,2020-04-11
3914,945,4,417,bad,Too expensive,2023-02-02
3915,348,17,427,3,Poor quality,2023-07-19
3916,164,20,161,bad,Poor quality,2023-09-10
3917,636,10,79,bad,Will buy again,2022-07-01
3918,510,11,485,4,Great!,2020-02-26
3919,638,16,305,3,Great!,2022-07-08
3920,562,8,419,5,Will buy again,2020-10-27
3921,342,4,274,bad,Too expensive,2022-09-03
3922,121,20,376,2,Too expensive,2022-06-04
3923,629,7,376,2,Poor quality,2022-03-23
3924,333,4,76,3,Too expensive,2020-08-15
3925,963,10,379,5,Great!,2021-10-04
3926,159,10,213,5,Great!,2082-10-24
3927,809,16,202,4,Poor quality,2081-04-27
3928,278,2,252,bad,Too expensive,2023-04-22
3929,535,15,25,4,Will buy again,2023-09-01
3930,33,8,49,5,Poor quality,2021-08-22
3931,896,2,369,1,Great!,2023-11-10
3932,812,3,301,4,Too expensive,2023-10-28
3933,690,16,212,3,Too expensive,2079-03-04
3934,787,11,339,4,Great!,2022-10-16
3935,875,6,167,4,Too expensive,2020-03-30
3936,863,3,5,2,Great!,2020-10-03
3937,775,5,326,5,Great!,2023-03-08
3938,438,10,289,1,Too expensive,2020-03-13
3939,151,1,365,1,Too expensive,2022-09-08
3940,403,12,473,bad,Will buy again,2021-05-04
3941,694,17,148,3,Too expensive,2020-11-07
3942,477,7,9,4,Too expensive,2020-06-23
3943,349,3,493,4,Will buy again,2020-07-03
3944,683,13,337,bad,Too expensive,2022-08-03
3945,102,7,494,3,Too expensive,2023-03-23
3946,430,7,500,bad,Poor quality,2022-02-20
3947,444,14,91,4,Will buy again,2022-02-02
3948,673,5,42,bad,Poor quality,2021-03-18
3949,798,11,236,2,Poor quality,2022-12-09
3950,842,7,283,1,Poor quality,2022-08-24
3951,715,12,224,2,Too expensive,2021-12-13
3952,487,13,13,5,Too expensive,2023-01-14
3953,149,5,103,4,Poor quality,2022-11-09
3954,575,2,484,2,Will buy again,2020-10-18
3955,841,6,415,4,Too expensive,2023-03-04
3956,787,13,363,3,Too expensive,2021-07-04
3957,361,1,188,5,Too expensive,2022-02-09
3958,533,5,332,5,Too expensive,2022-04-08
3959,676,3,68,1,Great!,2020-08-14
3960,402,6,479,5,Will buy again,2022-05-22
3961,493,12,202,1,Poor quality,2021-02-15
3962,932,20,38,4,Too expensive,2020-05-08
3963,83,7,153,1,Great!,2020-03-31
3964,126,18,442,1,Great!,2060-05-21
3965,361,13,385,2,Too expensive,2023-08-27
3966,676,15,480,bad,Too expensive,2023-03-28
3967,781,15,164,2,Poor quality,2099-03-05
3968,396,3,306,1,Too expensive,2020-12-15
3969,403,18,262,4,Poor quality,2034-06-13
3970,986,14,158,4,Great!,2021-10-27
3971,31,14,55,5,Poor quality,2021-03-02
3972,540,2,422,3,Will buy again,2021-07-16
3973,957,15,261,bad,Too expensive,2023-09-15
3974,143,15,107,1,Great!,2022-02-21
3975,679,20,270,4,Too expensive,2022-11-09
3976,995,15,284,2,Too expensive,2021-07-23
3977,211,13,68,bad,Great!,2040-09-05
3978,63,16,285,4,Great!,2023-06-03
3979,764,13,105,bad,Will buy again,2021-05-04
3980,624,15,14,5,Too expensive,2022-06-11
3981,293,4,94,bad,Poor quality,2023-09-03
3982,237,11,422,5,Great!,2023-11-08
3983,155,3,193,bad,Poor quality,2022-04-03
3984,693,12,337,4,Great!,2023-11-12
3985,467,17,416,3,Too expensive,2021-10-07
3986,296,6,475,2,Will buy again,2020-09-03
3987,565,13,414,2,Poor quality,2023-06-25
3988,188,16,447,2,Poor quality,2020-07-17
3989,503,9,331,1,Great!,2021-07-09
3990,905,19,129,2,Too expensive,2020-06-21
3991,218,9,191,5,Too expensive,2023-12-13
3992,57,6,273,1,Poor quality,2020-03-27
3993,964,18,421,2,Too expensive,2022-07-12
3994,659,18,485,3,Great!,2023-07-02
3995,209,8,349,4,Too expensive,2022-01-02
3996,433,11,253,bad,Too expensive,2023-05-13
3997,29,17,250,3,Great!,2020-03-09
3998,767,8,60,1,Will buy again,2021-11-18
3999,219,9,498,3,Too expensive,2022-07-22
4000,496,1,338,2,Will buy again,2023-10-23
4001,847,9,449,bad,Poor quality,2022-10-08
4002,315,13,495,1,Too expensive,2022-10-26
4003,887,3,318,5,Too expensive,2020-04-13
4004,698,12,464,1,Too expensive,2020-08-20
4005,636,16,483,1,Great!,2046-02-21
4006,112,4,270,4,Too expensive,2023-12-14
4007,195,11,209,1,Too expensive,2021-01-25
4008,100,6,481,4,Great!,2020-01-12
4009,375,3,135,1,Poor quality,2021-09-12
4010,406,7,130,1,Will buy again,2020-09-12
4011,536,10,35,2,Great!,2022-12-25
4012,512,4,212,1,Great!,2020-09-22
4013,419,17,105,bad,Great!,2020-05-07
4014,836,5,309,1,Poor quality,2021-06-05
4015,82,13,164,5,Poor quality,2023-07-14
4016,391,2,417,5,Great!,2075-03-12
4017,205,14,33,3,Too expensive,2023-09-15
4018,336,17,51,1,Will buy again,2022-02-22
4019,478,7,41,bad,Great!,2023-11-23
4020,623,17,410,bad,Great!,2020-06-03
4021,160,9,192,2,Poor quality,2021-10-10
4022,214,5,381,2,Will buy again,2021-09-16
4023,970,18,354,5,Too expensive,2021-02-15
4024,485,16,413,1,Too expensive,2023-01-13
4025,514,20,179,3,Great!,2022-06-16
4026,995,12,404,4,Will buy again,2022-03-20
4027,549,10,30,3,Great!,2022-04-08
4028,250,7,266,2,Poor quality,2022-09-03
4029,433,1,195,2,Too expensive,2022-04-27
4030,538,10,100,2,Great!,2023-10-05
4031,553,12,105,5,Too expensive,2021-08-19
4032,717,15,85,1,Will buy again,2022-02-17
4033,410,20,113,1,Will buy again,2022-04-30
4034,403,9,37,1,Too expensive,2020-07-06
4035,604,18,204,3,Too expensive,2021-03-30
4036,498,11,72,1,Great!,2021-05-25
4037,563,14,282,3,Great!,2023-07-04
4038,531,17,102,5,Too expensive,2021-11-09
4039,853,13,431,5,Too expensive,2021-05-15
4040,994,2,337,5,Too expensive,2058-05-21
4041,299,1,445,3,Too expensive,2067-10-17
4042,279,8,150,bad,Great!,2023-02-20
4043,431,17,216,2,Too expensive,2023-07-05
4044,657,16,175,1,Poor quality,2021-02-22
4045,798,4,181,bad,Will buy again,2022-04-23
4046,157,19,296,bad,Poor quality,2021-04-08
4047,322,17,29,4,Great!,2021-10-22
4048,820,15,461,5,Will buy again,2020-01-18
4049,334,4,279,3,Great!,2022-07-23
4050,731,20,439,3,Too expensive,2021-12-29
4051,709,5,300,bad,Great!,2023-08-07
4052,904,3,273,bad,Too expensive,2021-04-07
4053,251,7,333,2,Great!,2038-10-03
4054,362,5,376,5,Great!,2022-10-11
4055,393,15,412,2,Too expensive,2022-05-17
4056,504,14,362,5,Great!,2023-04-13
4057,562,20,272,bad,Will buy again,2023-12-09
4058,796,6,27,2,Too expensive,2047-04-08
4059,876,4,288,1,Too expensive,2021-06-07
4060,1000,3,313,5,Will buy again,2021-01-15
4061,314,8,390,4,Will buy again,2022-09-25
4062,526,16,366,5,Poor quality,2023-02-17
4063,520,14,311,2,Will buy again,2022-03-23
4064,574,9,56,5,Great!,2021-03-02
4065,770,6,122,bad,Great!,2021-03-26
4066,627,9,335,4,Great!,2022-11-03
4067,822,5,76,2,Will buy again,2023-07-26
4068,754,20,64,2,Will buy again,2023-04-07
4069,377,15,272,3,Will buy again,2020-02-12
4070,82,16,1,2,Poor quality,2082-09-01
4071,986,1,321,4,Will buy again,2023-11-29
4072,951,6,114,5,Poor quality,2023-05-25
4073,380,11,94,2,Poor quality,2022-09-22
4074,421,1,347,5,Great!,2023-01-28
4075,414,10,334,3,Great!,2023-11-24
4076,443,2,240,2,Will buy again,2036-09-04
4077,971,1,350,2,Too expensive,2023-05-30
4078,240,12,149,3,Will buy again,2020-06-27
4079,159,3,178,2,Poor quality,2021-10-13
4080,905,8,224,4,Too expensive,2020-07-16
4081,307,18,207,2,Too expensive,2045-08-02
4082,318,16,482,bad,Too expensive,2020-05-24
4083,783,11,163,3,Great!,2043-08-02
4084,879,4,110,1,Will buy again,2051-01-16
4085,61,4,150,bad,Will buy again,2020-12-06
4086,52,3,122,3,Will buy again,2020-10-30
4087,97,15,405,2,Great!,2021-12-23
4088,803,13,327,3,Great!,2020-07-15
4089,386,18,239,1,Will buy again,2023-03-15
4090,904,19,248,4,Will buy again,2023-05-24
4091,725,15,164,bad,Will buy again,2022-06-03
4092,831,9,404,1,Poor quality,2023-09-18
4093,336,17,168,1,Too expensive,2021-02-02
4094,220,13,39,2,Poor quality,2021-03-26
4095,764,18,269,3,Poor quality,2021-07-04
4096,946,5,277,5,Poor quality,2020-09-26
4097,316,5,316,3,Poor quality,2021-03-24
4098,870,20,43,bad,Will buy again,2087-00-15
4099,644,5,287,4,Too expensive,2022-04-18
4100,953,13,268,1,Poor quality,2021-07-28
4101,201,18,442,1,Great!,2023-06-19
4102,349,10,216,bad,Poor quality,2023-07-30
4103,849,18,339,bad,Poor quality,2021-01-13
4104,58,18,297,bad,Will buy again,2020-04-30
4105,519,8,232,4,Poor quality,2022-12-14
4106,446,16,348,bad,Great!,2023-12-26
4107,880,4,295,5,Poor quality,2022-09-02
4108,319,7,427,3,Poor quality,2022-09-14
4109,337,8,456,3,Too expensive,2020-10-03
4110,900,11,300,2,Will buy again,2022-03-04
4111,808,8,323,1,Too expensive,2021-07-31
4112,105,10,106,5,Will buy again,2021-11-07
4113,902,5,345,1,Too expensive,2021-04-15
4114,545,15,244,1,Poor quality,2022-03-19
4115,825,3,1,3,Too expensive,2051-03-11
4116,875,10,264,bad,Poor quality,2021-04-19
4117,851,11,297,2,Too expensive,2020-01-26
4118,19,5,316,4,Will buy again,2020-02-22
4119,460,8,83,1,Will buy again,2021-08-01
4120,921,3,134,4,Too expensive,2020-10-30
4121,834,17,273,1,Poor quality,2037-10-04
4122,899,19,474,bad,Poor quality,2022-12-13
4123,296,16,21,3,Too expensive,2023-10-17
4124,186,5,112,3,Poor quality,2023-11-07
4125,494,18,310,bad,Too expensive,2021-03-13
4126,588,4,485,bad,Too expensive,2021-06-16
4127,313,20,17,3,Poor quality,2021-10-30
4128,361,19,166,1,Great!,2022-10-03
4129,392,16,161,3,Too expensive,2020-09-03
4130,464,12,191,bad,Will buy again,2023-02-23
4131,80,1,398,1,Great!,2020-06-11
4132,251,9,147,3,Will buy again,2021-01-06
4133,497,20,447,5,Poor quality,2020-06-17
4134,347,17,464,1,Great!,2023-02-25
4135,543,12,46,2,Too expensive,2023-12-24
4136,9,7,130,1,Will buy again,2094-09-06
4137,24,15,263,5,Too expensive,2023-12-06
4138,336,10,448,4,Will buy again,2022-05-03
4139,829,14,381,3,Will buy again,2021-03-09
4140,70,13,22,5,Great!,2021-07-16
4141,379,14,250,1,Great!,2022-03-11
4142,895,10,312,2,Poor quality,2021-02-20
4143,551,2,216,1,Poor quality,2020-01-10
4144,962,14,79,5,Great!,2023-03-18
4145,751,15,135,bad,Poor quality,2022-08-23
4146,616,17,209,2,Great!,2023-01-16
4147,474,7,90,3,Will buy again,2099-03-08
4148,411,4,113,4,Poor quality,2020-02-14
4149,352,5,131,2,Poor quality,2077-05-19
4150,257,18,32,2,Great!,2095-06-28
4151,434,12,266,5,Great!,2022-02-09
4152,157,10,109,3,Too expensive,2021-05-12
4153,329,1,267,5,Will buy again,2021-12-26
4154,948,15,477,2,Great!,2022-07-15
4155,449,5,174,2,Great!,2022-01-25
4156,86,19,25,4,Will buy again,2023-06-04
4157,345,7,58,5,Poor quality,2021-07-17
4158,355,11,174,5,Great!,2022-07-31
4159,704,11,429,bad,Great!,2022-04-16
4160,859,1,330,1,Will buy again,2021-07-12
4161,672,11,495,bad,Will buy again,2023-02-01
4162,624,6,187,2,Poor quality,2051-02-08
4163,293,4,311,1,Too expensive,2023-05-15
4164,514,17,39,bad,Poor quality,2020-09-05
4165,454,12,476,bad,Great!,2092-07-17
4166,919,14,495,4,Poor quality,2022-04-17
4167,384,19,467,4,Great!,2022-06-10
4168,258,7,33,bad,Too expensive,2023-10-14
4169,828,18,400,2,Great!,2021-01-25
4170,378,13,304,4,Too expensive,2022-08-02
4171,793,4,146,1,Great!,2021-05-30
4172,398,11,19,3,Will buy again,2023-10-29
4173,638,3,125,2,Poor quality,2022-08-04
4174,193,3,430,5,Too expensive,2021-02-21
4175,607,9,361,2,Great!,2023-08-15
4176,751,15,353,1,Will buy again,2022-07-19
4177,983,3,154,bad,Will buy again,2023-06-24
4178,205,7,244,5,Will buy again,2022-02-14
4179,13,6,31,2,Too expensive,2021-05-13
4180,737,7,202,bad,Poor quality,2021-07-28
4181,809,5,277,bad,Will buy again,2023-04-18
4182,790,18,435,4,Poor quality,2020-05-02
4183,650,12,392,2,Great!,2020-01-05
4184,814,9,245,1,Great!,2020-08-11
4185,713,13,138,3,Too expensive,2023-11-08
4186,662,16,32,2,Poor quality,2020-10-13
4187,209,18,321,2,Poor quality,2099-10-26
4188,902,1,179,2,Great!,2094-06-27
4189,250,4,223,3,Poor quality,2021-06-15
4190,691,19,286,5,Too expensive,2020-09-12
4191,720,16,174,bad,Poor quality,2020-04-28
4192,875,4,327,1,Poor quality,2020-08-11
4193,819,11,478,2,Will buy again,2021-03-23
4194,120,4,277,bad,Will buy again,2021-12-29
4195,785,20,433,1,Too expensive,2020-10-24
4196,20,4,287,5,Poor quality,2021-01-16
4197,483,3,4,5,Great!,2022-03-22
4198,987,3,34,2,Great!,2068-05-04
4199,140,20,21,3,Too expensive,2022-10-24
4200,334,1,253,2,Poor quality,2020-01-22
4201,306,9,274,3,Too expensive,2021-01-26
4202,333,14,327,1,Poor quality,2020-11-15
4203,204,10,134,1,Great!,2022-11-02
4204,11,15,174,2,Poor quality,2021-07-31
4205,374,8,251,3,Poor quality,2022-05-22
4206,517,7,419,3,Too expensive,2020-08-06
4207,608,8,327,1,Too expensive,2021-07-30
4208,644,14,484,5,Great!,2022-04-25
4209,851,18,410,4,Great!,2021-06-27
4210,553,9,420,bad,Great!,2020-03-26
4211,243,7,467,1,Too expensive,2022-12-20
4212,368,14,486,4,Great!,2023-10-25
4213,266,5,10,1,Great!,2021-06-29
4214,40,19,105,1,Will buy again,2023-05-07
4215,791,8,339,2,Poor quality,2021-02-19
4216,120,14,489,1,Great!,2022-09-18
4217,424,17,360,3,Great!,2021-03-20
4218,580,20,450,5,Great!,2020-06-22
4219,147,1,463,bad,Great!,2023-05-16
4220,123,19,395,bad,Too expensive,2095-05-13
4221,650,14,441,5,Poor quality,2022-11-16
4222,432,10,217,2,Will buy again,2021-04-12
4223,482,18,89,3,Great!,2021-07-20
4224,484,11,314,3,Too expensive,2043-05-17
4225,958,16,367,bad,Too expensive,2022-07-11
4226,572,8,457,4,Will buy again,2021-09-15
4227,739,19,231,4,Too expensive,2023-11-07
4228,210,8,279,1,Will buy again,2021-11-02
4229,627,20,191,3,Will buy again,2021-08-23
4230,288,15,262,2,Poor quality,2021-03-29
4231,648,19,46,4,Poor quality,2038-06-10
4232,194,12,111,bad,Poor quality,2023-06-09
4233,89,19,421,bad,Too expensive,2054-07-15
4234,836,3,309,5,Poor quality,2020-11-28
4235,229,7,210,bad,Poor quality,2022-09-09
4236,436,6,408,3,Great!,2020-08-28
4237,530,18,186,3,Will buy again,2041-08-26
4238,525,9,250,bad,Great!,2020-12-20
4239,857,9,377,3,Too expensive,2020-11-17
4240,33,19,451,4,Great!,2023-07-13
4241,637,12,375,3,Poor quality,2039-05-25
4242,594,6,470,2,Great!,2020-01-14
4243,750,11,491,5,Great!,2023-01-06
4244,898,11,217,2,Poor quality,2022-01-26
4245,111,1,243,1,Will buy again,2022-05-09
4246,315,8,59,2,Poor quality,2020-11-15
4247,11,8,445,3,Poor quality,2022-03-02
4248,469,2,222,1,Too expensive,2022-09-15
4249,287,8,340,1,Will buy again,2020-06-05
4250,262,20,355,1,Will buy again,2020-08-31
4251,258,3,261,bad,Too expensive,2023-05-28
4252,238,19,175,1,Great!,2021-03-12
4253,946,20,294,5,Great!,2046-01-26
4254,97,6,492,5,Too expensive,2054-02-14
4255,141,18,73,2,Poor quality,2021-10-06
4256,859,18,46,3,Too expensive,2020-07-27
4257,100,14,62,5,Will buy again,2023-11-22
4258,770,1,280,2,Too expensive,2021-09-22
4259,414,18,399,4,Too expensive,2022-02-23
4260,740,10,408,1,Great!,2020-06-04
4261,523,10,48,3,Will buy again,2020-12-29
4262,187,2,367,2,Great!,2020-05-19
4263,983,8,204,2,Will buy again,2022-11-25
4264,366,15,308,2,Too expensive,2022-10-17
4265,712,10,258,bad,Will buy again,2020-02-07
4266,481,15,334,bad,Too expensive,2023-03-24
4267,545,5,216,bad,Too expensive,2022-04-25
4268,329,2,41,1,Great!,2020-05-26
4269,464,16,420,4,Will buy again,2023-01-27
4270,901,6,483,1,Poor quality,2041-04-05
4271,103,17,306,5,Will buy again,2022-06-01
4272,784,11,300,5,Too expensive,2020-06-13
4273,601,13,143,bad,Will buy again,2020-02-20
4274,703,7,463,bad,Will buy again,2023-02-03
4275,45,19,239,3,Great!,2022-01-19
4276,939,15,19,4,Will buy again,2020-03-25
4277,388,8,293,1,Will buy again,2021-11-28
4278,132,6,129,3,Poor quality,2023-02-05
4279,740,2,422,2,Great!,2021-05-18
4280,823,16,229,3,Too expensive,2023-11-11
4281,766,16,229,bad,Too expensive,2022-01-10
4282,950,17,484,4,Poor quality,2020-04-19
4283,810,12,164,2,Too expensive,2023-02-05
4284,809,19,217,bad,Will buy again,2021-09-07
4285,231,3,259,5,Too expensive,2087-01-11
4286,382,16,40,4,Poor quality,2020-05-30
4287,592,20,141,5,Will buy again,2021-11-19
4288,197,15,140,3,Too expensive,2021-03-12
4289,923,15,184,1,Great!,2020-12-06
4290,890,14,473,4,Will buy again,2020-02-24
4291,51,11,495,3,Poor quality,2022-04-28
4292,296,8,403,2,Poor quality,2021-10-07
4293,854,19,444,4,Great!,2020-03-30
4294,77,18,315,2,Too expensive,2020-04-24
4295,420,18,125,5,Poor quality,2022-12-02
4296,679,11,286,bad,Will buy again,2023-03-15
4297,13,3,259,3,Too expensive,2023-12-07
4298,610,8,121,4,Too expensive,2023-03-24
4299,445,20,234,5,Will buy again,2021-09-27
4300,229,11,285,3,Great!,2020-01-19
4301,222,13,200,2,Poor quality,2021-11-02
4302,474,7,375,3,Will buy again,2022-12-02
4303,373,9,488,5,Too expensive,2022-08-24
4304,41,20,222,3,Poor quality,2022-08-10
4305,652,16,364,1,Poor quality,2022-10-22
4306,869,1,404,5,Too expensive,2022-07-26
4307,465,20,365,5,Great!,2022-02-15
4308,641,12,275,2,Great!,2020-07-14
4309,644,11,54,3,Great!,2058-09-18
4310,337,14,240,1,Too expensive,2021-08-02
4311,164,16,162,3,Poor quality,2022-08-28
4312,338,15,87,1,Great!,2022-05-05
4313,239,7,342,2,Will buy again,2022-10-15
4314,232,9,271,1,Poor quality,2023-03-29
4315,810,4,237,3,Great!,2021-08-16
4316,953,1,435,1,Great!,2021-02-04
4317,11,14,200,5,Will buy again,2076-01-13
4318,653,15,305,4,Poor quality,2020-05-04
4319,736,19,388,3,Will buy again,2021-12-17
4320,80,16,280,4,Will buy again,2020-03-02
4321,99,17,409,2,Poor quality,2023-07-24
4322,256,7,237,1,Too expensive,2021-10-08
4323,227,9,433,2,Poor quality,2021-07-19
4324,301,9,219,4,Great!,2043-07-03
4325,944,11,317,3,Great!,2022-03-29
4326,886,9,326,bad,Will buy again,2059-01-19
4327,546,12,450,3,Poor quality,2022-04-16
4328,964,16,431,bad,Will buy again,2053-01-07
4329,653,18,381,bad,Poor quality,2020-09-08
4330,955,15,494,bad,Poor quality,2023-03-02
4331,696,16,32,bad,Poor quality,2023-04-18
4332,699,18,430,1,Too expensive,2023-02-10
4333,204,9,106,4,Too expensive,2021-10-31
4334,887,7,184,4,Will buy again,2022-11-13
4335,940,5,375,5,Great!,2090-05-15
4336,524,7,286,bad,Great!,2022-02-11
4337,412,12,27,bad,Poor quality,2021-02-22
4338,449,10,100,bad,Too expensive,2022-03-10
4339,792,9,246,5,Too expensive,2022-06-19
4340,838,19,383,5,Too expensive,2020-04-27
4341,548,20,331,4,Poor quality,2021-07-22
4342,608,12,181,1,Too expensive,2022-09-29
4343,960,12,170,4,Too expensive,2020-12-28
4344,481,15,91,2,Will buy again,2023-12-26
4345,543,1,405,4,Too expensive,2021-09-27
4346,32,14,406,2,Poor quality,2023-01-03
4347,41,10,407,4,Poor quality,2020-07-14
4348,419,6,201,4,Poor quality,2023-03-28
4349,266,18,260,1,Great!,2020-07-17
4350,291,13,21,5,Great!,2021-04-03
4351,548,2,243,5,Great!,2020-05-31
4352,333,12,470,3,Poor quality,2023-09-26
4353,460,13,378,bad,Great!,2032-09-16
4354,862,12,310,4,Too expensive,2023-12-09
4355,161,1,262,2,Poor quality,2022-08-03
4356,439,8,131,2,Great!,2020-09-07
4357,326,15,261,5,Will buy again,2023-06-09
4358,560,15,151,bad,Great!,2023-05-06
4359,678,20,104,1,Great!,2020-11-28
4360,764,11,435,bad,Will buy again,2022-07-10
4361,304,4,291,5,Will buy again,2023-06-14
4362,142,16,420,3,Will buy again,2023-12-05
4363,997,9,352,2,Great!,2021-01-19
4364,464,2,80,bad,Great!,2020-02-21
4365,189,2,223,5,Too expensive,2020-07-09
4366,703,8,158,1,Too expensive,2020-10-09
4367,441,15,105,1,Poor quality,2023-09-06
4368,614,7,453,1,Too expensive,2023-10-13
4369,437,11,216,4,Too expensive,2023-11-15
4370,949,19,99,4,Too expensive,2022-03-17
4371,44,7,412,5,Will buy again,2020-10-20
4372,416,5,496,bad,Great!,2020-01-05
4373,739,13,324,bad,Will buy again,2022-03-09
4374,134,1,159,1,Too expensive,2020-07-18
4375,981,5,355,bad,Too expensive,2021-06-08
4376,120,12,59,4,Great!,2020-03-01
4377,267,7,255,3,Poor quality,2020-06-24
4378,699,10,122,5,Will buy again,2021-02-21
4379,38,14,133,2,Too expensive,2021-01-07
4380,513,17,316,5,Poor quality,2021-10-24
4381,231,2,294,2,Too expensive,2020-09-19
4382,507,15,296,bad,Great!,2023-04-19
4383,187,15,304,2,Great!,2022-06-12
4384,183,13,89,3,Great!,2021-05-21
4385,25,4,222,4,Great!,2020-06-12
4386,971,6,269,4,Poor quality,2072-02-18
4387,199,19,65,2,Great!,2023-01-20
4388,763,14,335,bad,Poor quality,2021-09-08
4389,683,13,484,5,Too expensive,2022-03-24
4390,567,6,48,bad,Great!,2098-02-26
4391,529,10,419,bad,Will buy again,2023-10-14
4392,797,9,139,5,Too expensive,2023-09-21
4393,645,10,312,bad,Too expensive,2020-03-27
4394,807,11,410,bad,Will buy again,2064-06-05
4395,744,8,435,3,Too expensive,2020-06-17
4396,15,5,12,5,Great!,2020-06-29
4397,420,5,495,2,Poor quality,2020-04-24
