history_id,product_id,price,effective_date
8103,200,174.79,2023-11-20
8104,50,N/A,2021-10-26
8105,47,N/A,2020-06-01
8106,436,220.86,2020-09-20
8107,291,370.41,2022-01-09
8108,161,243.44,2021-03-29
8109,471,N/A,2023-04-08
8110,30,10.65,2023-03-29
8111,466,468.67,2021-07-27
8112,64,421.4,2020-11-09
8113,78,314.18,2022-11-29
8114,390,N/A,2023-03-10
8115,476,100.64,2021-01-17
8116,13,147.84,2023-06-28
8117,307,227.51,2021-03-07
8118,23,131.6,2023-09-03
8119,258,262.33,2021-08-01
8120,254,363.14,2022-01-25
8121,147,278.75,2020-11-14
8122,232,256.73,2021-03-14
8123,118,61.36,2022-07-11
8124,200,298.55,2022-11-04
8125,439,487.91,2023-07-20
8126,90,286.31,2021-02-10
8127,357,321.81,2020-10-08
8128,196,364.99,2020-04-13
8129,211,489.18,2033-00-16
8130,68,N/A,2020-12-05
8131,248,418.05,2023-05-09
8132,291,81.07,2020-10-13
8133,302,495.23,2020-08-25
8134,91,N/A,2020-06-11
8135,315,119.79,2075-01-19
8136,32,125.68,2023-06-26
8137,90,57.6,2022-09-08
8138,343,417.99,2023-12-12
8139,486,27.96,2022-12-18
8140,205,122.78,2022-08-22
8141,102,433.14,2020-08-17
8142,215,325.22,2021-05-10
8143,114,15.82,2021-02-06
8144,468,475.07,2023-12-31
8145,79,N/A,2058-08-18
8146,144,186.2,2023-08-14
8147,367,326.29,2020-06-28
8148,454,446.92,2072-06-23
8149,91,350.39,2020-06-25
8150,47,50.25,2023-12-17
8151,203,20.36,2021-06-03
8152,48,182.45,2023-01-17
8153,73,46.75,2023-09-24
8154,53,455.29,2023-10-06
8155,247,274.34,2022-04-07
8156,259,53.49,2022-08-25
8157,205,488.84,2023-03-12
8158,135,250.03,2023-05-09
8159,6,77.43,2021-04-26
8160,283,286.15,2023-12-14
8161,321,330.58,2023-07-29
8162,48,418.11,2020-06-23
8163,299,114.03,2020-02-13
8164,337,381.49,2020-02-04
8165,57,320.92,2022-02-04
8166,188,87.6,2021-01-20
8167,215,118.63,2022-01-15
8168,162,379.73,2020-12-18
8169,354,32.17,2021-11-16
8170,499,73.14,2021-12-03
8171,93,284.29,2023-05-07
8172,72,182.98,2038-10-04
8173,58,196.33,2022-01-21
8174,414,470.94,2033-04-08
8175,440,9.71,2020-07-27
8176,284,460.9,2022-10-26
8177,165,385.69,2021-08-20
8178,452,60.6,2020-06-27
8179,126,342.19,2023-03-31
8180,467,91.85,2023-05-08
8181,476,403.65,2022-08-07
8182,441,51.43,2020-10-04
8183,112,202.97,2054-09-15
8184,324,240.02,2020-12-01
8185,186,101.86,2021-01-06
8186,67,165.58,2022-11-05
8187,308,220.18,2023-05-03
8188,128,496.89,2020-08-20
8189,244,449.84,2023-06-10
8190,426,N/A,2022-11-08
8191,306,179.19,2021-10-10
8192,208,N/A,2020-05-08
8193,485,30.83,2022-01-23
8194,64,N/A,2023-12-17
8195,236,315.43,2022-03-25
8196,107,356.7,2022-02-23
8197,436,438.2,2023-08-09
8198,191,374.71,2023-09-09
8199,163,99.59,2023-06-10
8200,473,367.36,2021-08-31
8201,193,N/A,2020-11-13
8202,484,189.93,2022-05-24
8203,251,N/A,2020-04-29
8204,347,24.5,2047-08-28
8205,172,289.89,2023-04-02
8206,258,360.92,2022-08-13
8207,213,498.44,2022-05-04
8208,353,491.12,2021-08-16
8209,277,481.44,2022-06-27
8210,316,125.17,2021-02-24
8211,52,191.73,2022-05-25
8212,429,139.42,2020-09-19
8213,229,356.15,2073-00-28
8214,324,300.49,2021-08-03
8215,273,431.06,2076-02-05
8216,488,481.24,2021-01-17
8217,9,334.41,2021-04-21
8218,112,217.38,2022-05-19
8219,205,41.2,2020-09-27
8220,285,181.76,2069-07-01
8221,327,54.5,2023-05-06
8222,45,93.91,2021-09-12
8223,457,268.79,2021-07-21
8224,335,367.26,2020-02-01
8225,292,327.13,2021-03-30
8226,74,68.98,2021-11-22
8227,54,326.97,2023-07-15
8228,269,336.34,2021-07-07
8229,82,N/A,2099-09-12
8230,425,378.73,2021-12-22
8231,230,219.9,2021-10-07
8232,122,58.65,2021-07-19
8233,415,357.51,2022-02-13
8234,366,108.61,2023-03-15
8235,189,499.98,2023-12-30
8236,391,14.11,2022-04-27
8237,237,303.62,2021-11-16
8238,496,497.52,2022-06-10
8239,194,325.43,2020-01-31
8240,387,48.19,2023-02-06
8241,261,N/A,2022-12-16
8242,467,182.65,2023-04-09
8243,207,186.18,2022-05-03
8244,493,83.58,2022-04-14
8245,141,N/A,2021-09-07
8246,354,489.34,2077-00-14
8247,183,125.9,2021-06-28
8248,178,N/A,2021-06-12
8249,246,265.81,2020-07-08
8250,333,261.75,2021-09-11
8251,384,347.23,2023-02-10
8252,444,199.93,2069-01-26
8253,133,127.22,2022-11-11
8254,80,111.68,2023-05-12
8255,258,195.86,2022-01-01
8256,62,20.85,2022-08-28
8257,132,287.91,2023-01-20
8258,362,80.37,2023-01-22
8259,414,424.16,2020-01-23
8260,100,222.95,2020-03-28
8261,287,51.37,2020-01-24
8262,107,87.95,2022-02-07
8263,289,468.08,2023-04-23
8264,223,203.39,2020-11-08
8265,40,122.09,2021-03-12
8266,252,436.69,2023-12-09
8267,22,139.19,2023-11-04
8268,225,407.92,2023-07-12
8269,64,324.55,2023-06-16
8270,404,140.67,2020-10-06
8271,195,95.25,2021-11-29
8272,254,170.33,2023-11-11
8273,106,N/A,2021-12-21
8274,448,364.92,2021-07-12
8275,114,106.74,2022-01-04
8276,235,290.44,2030-05-26
8277,357,171.92,2023-02-28
8278,286,231.91,2023-01-20
8279,324,282.88,2093-08-27
8280,276,268.2,2093-01-03
8281,402,286.6,2023-12-28
8282,163,405.98,2022-05-04
8283,39,127.85,2089-04-02
8284,63,169.36,2021-10-29
8285,456,228.97,2022-03-06
8286,317,473.26,2023-07-16
8287,196,402.68,2021-07-02
8288,42,114.6,2021-01-01
8289,300,10.55,2023-01-10
8290,141,60.29,2075-10-01
8291,341,459.44,2020-03-21
8292,131,363.99,2078-09-14
8293,462,356.32,2023-02-28
8294,93,436.8,2023-08-09
8295,284,457.33,2022-05-21
8296,405,410.29,2023-07-05
8297,468,427.2,2023-11-19
8298,343,285.79,2021-12-16
8299,72,490.21,2020-07-27
8300,485,450.26,2023-01-09
8301,268,120.4,2020-05-25
8302,283,113.14,2021-01-31
8303,221,100.0,2020-09-05
8304,403,71.34,2022-07-21
8305,240,81.25,2020-11-02
8306,131,N/A,2022-11-16
8307,68,219.91,2077-00-19
8308,433,294.29,2021-08-27
8309,417,371.46,2022-03-04
8310,162,436.17,2020-12-10
8311,439,346.78,2020-11-08
8312,99,212.23,2021-09-18
8313,94,148.42,2023-04-21
8314,257,456.79,2020-10-07
8315,160,267.93,2061-10-05
8316,12,N/A,2022-12-10
8317,425,132.58,2021-12-31
8318,443,22.25,2022-11-24
8319,337,118.5,2022-10-26
8320,223,424.82,2023-09-23
8321,177,178.84,2022-04-08
8322,386,355.81,2021-01-26
8323,50,435.8,2022-11-17
8324,380,286.62,2023-02-27
8325,486,186.91,2022-08-04
8326,202,380.74,2020-04-24
8327,227,40.99,2020-01-09
8328,434,485.37,2022-03-28
8329,277,83.37,2021-12-16
8330,277,326.78,2023-08-09
8331,47,26.39,2022-10-17
8332,46,5.73,2023-11-10
8333,78,178.8,2021-12-27
8334,405,479.61,2022-12-09
8335,156,81.12,2020-04-28
8336,48,69.37,2022-10-28
8337,261,262.19,2023-05-17
8338,205,28.13,2021-03-19
8339,197,374.85,2022-04-13
8340,384,77.16,2021-12-14
8341,131,468.58,2023-07-20
8342,24,220.83,2022-01-18
8343,322,498.96,2023-11-06
8344,221,316.45,2023-12-10
8345,346,348.3,2022-11-19
8346,123,78.15,2041-02-06
8347,476,257.88,2023-04-15
8348,375,N/A,2021-11-18
8349,425,34.54,2021-04-27
8350,44,29.75,2023-03-13
8351,244,41.73,2022-05-15
8352,384,13.91,2097-01-08
8353,70,367.38,2023-09-12
8354,256,20.66,2022-07-07
8355,487,271.45,2022-03-26
8356,113,172.96,2022-10-26
8357,328,379.36,2021-12-21
8358,497,27.19,2041-04-14
8359,446,332.52,2020-09-27
8360,133,200.09,2020-06-04
8361,431,380.93,2022-07-02
8362,42,341.24,2022-01-18
8363,204,N/A,2021-04-26
8364,425,313.95,2022-02-09
8365,259,286.63,2023-01-28
8366,481,13.57,2022-01-30
8367,400,134.93,2021-08-02
8368,227,355.52,2023-12-18
8369,165,343.85,2021-06-19
8370,154,16.3,2094-00-03
8371,345,69.54,2023-01-16
8372,321,244.21,2023-07-28
8373,312,340.01,2021-11-25
8374,308,380.95,2022-10-04
8375,281,N/A,2023-06-01
8376,438,192.14,2023-10-05
8377,424,372.57,2020-10-21
8378,446,250.44,2022-10-21
8379,164,129.22,2023-01-17
8380,89,251.81,2022-09-24
8381,23,451.75,2023-01-22
8382,415,440.61,2023-03-18
8383,71,292.38,2021-10-12
8384,29,494.15,2020-12-26
8385,217,491.33,2032-03-16
8386,470,463.92,2080-02-07
8387,54,447.82,2048-04-10
8388,164,289.3,2022-08-01
8389,139,227.36,2023-10-23
8390,255,396.77,2020-04-19
8391,367,238.43,2022-09-15
8392,440,377.6,2021-12-28
8393,163,407.06,2022-11-09
8394,363,146.74,2023-09-16
8395,165,271.7,2071-01-21
8396,321,369.11,2020-07-27
8397,479,9.98,2023-03-20
8398,318,419.76,2021-05-22
8399,263,N/A,2023-05-28
8400,388,N/A,2065-02-14
8401,24,221.14,2022-07-11
8402,41,N/A,2020-03-28
8403,383,11.63,2020-10-09
8404,413,322.47,2022-02-03
8405,74,434.8,2022-03-07
8406,296,404.47,2022-01-18
8407,129,431.44,2023-07-31
8408,146,404.51,2022-03-12
8409,429,227.19,2021-04-20
8410,210,384.81,2020-03-13
8411,35,N/A,2021-07-07
8412,74,202.62,2021-05-02
8413,164,429.41,2022-11-30
8414,489,221.61,2020-09-15
8415,141,284.57,2021-11-30
8416,59,82.68,2020-03-27
8417,401,137.26,2021-05-10
8418,25,164.91,2073-10-17
8419,248,61.68,2022-12-09
8420,39,395.68,2023-11-13
8421,308,101.18,2055-01-12
8422,212,213.34,2023-02-23
8423,258,308.92,2021-09-23
8424,55,181.06,2023-09-21
8425,167,18.47,2021-12-12
8426,29,158.41,2022-08-01
8427,407,220.9,2023-04-29
8428,280,240.86,2022-12-31
8429,486,288.2,2021-12-08
8430,263,126.56,2020-04-05
8431,425,433.97,2022-10-30
8432,456,69.53,2021-01-06
8433,312,393.89,2021-11-21
8434,337,220.58,2020-07-07
8435,295,91.26,2023-06-19
8436,319,193.95,2023-12-07
8437,340,N/A,2020-10-07
8438,195,18.42,2049-01-24
8439,276,196.5,2022-10-16
8440,430,189.79,2022-01-16
8441,425,N/A,2022-12-12
8442,241,419.1,2022-09-17
8443,418,386.4,2022-06-06
8444,423,N/A,2021-09-25
8445,216,307.54,2021-08-18
8446,252,162.73,2021-09-16
8447,172,187.12,2023-10-23
8448,410,N/A,2067-05-18
8449,175,52.9,2021-11-29
8450,472,N/A,2023-03-04
8451,382,64.05,2023-11-19
8452,464,N/A,2020-11-04
8453,340,191.3,2047-01-10
8454,404,379.69,2023-01-25
8455,280,322.38,2022-01-29
8456,235,46.14,2023-05-22
8457,341,315.13,2022-08-13
8458,198,31.59,2021-10-13
8459,483,241.34,2020-03-13
8460,313,340.82,2023-01-15
8461,223,311.76,2022-04-03
8462,32,N/A,2020-09-21
8463,362,431.38,2020-01-12
8464,442,105.26,2084-08-12
8465,490,263.46,2023-01-27
8466,125,437.0,2022-12-05
8467,139,268.59,2023-02-11
8468,118,480.91,2021-12-12
8469,484,198.94,2023-06-02
8470,13,227.06,2050-02-18
8471,147,301.17,2023-10-19
8472,10,382.04,2077-07-24
8473,252,251.25,2023-06-13
8474,389,16.8,2022-09-29
8475,445,97.5,2044-09-17
8476,218,434.17,2020-06-14
8477,316,N/A,2021-08-12
8478,50,401.17,2023-10-31
8479,385,192.28,2020-09-28
8480,395,96.61,2020-07-04
8481,387,259.53,2023-01-20
8482,305,N/A,2097-01-01
8483,447,337.39,2023-10-23
8484,399,248.59,2022-09-05
8485,202,182.13,2023-08-25
8486,298,284.55,2022-12-17
8487,46,11.01,2023-03-31
8488,324,223.97,2023-07-26
8489,396,308.93,2020-08-11
8490,392,210.22,2023-06-17
8491,382,132.79,2021-06-13
8492,59,486.17,2069-04-02
8493,60,401.87,2020-07-15
8494,361,160.9,2023-05-25
8495,183,81.57,2083-04-22
8496,6,313.43,2020-07-20
8497,87,79.26,2022-02-23
8498,332,268.45,2086-07-13
8499,79,117.51,2020-08-11
8500,116,361.43,2023-03-05
8501,292,164.83,2022-06-09
8502,10,163.7,2023-01-14
8503,404,59.68,2023-02-09
8504,196,17.42,2022-09-06
8505,63,N/A,2020-02-05
8506,414,186.63,2020-08-15
8507,372,12.46,2074-02-07
8508,39,304.18,2020-10-28
8509,247,463.13,2022-07-18
8510,496,402.15,2022-09-02
8511,275,118.54,2021-04-14
8512,257,67.66,2023-02-27
8513,257,210.57,2022-11-08
8514,278,463.39,2021-08-11
8515,311,165.74,2023-06-29
8516,189,327.2,2020-01-01
8517,127,281.61,2022-08-07
8518,457,486.28,2020-08-14
8519,336,84.67,2023-08-26
8520,215,448.63,2020-12-09
8521,414,248.08,2021-11-29
8522,1,N/A,2022-05-14
8523,163,29.24,2021-09-12
8524,77,315.27,2020-11-14
8525,408,497.67,2023-06-12
8526,110,330.64,2021-01-08
8527,488,180.51,2092-01-04
8528,62,N/A,2021-10-17
8529,131,56.02,2020-05-01
8530,42,378.79,2031-10-12
8531,369,N/A,2087-10-28
8532,329,334.13,2023-10-18
8533,56,314.04,2020-07-21
8534,298,148.35,2023-03-30
8535,67,N/A,2023-01-31
8536,309,290.33,2020-05-01
8537,382,84.47,2022-10-14
8538,372,498.77,2021-10-06
8539,293,190.27,2021-05-24
8540,74,159.77,2022-10-20
8541,111,166.22,2023-07-14
8542,21,110.49,2021-05-06
8543,351,359.67,2021-04-05
8544,425,56.96,2021-08-05
8545,179,27.21,2020-02-03
8546,47,158.82,2020-04-23
8547,78,384.66,2020-02-02
8548,148,7.41,2021-01-27
8549,279,415.53,2020-04-07
8550,276,328.93,2075-03-11
8551,233,159.44,2020-06-14
8552,169,N/A,2060-04-24
8553,415,92.89,2090-06-08
8554,491,143.05,2020-03-18
8555,97,N/A,2022-11-30
8556,62,284.57,2041-01-16
8557,298,356.22,2023-08-12
8558,152,413.3,2061-08-15
8559,460,141.34,2023-04-17
8560,186,29.39,2023-07-13
8561,374,75.83,2022-11-05
8562,236,490.34,2033-02-22
8563,380,417.36,2021-02-21
8564,348,264.15,2020-02-17
8565,105,346.68,2022-12-07
8566,65,243.5,2020-04-08
8567,495,302.22,2020-10-10
8568,83,29.45,2020-05-23
8569,407,191.99,2020-04-18
8570,182,183.39,2023-12-02
8571,318,242.37,2020-04-22
8572,121,214.12,2022-12-20
8573,358,181.88,2021-01-29
8574,206,19.16,2080-02-04
8575,248,497.29,2022-01-02
8576,238,363.65,2023-12-05
8577,220,282.37,2022-05-17
8578,194,164.18,2022-05-04
8579,44,N/A,2095-03-05
8580,456,N/A,2023-03-01
8581,396,256.34,2020-11-07
8582,54,396.82,2020-03-26
8583,22,N/A,2022-03-04
8584,154,55.84,2023-04-28
8585,133,164.91,2022-04-15
8586,462,423.27,2023-02-10
8587,305,44.46,2021-07-11
8588,456,325.16,2021-02-09
8589,317,309.7,2023-03-10
8590,412,33.66,2022-09-17
8591,427,478.0,2020-08-19
8592,415,313.53,2022-04-28
8593,234,386.77,2020-01-09
8594,449,316.56,2020-04-28
8595,137,318.69,2023-08-01
8596,330,152.54,2057-07-16
8597,123,334.73,2022-08-21
8598,31,352.81,2020-05-23
8599,358,428.92,2021-07-03
8600,376,319.49,2020-05-11
8601,488,249.6,2021-04-30
8602,81,206.97,2022-08-17
8603,485,464.42,2023-09-16
8604,375,498.46,2020-08-25
8605,323,153.49,2021-02-13
8606,271,154.9,2052-08-16
8607,474,447.61,2021-08-10
8608,429,482.49,2020-07-22
8609,433,410.08,2021-03-29
8610,235,106.96,2021-02-01
8611,391,114.57,2020-07-23
8612,15,145.78,2021-02-16
8613,455,196.38,2023-06-14
8614,450,343.08,2021-01-22
8615,440,20.61,2021-12-12
8616,88,41.61,2020-12-05
8617,287,N/A,2020-08-09
8618,392,372.75,2023-10-04
8619,288,129.24,2020-05-29
8620,80,208.42,2022-10-13
8621,267,260.03,2022-08-11
8622,222,N/A,2021-09-26
8623,373,334.5,2021-08-26
8624,399,N/A,2022-06-13
8625,434,116.79,2022-08-26
8626,13,282.84,2023-10-14
8627,269,404.04,2047-10-18
8628,331,179.95,2020-11-08
8629,496,103.85,2023-04-19
8630,249,144.28,2020-10-22
8631,299,194.17,2022-12-22
8632,487,310.25,2021-10-21
8633,174,N/A,2020-08-27
8634,20,256.08,2020-02-14
8635,23,407.54,2075-10-25
8636,40,431.25,2021-09-20
8637,346,7.3,2021-01-20
8638,474,496.88,2021-01-04
8639,500,410.94,2022-09-12
8640,96,490.77,2021-07-20
8641,362,86.78,2021-07-18
8642,140,116.92,2020-09-01
8643,452,186.16,2022-06-16
8644,192,279.12,2020-01-12
8645,436,206.12,2021-08-16
8646,398,337.39,2022-11-04
8647,128,24.85,2020-11-12
8648,26,217.03,2042-08-07
8649,28,421.02,2040-05-18
8650,359,41.44,2022-02-09
8651,472,240.35,2020-06-18
8652,12,192.07,2023-05-24
8653,289,432.16,2023-02-11
8654,45,127.79,2022-10-24
8655,404,N/A,2021-07-14
8656,421,463.3,2021-06-22
8657,399,422.26,2022-05-11
8658,95,457.75,2023-08-30
8659,247,465.97,2022-05-22
8660,330,186.43,2020-04-02
8661,186,N/A,2022-08-31
8662,93,263.05,2091-04-21
8663,289,N/A,2021-04-17
8664,120,214.18,2023-12-09
8665,71,209.72,2021-04-13
8666,4,74.56,2023-09-23
8667,248,394.59,2021-04-07
8668,499,108.25,2022-08-27
8669,78,132.3,2022-09-28
8670,484,278.82,2020-11-20
8671,273,N/A,2021-07-21
8672,210,371.23,2088-00-03
8673,309,208.5,2023-03-18
8674,9,91.43,2052-02-21
8675,180,258.46,2023-04-14
8676,71,N/A,2023-07-26
8677,293,290.81,2041-07-10
8678,301,87.42,2020-08-12
8679,294,N/A,2046-07-10
8680,449,169.09,2020-04-27
8681,125,110.24,2021-02-27
8682,110,481.9,2020-02-21
8683,143,428.41,2022-08-14
8684,141,52.18,2023-03-09
8685,408,476.13,2023-06-08
8686,475,N/A,2022-06-17
8687,368,219.86,2020-03-23
8688,117,382.58,2021-07-17
8689,12,243.51,2023-08-12
8690,414,302.79,2096-04-15
8691,495,362.69,2023-06-07
8692,436,111.26,2022-07-15
8693,281,171.73,2020-09-11
8694,434,428.87,2023-05-17
8695,63,374.4,2022-01-26
8696,186,N/A,2023-02-20
8697,239,175.17,2022-07-22
8698,149,97.4,2021-03-28
8699,204,493.0,2021-04-10
8700,385,N/A,2020-12-07
8701,493,N/A,2021-09-04
8702,269,215.74,2022-09-28
8703,99,18.05,2023-03-12
8704,406,334.66,2021-12-11
8705,374,258.27,2023-07-05
8706,8,181.38,2095-03-03
8707,358,244.78,2020-07-12
8708,114,430.58,2023-01-03
8709,330,208.91,2065-10-08
8710,199,461.32,2020-07-02
8711,118,415.27,2021-11-04
8712,32,154.46,2020-09-15
8713,92,351.51,2022-11-02
8714,130,52.38,2020-02-27
8715,248,492.46,2023-03-30
8716,237,5.3,2022-12-04
8717,409,273.42,2023-10-23
8718,230,409.47,2021-02-26
8719,244,36.31,2023-04-12
8720,173,N/A,2021-05-20
8721,187,104.57,2020-12-08
8722,474,N/A,2060-01-17
8723,170,255.11,2023-07-20
8724,149,491.81,2022-01-23
8725,130,N/A,2020-05-17
8726,309,N/A,2077-02-12
8727,155,390.22,2023-02-05
8728,25,498.83,2022-08-02
8729,291,146.16,2085-05-23
8730,179,364.33,2023-11-05
8731,476,208.49,2022-08-19
8732,48,437.53,2020-10-17
8733,294,394.96,2023-09-16
8734,115,206.48,2022-03-06
8735,86,87.89,2020-10-15
8736,135,23.01,2020-06-09
8737,89,380.22,2020-07-24
8738,443,11.53,2022-11-17
8739,231,19.34,2021-09-30
8740,369,N/A,2022-05-24
8741,406,143.48,2023-06-01
8742,248,429.52,2023-04-01
8743,129,418.51,2021-08-10
8744,88,331.97,2022-11-12
8745,328,251.38,2022-02-09
8746,327,210.08,2022-02-11
8747,118,53.88,2023-02-10
8748,440,235.44,2021-08-26
8749,149,464.5,2021-04-18
8750,448,340.99,2021-12-28
8751,349,157.42,2023-05-01
8752,58,491.23,2022-06-16
8753,190,282.2,2021-06-23
8754,431,80.69,2021-07-24
8755,98,274.43,2063-05-28
8756,232,67.28,2020-01-09
8757,426,305.01,2020-10-10
8758,22,73.78,2021-03-01
8759,64,164.11,2023-01-11
8760,216,391.62,2021-08-30
8761,452,N/A,2022-03-18
8762,57,219.59,2020-01-12
8763,395,398.81,2021-05-13
8764,498,103.73,2021-05-06
8765,423,125.8,2020-01-10
8766,422,N/A,2023-10-02
8767,375,465.16,2023-03-22
8768,489,274.59,2021-10-21
8769,292,171.45,2022-09-21
8770,110,300.2,2022-03-02
8771,164,88.35,2023-10-25
8772,136,494.13,2021-07-10
8773,309,496.39,2020-02-08
8774,226,90.12,2057-10-06
8775,134,471.13,2020-07-15
8776,278,430.92,2023-03-12
8777,349,491.75,2021-06-08
8778,410,87.62,2020-07-26
8779,224,69.74,2023-08-04
8780,27,60.55,2020-09-06
8781,241,82.33,2022-05-10
8782,343,251.7,2020-02-17
8783,271,227.72,2022-10-30
8784,27,244.12,2020-12-08
8785,272,338.55,2023-04-29
8786,406,387.94,2021-02-22
8787,280,492.87,2022-09-21
8788,38,99.07,2020-07-22
8789,321,271.94,2021-08-09
8790,459,201.4,2022-03-31
8791,240,442.03,2020-12-29
8792,431,490.72,2020-03-11
8793,102,177.07,2022-05-27
8794,120,266.04,2020-01-10
8795,188,405.07,2021-09-02
8796,256,433.29,2021-12-29
8797,235,212.67,2022-11-23
8798,429,88.33,2022-10-10
8799,430,106.15,2022-02-17
8800,146,373.78,2021-05-12
8801,386,214.61,2022-08-24
8802,22,N/A,2023-03-25
8803,179,234.57,2023-03-27
8804,371,360.28,2020-10-02
8805,460,134.97,2021-08-11
8806,461,55.05,2021-03-08
8807,76,66.52,2022-06-17
8808,335,291.46,2023-03-12
8809,486,55.17,2022-05-10
8810,444,441.21,2022-04-06
8811,274,N/A,2050-09-16
8812,312,181.01,2022-07-06
8813,316,22.37,2021-08-13
8814,58,464.24,2021-04-23
8815,366,148.29,2023-10-31
8816,180,110.04,2021-02-07
8817,195,5.9,2020-09-03
8818,127,271.84,2020-09-12
8819,461,76.07,2021-04-16
8820,400,448.59,2020-11-27
8821,11,193.55,2085-06-05
8822,428,459.71,2023-09-01
8823,274,347.28,2020-02-27
8824,198,466.35,2020-03-19
8825,22,462.35,2020-12-13
8826,112,130.06,2021-03-02
8827,22,346.85,2023-02-09
8828,127,405.24,2022-12-23
8829,438,309.42,2062-04-10
8830,440,278.22,2021-01-19
8831,401,N/A,2021-08-19
8832,476,280.63,2023-11-13
8833,425,340.79,2067-02-28
8834,127,392.65,2023-03-12
8835,108,N/A,2023-07-11
8836,212,240.73,2020-09-07
8837,483,468.03,2022-03-09
8838,381,24.97,2023-01-05
8839,93,415.82,2023-08-09
8840,154,348.45,2023-08-21
8841,392,N/A,2020-06-05
8842,173,140.68,2022-05-01
8843,307,N/A,2020-04-07
8844,243,82.62,2021-01-16
8845,175,N/A,2023-05-22
8846,70,241.38,2020-04-20
8847,273,68.9,2020-09-27
8848,204,89.95,2050-07-04
8849,279,N/A,2023-09-01
8850,334,105.22,2021-11-26
8851,479,94.9,2023-01-04
8852,357,117.84,2023-03-27
8853,204,6.83,2022-07-01
8854,301,171.78,2023-07-18
8855,195,45.63,2020-08-01
8856,144,66.87,2020-11-16
8857,369,270.45,2035-02-15
8858,216,100.59,2023-09-23
8859,421,N/A,2031-08-11
8860,483,64.37,2021-08-11
8861,63,229.53,2022-05-15
8862,400,N/A,2022-06-16
8863,141,43.14,2021-01-05
8864,387,292.29,2020-12-18
8865,470,154.4,2021-02-03
8866,294,168.55,2022-05-02
8867,357,194.08,2022-09-30
8868,345,318.24,2020-05-02
8869,146,441.01,2020-11-01
8870,298,N/A,2023-12-16
8871,74,312.42,2050-06-01
8872,306,238.77,2020-01-16
8873,456,32.2,2021-09-14
8874,298,45.67,2091-09-03
8875,486,498.55,2021-01-31
8876,410,54.72,2022-03-19
8877,14,348.3,2020-07-23
8878,478,412.98,2020-05-13
8879,467,498.44,2022-01-27
8880,405,275.61,2022-09-07
8881,117,N/A,2021-10-18
8882,31,12.38,2086-08-07
8883,337,437.38,2022-05-31
8884,485,219.52,2022-03-31
8885,281,42.13,2023-04-03
8886,184,326.32,2023-03-02
8887,474,373.55,2021-05-17
8888,188,206.61,2021-08-17
8889,39,31.84,2020-05-03
8890,334,212.0,2061-08-13
8891,379,N/A,2021-09-12
8892,25,134.42,2020-02-22
8893,304,N/A,2020-08-30
8894,412,429.37,2022-02-19
8895,388,379.98,2022-03-22
8896,264,188.2,2021-05-24
8897,264,218.15,2020-03-29
8898,79,317.32,2021-09-09
8899,369,194.6,2091-05-12
8900,275,355.61,2023-07-17
8901,230,225.12,2020-02-26
8902,57,98.89,2061-06-08
8903,27,161.98,2091-08-28
8904,365,61.26,2020-04-01
8905,202,119.0,2044-03-09
8906,224,78.14,2020-06-20
8907,154,366.33,2022-08-27
8908,127,466.75,2020-04-13
8909,19,493.16,2021-09-21
8910,8,468.46,2021-09-04
8911,152,352.92,2020-10-15
8912,406,417.09,2023-05-05
8913,144,72.3,2023-12-02
8914,1,317.44,2072-09-13
8915,487,125.88,2040-00-21
8916,326,267.82,2058-02-25
8917,1,66.61,2021-12-30
8918,384,57.64,2020-01-20
8919,372,34.2,2022-05-06
8920,439,344.75,2023-10-11
8921,13,311.56,2023-03-08
8922,477,122.12,2021-11-12
8923,96,290.26,2020-07-04
8924,17,344.23,2021-01-23
8925,321,211.42,2023-09-10
8926,99,367.1,2035-00-02
8927,151,76.68,2020-08-24
8928,492,337.27,2022-03-06
8929,356,216.59,2021-03-09
8930,437,48.84,2022-07-04
8931,151,33.82,2023-03-10
8932,332,320.63,2021-04-16
8933,2,164.45,2022-05-08
8934,419,N/A,2022-04-19
8935,195,35.85,2023-07-05
8936,227,406.59,2022-12-07
8937,377,185.79,2022-02-03
8938,296,17.81,2021-09-03
8939,297,302.16,2023-11-21
8940,125,N/A,2020-06-25
8941,405,301.9,2023-05-05
8942,19,295.53,2023-11-16
8943,413,82.76,2021-04-14
8944,252,259.9,2031-04-24
8945,451,185.15,2022-11-15
8946,318,46.14,2020-03-21
8947,197,454.99,2020-04-13
8948,472,138.36,2023-05-26
8949,93,216.49,2022-04-24
8950,336,292.98,2073-03-18
8951,164,134.48,2021-07-02
8952,270,325.72,2020-07-14
8953,296,N/A,2020-10-03
8954,276,155.91,2021-09-24
8955,315,N/A,2022-03-16
8956,165,179.44,2021-06-02
8957,67,59.73,2022-02-18
8958,324,488.48,2023-02-13
8959,445,247.23,2020-10-10
8960,9,190.68,2023-04-17
8961,221,N/A,2020-12-25
8962,497,340.82,2022-04-25
8963,188,365.64,2022-02-06
8964,437,224.92,2021-09-10
8965,370,181.04,2022-10-29
8966,435,356.36,2023-10-06
8967,377,124.86,2021-03-15
8968,316,77.06,2034-06-23
8969,399,427.48,2020-07-20
8970,428,N/A,2020-05-31
8971,457,97.06,2021-09-13
8972,482,346.1,2020-09-25
8973,10,216.24,2020-06-02
8974,56,59.8,2021-01-11
8975,189,N/A,2022-12-31
8976,274,226.51,2023-10-05
