payment_id,method,status,paid_at
45182,Card,Pending,2022-02-05
45183,Online,Pending,2022-04-25
45184,Cash,Pending,2022-12-28
45185,Online,Pending,2022-11-06
45186,Online,Pending,2022-03-24
45187,Online,Completed,2022-03-17
45188,Online,Pending,2022-01-13
45189,Online,Pending,2022-11-26
45190,Card,Completed,2022-02-22
45191,Card,Completed,2022-07-23
45192,Online,Pending,2022-08-05
45193,Online,Pending,2022-05-19
45194,Online,Pending,2022-02-12
45195,Card,Pending,2022-12-20
45196,Card,Completed,2022-03-25
45197,Online,Pending,2022-09-26
45198,Online,Pending,2022-01-09
45199,Cash,Pending,2022-05-24
45200,Card,Completed,2022-08-29
45201,Online,Completed,2022-10-13
45202,Online,Pending,2022-03-25
45203,Cash,Pending,2022-02-07
45204,Card,Completed,2022-01-12
45205,Card,Pending,2022-11-22
45206,Cash,Completed,2022-03-11
45207,Online,Pending,2022-08-05
45208,Cash,Completed,2022-11-27
45209,Online,Completed,2022-07-04
45210,Card,Completed,2022-04-22
45211,Cash,Completed,2022-08-28
45212,Card,Pending,2022-04-20
45213,Online,Pending,2022-05-12
45214,Online,Pending,2022-08-22
45215,Card,Completed,2022-01-28
45216,Card,Pending,2022-06-22
45217,Card,Pending,2022-03-14
45218,Card,Pending,2022-02-04
45219,Cash,Completed,2022-02-12
45220,Card,Pending,2022-04-01
45221,Cash,Completed,2022-08-12
45222,Cash,Completed,2022-08-25
45223,Card,Completed,2022-06-03
45224,Card,Completed,2022-12-03
45225,Card,Pending,2022-11-22
45226,Card,Completed,2022-01-14
45227,Cash,Completed,2022-02-16
45228,Card,Completed,2022-01-11
45229,Cash,Pending,2022-09-14
45230,Cash,Completed,2022-12-16
45231,Online,Pending,2022-09-01
45232,Online,Completed,2022-01-24
45233,Online,Completed,2022-09-24
45234,Card,Completed,2022-04-02
45235,Card,Pending,2022-03-29
45236,Card,Pending,2022-06-01
45237,Online,Completed,2022-12-21
45238,Cash,Pending,2022-08-23
45239,Online,Completed,2022-07-05
45240,Card,Pending,2022-06-26
45241,Online,Pending,2022-07-31
45242,Online,Completed,2022-01-24
45243,Cash,Completed,2022-11-26
45244,Online,Pending,2022-10-16
45245,Online,Pending,2022-09-14
45246,Online,Pending,2022-08-30
45247,Card,Pending,2022-11-05
45248,Cash,Completed,2022-01-04
45249,Cash,Pending,2022-10-17
45250,Card,Pending,2022-01-08
45251,Cash,Completed,2022-12-07
45252,Cash,Pending,2022-07-18
45253,Online,Pending,2022-11-20
45254,Cash,Pending,2022-11-09
45255,Online,Pending,2022-07-06
45256,Online,Pending,2022-12-03
45257,Online,Pending,2022-01-08
45258,Online,Pending,2022-10-15
45259,Cash,Pending,2022-08-20
45260,Card,Completed,2022-01-11
45261,Online,Pending,2022-02-09
45262,Cash,Pending,2022-02-03
45263,Cash,Completed,2022-04-13
45264,Card,Completed,2022-12-19
45265,Online,Completed,2022-10-20
45266,Cash,Pending,2022-01-26
45267,Card,Completed,2022-03-19
45268,Online,Pending,2022-08-13
45269,Online,Completed,2022-09-15
45270,Card,Pending,2022-04-16
45271,Card,Completed,2022-09-06
45272,Card,Completed,2022-09-23
45273,Card,Completed,2022-12-12
45274,Card,Completed,2022-05-14
45275,Online,Pending,2022-06-08
45276,Online,Completed,2022-01-14
45277,Card,Pending,2022-06-19
45278,Cash,Pending,2022-02-09
45279,Card,Pending,2022-06-02
45280,Online,Completed,2022-08-08
45281,Cash,Completed,2022-10-25
45282,Cash,Completed,2022-03-07
45283,Online,Completed,2022-12-31
45284,Online,Completed,2022-04-06
45285,Cash,Pending,2022-08-21
45286,Online,Pending,2022-05-26
45287,Cash,Pending,2022-05-12
45288,Cash,Pending,2022-07-08
45289,Card,Pending,2022-07-14
45290,Card,Pending,2022-04-10
45291,Card,Completed,2022-02-17
45292,Online,Pending,2022-01-03
45293,Card,Completed,2022-04-10
45294,Online,Completed,2022-04-11
45295,Online,Pending,2022-04-09
45296,Cash,Pending,2022-08-04
45297,Card,Completed,2022-09-06
45298,Cash,Completed,2022-04-15
45299,Card,Completed,2022-07-23
45300,Card,Pending,2022-03-12
45301,Card,Completed,2022-12-02
45302,Cash,Pending,2022-04-13
45303,Online,Completed,2022-11-29
45304,Cash,Pending,2022-10-14
45305,Cash,Completed,2022-07-20
45306,Cash,Completed,2022-07-13
45307,Card,Pending,2022-10-24
45308,Online,Pending,2022-08-15
45309,Cash,Pending,2022-09-13
45310,Card,Pending,2022-05-18
45311,Cash,Completed,2022-08-08
45312,Card,Pending,2022-06-15
45313,Card,Completed,2022-10-16
45314,Cash,Completed,2022-10-27
45315,Card,Pending,2022-06-26
45316,Cash,Pending,2022-10-14
45317,Cash,Pending,2022-06-04
45318,Card,Pending,2022-10-11
45319,Online,Completed,2022-02-25
45320,Cash,Pending,2022-04-30
45321,Cash,Completed,2022-07-29
45322,Cash,Completed,2022-09-16
45323,Cash,Pending,2022-03-20
45324,Card,Pending,2022-11-05
45325,Cash,Completed,2022-08-07
45326,Cash,Completed,2022-03-17
45327,Online,Pending,2022-04-26
45328,Cash,Completed,2022-06-07
45329,Card,Pending,2022-11-29
45330,Online,Completed,2022-06-22
45331,Card,Pending,2022-01-16
45332,Cash,Pending,2022-10-09
45333,Cash,Pending,2022-11-13
45334,Cash,Completed,2022-06-08
45335,Online,Pending,2022-06-12
45336,Cash,Pending,2022-11-18
45337,Cash,Pending,2022-08-27
45338,Online,Completed,2022-07-15
45339,Online,Pending,2022-08-25
45340,Online,Completed,2022-09-26
45341,Card,Completed,2022-10-01
45342,Online,Completed,2022-04-30
45343,Online,Completed,2022-04-17
45344,Card,Completed,2022-06-01
45345,Cash,Completed,2022-08-12
45346,Online,Pending,2022-02-24
45347,Cash,Pending,2022-02-07
45348,Cash,Pending,2022-10-06
45349,Cash,Pending,2022-02-08
45350,Online,Completed,2022-03-19
45351,Card,Pending,2022-04-03
45352,Cash,Completed,2022-05-19
45353,Cash,Pending,2022-10-01
45354,Card,Pending,2022-05-12
45355,Card,Pending,2022-01-03
45356,Cash,Completed,2022-07-18
45357,Card,Completed,2022-05-10
45358,Card,Pending,2022-03-02
45359,Online,Completed,2022-09-23
45360,Online,Pending,2022-12-24
45361,Online,Completed,2022-12-31
45362,Cash,Completed,2022-07-18
45363,Cash,Pending,2022-12-30
45364,Card,Completed,2022-09-24
45365,Cash,Completed,2022-01-24
45366,Card,Pending,2022-03-11
45367,Card,Completed,2022-05-31
45368,Online,Completed,2022-10-31
45369,Online,Completed,2022-02-11
45370,Cash,Completed,2022-07-02
45371,Online,Pending,2022-07-09
45372,Card,Completed,2022-09-18
45373,Cash,Completed,2022-07-09
45374,Cash,Pending,2022-12-23
45375,Cash,Pending,2022-12-28
45376,Card,Completed,2022-10-31
45377,Card,Completed,2022-05-10
45378,Online,Pending,2022-04-03
45379,Card,Pending,2022-05-08
45380,Cash,Pending,2022-07-03
45381,Online,Completed,2022-04-17
45382,Card,Completed,2022-06-08
45383,Card,Pending,2022-11-30
45384,Online,Completed,2022-12-24
45385,Online,Pending,2022-02-18
45386,Online,Completed,2022-04-22
45387,Online,Completed,2022-03-22
45388,Online,Pending,2022-11-01
45389,Card,Pending,2022-02-09
45390,Card,Completed,2022-03-18
45391,Cash,Pending,2022-07-11
45392,Card,Pending,2022-11-04
45393,Cash,Completed,2022-10-23
45394,Online,Pending,2022-07-28
45395,Card,Pending,2022-09-12
45396,Online,Pending,2022-09-14
45397,Cash,Pending,2022-06-19
45398,Cash,Pending,2022-01-02
45399,Online,Pending,2022-01-04
45400,Card,Pending,2022-01-23
45401,Cash,Pending,2022-04-21
45402,Online,Completed,2022-02-25
45403,Cash,Completed,2022-12-19
45404,Card,Pending,2022-10-07
45405,Online,Completed,2022-10-16
45406,Card,Pending,2022-12-10
45407,Cash,Completed,2022-08-25
45408,Card,Completed,2022-12-07
45409,Card,Completed,2022-08-24
45410,Cash,Completed,2022-11-24
45411,Online,Completed,2022-02-03
45412,Online,Pending,2022-12-17
45413,Online,Pending,2022-04-07
45414,Online,Completed,2022-04-28
45415,Online,Pending,2022-10-31
45416,Online,Completed,2022-09-16
45417,Cash,Pending,2022-07-29
45418,Card,Completed,2022-07-15
45419,Cash,Pending,2022-08-29
45420,Online,Pending,2022-04-15
45421,Card,Completed,2022-10-16
45422,Online,Pending,2022-02-08
45423,Cash,Pending,2022-09-07
45424,Card,Pending,2022-08-01
45425,Card,Pending,2022-07-08
45426,Card,Completed,2022-08-14
45427,Card,Completed,2022-01-30
45428,Cash,Completed,2022-08-21
45429,Online,Completed,2022-08-17
45430,Card,Pending,2022-08-10
45431,Cash,Pending,2022-04-08
45432,Cash,Completed,2022-05-22
45433,Online,Pending,2022-10-05
45434,Cash,Pending,2022-09-14
45435,Cash,Pending,2022-01-21
45436,Online,Pending,2022-05-24
45437,Online,Pending,2022-04-22
45438,Online,Completed,2022-04-21
45439,Cash,Pending,2022-08-03
45440,Cash,Pending,2022-08-03
45441,Online,Completed,2022-03-15
45442,Cash,Pending,2022-06-21
45443,Cash,Pending,2022-01-06
45444,Cash,Completed,2022-08-23
45445,Card,Completed,2022-05-11
45446,Online,Completed,2022-10-01
45447,Cash,Pending,2022-05-10
45448,Cash,Pending,2022-10-04
45449,Cash,Completed,2022-06-15
45450,Card,Pending,2022-03-30
45451,Cash,Pending,2022-05-19
45452,Card,Pending,2022-09-30
45453,Card,Pending,2022-07-01
45454,Cash,Completed,2022-01-19
45455,Cash,Pending,2022-07-18
45456,Online,Pending,2022-05-28
45457,Cash,Completed,2022-06-12
45458,Cash,Pending,2022-09-25
45459,Cash,Completed,2022-05-21
45460,Online,Pending,2022-07-02
45461,Card,Completed,2022-10-02
45462,Cash,Completed,2022-11-28
45463,Cash,Completed,2022-08-13
45464,Online,Pending,2022-12-30
45465,Cash,Pending,2022-05-17
45466,Card,Pending,2022-03-07
45467,Cash,Completed,2022-09-23
45468,Cash,Completed,2022-03-09
45469,Cash,Pending,2022-12-29
45470,Card,Completed,2022-12-02
45471,Card,Completed,2022-10-24
45472,Cash,Completed,2022-12-12
45473,Cash,Pending,2022-06-22
45474,Card,Completed,2022-07-12
45475,Card,Pending,2022-09-27
45476,Online,Pending,2022-05-07
45477,Online,Pending,2022-02-10
45478,Card,Pending,2022-04-19
45479,Online,Completed,2022-05-28
45480,Online,Completed,2022-11-24
45481,Online,Pending,2022-11-28
45482,Cash,Completed,2022-08-02
45483,Cash,Completed,2022-01-12
45484,Online,Pending,2022-10-09
45485,Cash,Completed,2022-04-11
45486,Cash,Completed,2022-12-23
45487,Card,Completed,2022-07-22
45488,Cash,Pending,2022-09-15
45489,Online,Completed,2022-02-09
45490,Card,Completed,2022-08-05
45491,Card,Completed,2022-01-13
45492,Online,Pending,2022-05-14
45493,Card,Pending,2022-03-29
45494,Online,Completed,2022-12-18
45495,Card,Pending,2022-07-27
45496,Card,Completed,2022-05-26
45497,Online,Pending,2022-06-20
45498,Online,Completed,2022-04-24
45499,Card,Pending,2022-12-21
45500,Online,Pending,2022-01-22
45501,Cash,Pending,2022-11-14
45502,Cash,Completed,2022-05-27
45503,Online,Pending,2022-04-19
45504,Cash,Completed,2022-06-29
45505,Card,Pending,2022-12-24
45506,Card,Completed,2022-08-01
45507,Online,Completed,2022-04-16
45508,Cash,Completed,2022-03-10
45509,Cash,Completed,2022-08-17
45510,Online,Pending,2022-02-24
45511,Card,Completed,2022-06-15
45512,Online,Completed,2022-12-26
45513,Online,Completed,2022-11-10
45514,Cash,Pending,2022-10-20
45515,Online,Completed,2022-02-12
45516,Online,Completed,2022-08-12
45517,Online,Completed,2022-03-15
45518,Online,Pending,2022-12-10
45519,Online,Pending,2022-02-27
45520,Cash,Pending,2022-03-10
45521,Online,Pending,2022-01-14
45522,Online,Pending,2022-10-18
45523,Cash,Pending,2022-11-17
45524,Card,Completed,2022-07-21
45525,Online,Pending,2022-09-27
45526,Card,Completed,2022-02-24
45527,Online,Completed,2022-12-05
45528,Online,Pending,2022-07-09
45529,Card,Pending,2022-06-05
45530,Online,Pending,2022-10-05
45531,Online,Completed,2022-09-20
45532,Online,Pending,2022-04-09
45533,Online,Pending,2022-10-02
45534,Card,Completed,2022-03-02
45535,Card,Completed,2022-04-05
45536,Card,Completed,2022-08-29
45537,Card,Pending,2022-09-27
45538,Online,Pending,2022-07-08
45539,Cash,Pending,2022-01-11
45540,Online,Pending,2022-03-25
45541,Online,Pending,2022-09-02
45542,Online,Completed,2022-12-01
45543,Cash,Completed,2022-09-22
45544,Online,Completed,2022-09-02
45545,Online,Pending,2022-10-14
45546,Online,Pending,2022-03-07
45547,Cash,Pending,2022-02-15
45548,Card,Pending,2022-10-07
45549,Cash,Pending,2022-05-21
45550,Online,Completed,2022-04-20
45551,Online,Completed,2022-01-13
45552,Online,Completed,2022-04-26
45553,Card,Completed,2022-09-15
45554,Online,Pending,2022-10-26
45555,Cash,Completed,2022-04-02
45556,Card,Completed,2022-08-08
45557,Online,Completed,2022-04-02
45558,Cash,Completed,2022-01-26
45559,Online,Pending,2022-08-06
45560,Card,Completed,2022-11-21
45561,Online,Pending,2022-07-24
45562,Cash,Completed,2022-12-03
45563,Cash,Pending,2022-11-10
45564,Online,Pending,2022-09-22
45565,Card,Completed,2022-12-15
45566,Online,Pending,2022-07-01
45567,Online,Completed,2022-10-31
45568,Cash,Completed,2022-08-01
45569,Online,Pending,2022-07-25
45570,Card,Pending,2022-03-15
45571,Cash,Pending,2022-01-27
45572,Online,Pending,2022-09-10
45573,Online,Completed,2022-06-26
45574,Online,Pending,2022-02-18
45575,Card,Pending,2022-10-24
45576,Cash,Completed,2022-12-31
45577,Online,Completed,2022-08-19
45578,Card,Pending,2022-02-27
45579,Cash,Completed,2022-05-17
45580,Online,Pending,2022-11-15
45581,Card,Pending,2022-09-09
45582,Cash,Pending,2022-05-18
45583,Online,Pending,2022-09-13
45584,Card,Completed,2022-08-22
45585,Cash,Pending,2022-07-04
45586,Card,Completed,2022-08-14
45587,Cash,Completed,2022-12-07
45588,Card,Pending,2022-10-04
45589,Cash,Completed,2022-06-04
45590,Cash,Pending,2022-06-12
45591,Cash,Pending,2022-02-28
45592,Online,Completed,2022-02-05
45593,Card,Completed,2022-03-12
45594,Online,Completed,2022-10-18
45595,Online,Completed,2022-09-09
45596,Card,Completed,2022-11-21
45597,Card,Completed,2022-07-22
45598,Card,Completed,2022-06-13
45599,Online,Completed,2022-04-10
45600,Online,Pending,2022-04-27
45601,Cash,Pending,2022-05-02
45602,Cash,Pending,2022-06-26
45603,Online,Pending,2022-08-04
45604,Card,Pending,2022-08-04
45605,Card,Pending,2022-08-31
45606,Online,Completed,2022-12-27
45607,Card,Pending,2022-04-28
45608,Card,Completed,2022-10-10
45609,Card,Pending,2022-01-29
45610,Card,Completed,2022-11-04
45611,Online,Completed,2022-07-19
45612,Online,Pending,2022-01-25
45613,Card,Pending,2022-08-13
45614,Card,Completed,2022-03-12
45615,Online,Pending,2022-06-27
45616,Cash,Completed,2022-05-31
45617,Card,Completed,2022-11-18
45618,Cash,Completed,2022-04-01
45619,Online,Completed,2022-02-14
45620,Cash,Completed,2022-05-26
45621,Online,Pending,2022-09-24
45622,Online,Pending,2022-01-12
45623,Cash,Completed,2022-03-30
45624,Online,Pending,2022-05-05
45625,Cash,Completed,2022-12-16
45626,Online,Completed,2022-02-12
45627,Cash,Completed,2022-02-23
45628,Card,Completed,2022-07-23
45629,Card,Pending,2022-10-28
45630,Online,Pending,2022-09-23
45631,Online,Completed,2022-07-24
45632,Card,Pending,2022-04-06
45633,Online,Pending,2022-09-09
45634,Card,Completed,2022-07-13
45635,Card,Pending,2022-06-17
45636,Cash,Pending,2022-11-11
45637,Cash,Pending,2022-07-20
45638,Cash,Completed,2022-07-16
45639,Online,Completed,2022-05-31
45640,Cash,Pending,2022-01-13
45641,Cash,Completed,2022-07-31
45642,Card,Pending,2022-12-22
45643,Card,Completed,2022-04-10
45644,Online,Pending,2022-09-22
45645,Online,Completed,2022-04-23
45646,Online,Completed,2022-03-01
45647,Card,Completed,2022-07-16
45648,Cash,Completed,2022-11-30
45649,Online,Pending,2022-06-04
45650,Online,Pending,2022-04-23
45651,Online,Completed,2022-09-03
45652,Cash,Completed,2022-06-11
45653,Cash,Pending,2022-11-04
45654,Online,Completed,2022-01-13
45655,Cash,Pending,2022-10-04
45656,Cash,Pending,2022-07-16
45657,Cash,Completed,2022-07-16
45658,Cash,Pending,2022-03-01
45659,Online,Pending,2022-10-20
45660,Card,Completed,2022-11-19
45661,Cash,Completed,2022-10-26
45662,Online,Completed,2022-11-17
45663,Card,Completed,2022-03-14
45664,Card,Pending,2022-03-31
45665,Cash,Completed,2022-12-14
45666,Cash,Completed,2022-12-04
45667,Online,Completed,2022-06-29
45668,Online,Pending,2022-01-04
45669,Cash,Completed,2022-06-01
45670,Card,Completed,2022-05-29
45671,Cash,Pending,2022-07-07
45672,Online,Pending,2022-03-08
45673,Card,Completed,2022-03-02
45674,Card,Pending,2022-04-16
45675,Online,Completed,2022-08-19
45676,Online,Completed,2022-09-17
45677,Card,Completed,2022-11-11
45678,Online,Completed,2022-04-27
45679,Cash,Pending,2022-12-05
45680,Online,Completed,2022-11-09
45681,Cash,Pending,2022-06-10
45682,Card,Completed,2022-01-12
45683,Online,Pending,2022-01-02
45684,Online,Pending,2022-11-29
45685,Card,Completed,2022-01-31
45686,Cash,Pending,2022-08-12
45687,Card,Pending,2022-10-03
45688,Card,Pending,2022-09-12
45689,Card,Pending,2022-08-13
45690,Card,Completed,2022-09-17
45691,Card,Completed,2022-01-08
45692,Cash,Pending,2022-03-08
45693,Card,Pending,2022-02-22
45694,Online,Pending,2022-12-28
45695,Card,Completed,2022-01-18
45696,Cash,Completed,2022-10-29
45697,Cash,Completed,2022-12-06
45698,Online,Completed,2022-01-21
45699,Online,Pending,2022-12-18
45700,Online,Completed,2022-12-19
45701,Online,Completed,2022-04-22
45702,Cash,Completed,2022-06-06
45703,Card,Completed,2022-09-10
45704,Card,Pending,2022-09-05
45705,Card,Pending,2022-09-04
45706,Card,Pending,2022-09-11
45707,Cash,Completed,2022-07-27
45708,Online,Pending,2022-05-21
45709,Card,Completed,2022-12-27
45710,Card,Pending,2022-12-04
45711,Cash,Pending,2022-03-11
45712,Cash,Pending,2022-09-25
45713,Online,Pending,2022-09-12
45714,Online,Pending,2022-06-09
45715,Card,Pending,2022-01-24
45716,Online,Completed,2022-06-13
45717,Cash,Completed,2022-04-05
45718,Cash,Completed,2022-12-23
45719,Online,Completed,2022-04-03
45720,Cash,Completed,2022-05-23
45721,Cash,Pending,2022-07-23
45722,Cash,Completed,2022-06-15
45723,Cash,Pending,2022-04-04
45724,Card,Pending,2022-11-30
45725,Cash,Completed,2022-02-09
45726,Cash,Pending,2022-08-02
45727,Cash,Completed,2022-06-20
45728,Cash,Completed,2022-03-16
45729,Online,Completed,2022-05-28
45730,Online,Completed,2022-05-09
45731,Card,Completed,2022-02-04
45732,Cash,Completed,2022-09-29
45733,Cash,Pending,2022-10-18
45734,Online,Completed,2022-06-22
45735,Cash,Completed,2022-02-26
45736,Cash,Pending,2022-11-20
45737,Card,Pending,2022-02-23
45738,Cash,Completed,2022-01-25
45739,Online,Pending,2022-04-16
45740,Online,Completed,2022-08-25
45741,Online,Completed,2022-09-22
45742,Cash,Pending,2022-10-02
45743,Cash,Pending,2022-05-08
45744,Cash,Completed,2022-10-01
45745,Online,Completed,2022-05-12
45746,Cash,Completed,2022-10-22
45747,Card,Completed,2022-10-06
45748,Online,Completed,2022-08-14
45749,Card,Pending,2022-06-02
45750,Card,Completed,2022-07-19
45751,Online,Pending,2022-11-02
45752,Online,Pending,2022-08-01
45753,Card,Completed,2022-11-05
45754,Online,Completed,2022-04-07
45755,Cash,Completed,2022-04-18
45756,Card,Pending,2022-09-18
45757,Card,Pending,2022-03-05
45758,Cash,Pending,2022-05-22
45759,Card,Completed,2022-02-15
45760,Online,Completed,2022-05-09
45761,Online,Completed,2022-03-21
45762,Card,Completed,2022-02-02
45763,Card,Completed,2022-08-01
45764,Online,Pending,2022-04-17
45765,Card,Pending,2022-05-03
45766,Cash,Pending,2022-04-05
45767,Cash,Pending,2022-06-02
45768,Online,Pending,2022-04-02
45769,Cash,Completed,2022-02-09
45770,Cash,Completed,2022-01-30
45771,Cash,Completed,2022-11-01
45772,Card,Pending,2022-08-24
45773,Online,Completed,2022-10-15
45774,Card,Pending,2022-12-15
45775,Cash,Completed,2022-08-25
45776,Card,Pending,2022-06-14
45777,Card,Completed,2022-09-05
45778,Cash,Pending,2022-12-22
45779,Card,Pending,2022-12-01
45780,Cash,Pending,2022-12-01
45781,Card,Pending,2022-03-09
45782,Online,Completed,2022-04-04
45783,Cash,Completed,2022-06-29
45784,Online,Pending,2022-02-28
45785,Card,Completed,2022-05-31
45786,Cash,Pending,2022-11-07
45787,Card,Pending,2022-08-14
45788,Cash,Pending,2022-03-26
45789,Online,Pending,2022-02-17
45790,Cash,Pending,2022-03-18
45791,Online,Completed,2022-02-05
45792,Online,Completed,2022-06-22
45793,Online,Pending,2022-02-11
45794,Card,Completed,2022-01-12
45795,Cash,Pending,2022-07-14
45796,Card,Completed,2022-02-27
45797,Cash,Pending,2022-03-05
45798,Cash,Pending,2022-01-04
45799,Card,Pending,2022-07-28
45800,Online,Completed,2022-11-23
45801,Cash,Completed,2022-05-19
45802,Online,Completed,2022-01-07
45803,Cash,Completed,2022-01-22
45804,Card,Pending,2022-04-15
45805,Cash,Pending,2022-02-10
45806,Card,Completed,2022-02-09
45807,Card,Completed,2022-07-20
45808,Cash,Completed,2022-02-15
45809,Cash,Completed,2022-04-24
45810,Online,Pending,2022-02-03
45811,Cash,Pending,2022-10-19
45812,Online,Completed,2022-06-07
45813,Online,Completed,2022-09-15
45814,Cash,Completed,2022-11-30
45815,Card,Pending,2022-08-22
45816,Cash,Completed,2022-10-07
45817,Online,Completed,2022-06-11
45818,Card,Completed,2022-09-29
45819,Card,Pending,2022-09-27
45820,Cash,Completed,2022-12-02
45821,Online,Completed,2022-11-03
45822,Cash,Pending,2022-08-06
45823,Online,Pending,2022-01-30
45824,Card,Completed,2022-12-15
45825,Card,Completed,2022-06-12
45826,Cash,Pending,2022-04-05
45827,Card,Completed,2022-08-25
45828,Online,Completed,2022-03-27
45829,Cash,Pending,2022-06-01
45830,Online,Pending,2022-05-01
45831,Cash,Completed,2022-11-15
45832,Online,Pending,2022-01-22
45833,Online,Pending,2022-09-13
45834,Cash,Pending,2022-04-20
45835,Card,Pending,2022-09-28
45836,Card,Completed,2022-09-24
45837,Cash,Pending,2022-03-03
45838,Card,Pending,2022-10-16
45839,Card,Pending,2022-08-27
45840,Card,Completed,2022-06-27
45841,Card,Pending,2022-02-20
45842,Cash,Pending,2022-07-01
45843,Card,Pending,2022-09-13
45844,Cash,Completed,2022-02-28
45845,Card,Completed,2022-01-27
45846,Card,Pending,2022-09-15
45847,Cash,Pending,2022-08-04
45848,Online,Completed,2022-08-06
45849,Card,Pending,2022-06-09
45850,Online,Completed,2022-10-02
45851,Online,Completed,2022-08-10
45852,Online,Completed,2022-08-28
45853,Online,Completed,2022-01-19
45854,Card,Completed,2022-10-06
45855,Card,Pending,2022-07-19
45856,Card,Completed,2022-03-23
45857,Card,Completed,2022-02-20
45858,Cash,Pending,2022-05-26
45859,Cash,Completed,2022-04-01
45860,Card,Completed,2022-03-21
45861,Card,Pending,2022-08-15
45862,Card,Pending,2022-06-04
45863,Card,Completed,2022-11-14
45864,Cash,Pending,2022-08-06
45865,Card,Pending,2022-12-05
45866,Cash,Completed,2022-10-01
45867,Card,Completed,2022-04-22
45868,Card,Pending,2022-11-13
45869,Cash,Completed,2022-04-25
45870,Cash,Pending,2022-08-05
45871,Online,Pending,2022-12-13
45872,Cash,Pending,2022-09-19
45873,Cash,Pending,2022-10-31
45874,Cash,Pending,2022-11-12
45875,Card,Pending,2022-11-10
45876,Online,Completed,2022-05-30
45877,Online,Completed,2022-07-30
45878,Card,Pending,2022-03-15
45879,Cash,Completed,2022-12-28
45880,Cash,Completed,2022-06-29
45881,Cash,Completed,2022-08-12
45882,Online,Pending,2022-08-07
45883,Cash,Pending,2022-10-26
45884,Card,Pending,2022-04-07
45885,Online,Completed,2022-03-18
45886,Online,Completed,2022-05-06
45887,Cash,Pending,2022-08-27
45888,Online,Completed,2022-07-10
45889,Online,Completed,2022-06-04
45890,Card,Completed,2022-12-29
45891,Cash,Pending,2022-12-30
45892,Cash,Completed,2022-02-11
45893,Online,Pending,2022-05-12
45894,Card,Pending,2022-10-06
45895,Card,Completed,2022-12-02
45896,Card,Pending,2022-07-19
45897,Cash,Completed,2022-07-02
45898,Card,Pending,2022-07-11
45899,Cash,Pending,2022-12-22
45900,Cash,Pending,2022-08-16
45901,Card,Pending,2022-01-18
45902,Card,Pending,2022-02-14
45903,Card,Completed,2022-02-17
45904,Online,Completed,2022-01-17
45905,Card,Pending,2022-12-03
45906,Card,Completed,2022-08-26
45907,Card,Completed,2022-12-02
45908,Card,Completed,2022-09-12
45909,Cash,Completed,2022-09-29
45910,Online,Completed,2022-08-27
45911,Card,Completed,2022-10-26
45912,Cash,Completed,2022-12-16
45913,Online,Completed,2022-03-21
45914,Card,Completed,2022-01-22
45915,Cash,Completed,2022-05-03
45916,Card,Pending,2022-01-08
45917,Online,Pending,2022-07-02
45918,Cash,Pending,2022-05-19
45919,Card,Completed,2022-10-05
45920,Cash,Completed,2022-06-11
45921,Card,Pending,2022-02-26
45922,Cash,Pending,2022-12-12
45923,Card,Pending,2022-11-03
45924,Online,Completed,2022-10-23
45925,Online,Completed,2022-07-20
45926,Online,Completed,2022-05-28
45927,Online,Pending,2022-12-14
45928,Online,Pending,2022-11-04
45929,Cash,Pending,2022-11-16
45930,Online,Pending,2022-11-19
45931,Online,Completed,2022-10-27
45932,Online,Completed,2022-11-24
45933,Online,Pending,2022-01-22
45934,Online,Pending,2022-07-13
45935,Card,Completed,2022-06-17
45936,Cash,Completed,2022-07-29
45937,Cash,Completed,2022-09-19
45938,Cash,Completed,2022-08-23
45939,Online,Completed,2022-03-15
45940,Cash,Pending,2022-12-09
45941,Card,Completed,2022-06-25
45942,Cash,Pending,2022-12-14
45943,Online,Pending,2022-02-11
45944,Card,Pending,2022-01-25
45945,Cash,Pending,2022-07-29
45946,Cash,Completed,2022-08-11
45947,Online,Completed,2022-12-03
45948,Cash,Pending,2022-08-26
45949,Cash,Pending,2022-04-27
45950,Online,Completed,2022-03-22
45951,Cash,Pending,2022-07-26
45952,Cash,Completed,2022-07-11
45953,Online,Pending,2022-07-26
45954,Card,Pending,2022-05-09
45955,Online,Completed,2022-10-26
45956,Card,Completed,2022-04-08
45957,Card,Pending,2022-04-19
45958,Online,Pending,2022-01-17
45959,Cash,Pending,2022-02-08
45960,Cash,Pending,2022-01-28
45961,Online,Completed,2022-11-24
45962,Online,Completed,2022-02-26
45963,Cash,Completed,2022-07-15
45964,Cash,Completed,2022-03-18
45965,Card,Completed,2022-06-19
45966,Card,Pending,2022-01-05
45967,Online,Completed,2022-11-25
45968,Card,Pending,2022-06-08
45969,Cash,Completed,2022-10-09
45970,Card,Completed,2022-08-08
45971,Card,Pending,2022-02-22
45972,Card,Completed,2022-07-17
45973,Online,Pending,2022-04-02
45974,Online,Completed,2022-08-04
45975,Cash,Pending,2022-12-01
45976,Card,Completed,2022-07-05
45977,Card,Pending,2022-02-07
45978,Card,Pending,2022-01-25
45979,Online,Completed,2022-03-21
45980,Cash,Completed,2022-11-03
45981,Card,Completed,2022-07-12
45982,Online,Completed,2022-02-26
45983,Cash,Pending,2022-09-16
45984,Card,Pending,2022-11-16
45985,Cash,Pending,2022-06-26
45986,Online,Pending,2022-12-17
45987,Online,Pending,2022-08-14
