visit_id,customer_id,store_id,visit_date
7405,403,4,2022-08-02
7406,695,4,2021-04-26
7407,732,13,2021-02-24
7408,283,12,2023-04-22
7409,447,10,2023-09-26
7410,49,7,2021-08-03
7411,627,20,2020-02-02
7412,344,17,2022-10-13
7413,824,16,2020-06-06
7414,608,18,2023-07-28
7415,651,5,2022-05-02
7416,87,19,2021-12-24
7417,102,13,2022-08-10
7418,210,12,2022-11-01
7419,821,14,2021-03-23
7420,23,8,2023-05-30
7421,360,5,2021-01-21
7422,704,19,2021-05-17
7423,844,16,2020-09-09
7424,119,17,2022-01-16
7425,640,11,2021-06-05
7426,338,17,2023-03-04
7427,457,6,2021-07-27
7428,881,19,2021-07-07
7429,576,7,2021-09-11
7430,85,4,2020-07-14
7431,290,2,2022-11-06
7432,179,17,2021-12-09
7433,995,12,2021-05-07
7434,110,11,2020-11-18
7435,149,12,2022-04-18
7436,785,20,2020-07-05
7437,991,3,2020-08-22
7438,430,2,2022-06-25
7439,765,12,2022-11-07
7440,248,3,2023-06-01
7441,565,8,2022-07-30
7442,514,7,2020-04-17
7443,475,9,2022-06-26
7444,814,10,2023-01-30
7445,409,1,2059-07-03
7446,79,3,2022-08-19
7447,381,4,2021-10-02
7448,662,16,2022-11-20
7449,303,3,2022-04-30
7450,218,13,2022-08-13
7451,212,6,2023-03-27
7452,72,13,2020-01-20
7453,932,8,2022-08-21
7454,65,14,2021-09-13
7455,663,7,2021-08-22
7456,739,11,2021-04-30
7457,53,10,2022-03-02
7458,689,8,2020-01-02
7459,968,4,2080-08-15
7460,948,6,2021-05-31
7461,477,13,2022-05-09
7462,103,19,2021-10-07
7463,139,2,2022-05-27
7464,463,10,2021-10-12
7465,222,6,2023-04-09
7466,58,16,2023-10-03
7467,975,6,2023-07-24
7468,435,4,2021-04-12
7469,46,18,2022-08-10
7470,271,17,2020-05-19
7471,997,17,2021-06-23
7472,370,9,2069-02-17
7473,99,15,2022-01-21
7474,125,13,2023-05-28
7475,493,10,2021-05-12
7476,635,1,2020-05-27
7477,174,10,2021-08-13
7478,45,6,2022-05-21
7479,991,19,2022-01-05
7480,600,19,2023-08-19
7481,965,8,2020-01-03
7482,393,11,2023-03-09
7483,208,12,2020-10-06
7484,536,1,2023-11-23
7485,119,18,2023-06-21
7486,421,15,2023-10-31
7487,840,8,2023-09-08
7488,104,16,2023-08-26
7489,856,4,2020-03-10
7490,915,11,2044-09-07
7491,909,12,2021-07-04
7492,382,9,2044-02-21
7493,483,8,2023-03-24
7494,684,18,2020-12-18
7495,796,16,2021-03-31
7496,596,3,2020-05-31
7497,489,3,2020-03-26
7498,179,2,2022-05-03
7499,198,13,2090-05-24
7500,366,8,2022-02-01
7501,967,1,2022-10-22
7502,482,10,2064-00-03
7503,166,11,2023-04-15
7504,263,8,2022-08-03
7505,893,18,2023-11-30
7506,393,9,2022-11-19
7507,401,5,2022-08-28
7508,271,18,2051-07-23
7509,73,17,2021-05-13
7510,242,15,2022-04-09
7511,80,16,2023-08-22
7512,691,10,2022-12-27
7513,447,16,2020-07-06
7514,864,14,2022-08-28
7515,584,17,2023-02-27
7516,45,2,2023-10-30
7517,860,14,2023-07-16
7518,602,9,2020-04-10
7519,168,5,2020-03-13
7520,129,8,2022-04-15
7521,931,7,2020-07-31
7522,816,5,2021-02-01
7523,49,11,2020-12-24
7524,249,5,2096-06-19
7525,625,10,2020-06-09
7526,989,6,2020-11-30
7527,702,14,2021-11-06
7528,576,9,2022-10-25
7529,394,7,2021-10-13
7530,176,16,2021-07-21
7531,893,5,2023-05-09
7532,624,18,2022-04-07
7533,523,15,2085-02-06
7534,649,1,2023-01-12
7535,801,6,2021-04-19
7536,801,11,2020-10-18
7537,573,1,2023-02-13
7538,777,10,2020-02-10
7539,881,8,2023-12-17
7540,778,16,2023-05-27
7541,863,1,2021-01-18
7542,619,10,2021-12-13
7543,842,6,2022-11-02
7544,324,20,2023-12-18
7545,60,10,2022-08-26
7546,661,16,2021-04-25
7547,688,2,2023-06-01
7548,138,15,2092-02-26
7549,537,8,2021-03-24
7550,819,4,2022-05-17
7551,230,18,2020-06-13
7552,235,1,2020-11-20
7553,596,12,2023-04-10
7554,390,10,2021-10-12
7555,121,3,2020-10-12
7556,972,15,2022-11-11
7557,169,17,2035-06-11
7558,382,14,2021-04-12
7559,826,7,2023-04-10
7560,479,14,2022-02-10
7561,185,9,2023-11-06
7562,552,11,2023-09-22
7563,289,14,2021-09-20
7564,509,9,2073-01-19
7565,165,9,2021-08-31
7566,322,2,2022-05-07
7567,202,16,2021-03-19
7568,118,19,2021-10-05
7569,770,10,2023-10-11
7570,959,3,2020-01-22
7571,976,3,2021-03-20
7572,818,8,2022-11-12
7573,882,18,2020-02-24
7574,640,2,2022-08-26
7575,634,10,2021-03-01
7576,823,16,2078-09-27
7577,25,6,2020-02-06
7578,707,4,2023-05-02
7579,287,2,2021-08-25
7580,229,18,2023-09-23
7581,35,17,2022-01-04
7582,851,10,2022-02-17
7583,808,10,2023-01-29
7584,890,15,2020-11-04
7585,84,8,2020-10-02
7586,736,18,2023-01-10
7587,1,14,2022-06-14
7588,594,18,2021-02-24
7589,687,7,2041-05-04
7590,200,17,2020-03-02
7591,639,5,2021-12-29
7592,859,12,2023-06-16
7593,311,12,2020-08-31
7594,858,13,2020-11-07
7595,151,9,2020-05-31
7596,880,2,2021-03-17
7597,788,2,2022-06-24
7598,115,15,2022-01-20
7599,410,3,2022-07-27
7600,423,19,2020-01-08
7601,127,1,2023-05-29
7602,417,15,2022-07-22
7603,913,19,2022-11-25
7604,420,6,2089-07-25
7605,609,10,2020-01-27
7606,292,17,2020-08-31
7607,797,20,2023-08-31
7608,178,2,2023-07-27
7609,7,7,2021-09-02
7610,722,4,2023-10-25
7611,524,18,2023-02-01
7612,564,5,2022-02-28
7613,151,7,2040-09-19
7614,125,4,2022-09-06
7615,670,15,2021-05-14
7616,899,7,2022-10-21
7617,773,4,2022-11-27
7618,712,13,2023-12-31
7619,604,15,2020-08-07
7620,573,14,2022-05-22
7621,592,17,2086-09-12
7622,409,1,2022-05-28
7623,456,6,2021-11-26
7624,541,17,2023-03-11
7625,46,9,2021-10-20
7626,641,17,2020-09-23
7627,974,19,2089-09-05
7628,728,2,2021-03-15
7629,421,10,2021-04-18
7630,712,3,2021-07-07
7631,2,17,2022-04-01
7632,913,4,2021-03-20
7633,737,15,2020-01-28
7634,748,1,2022-10-26
7635,237,19,2020-05-10
7636,985,17,2047-00-22
7637,151,16,2023-10-10
7638,586,11,2021-02-16
7639,723,7,2023-12-12
7640,266,5,2023-11-30
7641,199,5,2022-10-03
7642,998,17,2021-10-09
7643,706,19,2020-09-28
7644,80,17,2022-06-29
7645,420,9,2021-05-17
7646,544,10,2020-12-19
7647,126,9,2022-06-14
7648,365,7,2020-11-07
7649,314,20,2023-01-07
7650,82,14,2023-11-07
7651,455,20,2023-06-11
7652,996,20,2021-03-20
7653,192,16,2021-06-20
7654,179,12,2022-02-13
7655,313,2,2023-12-05
7656,482,20,2022-11-11
7657,755,14,2022-07-03
7658,146,15,2022-10-16
7659,198,10,2021-07-01
7660,73,14,2021-08-31
7661,708,14,2020-06-03
7662,987,5,2023-08-13
7663,234,13,2021-08-20
7664,12,20,2020-08-09
7665,90,6,2020-09-06
7666,479,12,2022-12-07
7667,150,7,2021-12-20
7668,599,17,2023-10-05
7669,298,13,2021-04-18
7670,269,1,2020-05-15
7671,389,17,2022-12-02
7672,357,12,2021-11-01
7673,277,14,2020-08-04
7674,948,11,2021-01-14
7675,511,20,2020-09-20
7676,848,5,2022-08-24
7677,433,17,2023-03-17
7678,707,6,2023-06-28
7679,327,11,2022-06-19
7680,897,7,2023-09-03
7681,45,1,2023-01-01
7682,305,7,2022-10-24
7683,326,9,2020-09-08
7684,176,15,2020-09-02
7685,461,10,2022-09-09
7686,237,8,2020-05-22
7687,335,15,2023-03-25
7688,238,5,2022-01-13
7689,544,13,2020-07-20
7690,75,19,2021-11-18
7691,529,4,2021-08-10
7692,837,1,2022-07-27
7693,897,20,2022-07-11
7694,329,1,2023-03-17
7695,833,5,2022-06-29
7696,147,20,2021-11-02
7697,174,11,2022-01-28
7698,469,6,2022-12-28
7699,577,11,2023-03-04
7700,752,14,2061-08-10
7701,110,19,2023-03-05
7702,579,20,2085-02-21
7703,245,11,2021-06-18
7704,168,18,2021-08-23
7705,302,18,2021-03-15
7706,554,4,2022-09-21
7707,901,16,2022-02-12
7708,4,7,2020-11-04
7709,161,5,2021-09-13
7710,798,6,2020-02-23
7711,11,8,2021-05-20
7712,149,17,2023-08-05
7713,467,9,2046-07-04
7714,409,13,2022-06-10
7715,721,8,2020-03-18
7716,72,14,2020-12-17
7717,980,19,2021-01-11
7718,533,19,2022-12-03
7719,832,1,2021-12-16
7720,275,19,2020-11-28
7721,503,12,2020-05-08
7722,343,18,2022-10-05
7723,716,13,2020-02-21
7724,509,2,2022-03-16
7725,581,20,2023-01-25
7726,808,6,2020-02-22
7727,187,5,2023-11-07
7728,321,18,2021-01-17
7729,393,12,2023-07-27
7730,751,16,2022-05-27
7731,432,4,2021-08-15
7732,173,4,2023-07-31
7733,397,17,2020-03-16
7734,737,15,2023-08-15
7735,468,20,2022-04-11
7736,194,2,2047-04-24
7737,798,1,2022-09-15
7738,601,9,2020-08-18
7739,384,6,2041-00-17
7740,738,2,2020-06-30
7741,501,15,2022-09-30
7742,702,8,2078-00-07
7743,677,13,2023-05-23
7744,425,2,2046-00-13
7745,113,13,2020-11-20
7746,800,18,2020-12-05
7747,833,2,2023-12-29
7748,898,16,2021-08-13
7749,297,19,2022-02-07
7750,254,9,2020-01-16
7751,878,5,2021-01-19
7752,837,3,2023-03-17
7753,890,3,2021-08-02
7754,668,2,2022-07-11
7755,283,12,2021-05-06
7756,546,4,2023-06-24
7757,813,4,2022-03-27
7758,336,19,2020-08-26
7759,533,16,2023-10-24
7760,396,2,2020-07-15
7761,436,12,2021-04-02
7762,907,8,2023-05-01
7763,4,2,2020-09-25
7764,691,16,2021-11-19
7765,129,9,2023-04-18
7766,3,6,2021-09-23
7767,778,11,2023-04-10
7768,748,11,2020-10-04
7769,482,11,2021-09-24
7770,832,2,2022-07-17
7771,840,11,2023-07-22
7772,531,3,2022-02-23
7773,157,9,2020-06-28
7774,12,13,2021-11-01
7775,687,4,2022-03-18
7776,928,12,2023-10-16
7777,322,15,2023-11-27
7778,13,3,2020-07-14
7779,735,13,2021-11-15
7780,270,14,2020-11-26
7781,831,2,2023-06-04
7782,500,16,2020-01-13
7783,441,7,2047-07-16
7784,422,11,2022-05-05
7785,104,1,2021-07-13
7786,449,19,2023-12-23
7787,551,17,2046-02-10
7788,807,6,2021-08-14
7789,102,2,2059-09-04
7790,918,6,2020-10-18
7791,732,9,2021-04-23
7792,144,2,2022-10-22
7793,758,11,2022-01-08
7794,250,19,2053-10-07
7795,286,9,2020-02-08
7796,803,6,2022-08-25
7797,533,4,2021-04-09
7798,74,19,2022-12-31
7799,998,10,2022-09-12
7800,349,12,2022-11-19
7801,424,18,2022-06-12
7802,678,2,2049-02-04
7803,66,20,2021-06-29
7804,331,10,2021-09-26
7805,482,17,2022-01-08
7806,599,13,2045-07-03
7807,759,18,2020-03-19
7808,496,1,2021-05-06
7809,987,20,2023-09-25
7810,852,11,2023-11-09
7811,422,8,2021-06-28
7812,132,5,2021-08-17
7813,383,11,2021-02-01
7814,584,18,2020-05-23
7815,344,3,2079-09-18
7816,650,19,2021-11-07
7817,143,14,2023-06-19
7818,455,13,2022-11-07
7819,341,7,2081-03-25
7820,464,3,2023-03-15
7821,366,11,2020-03-26
7822,145,4,2023-02-12
7823,91,10,2021-02-20
7824,469,10,2020-10-12
7825,710,13,2021-06-18
7826,978,5,2020-08-31
7827,565,2,2022-12-14
7828,188,14,2021-09-27
7829,14,19,2021-04-05
7830,522,5,2021-05-24
7831,162,16,2020-07-30
7832,96,12,2023-03-22
7833,483,7,2023-03-23
7834,832,16,2021-04-13
7835,236,18,2023-02-22
7836,714,17,2023-03-25
7837,51,15,2022-02-28
7838,598,20,2023-05-15
7839,657,18,2022-06-18
7840,573,14,2023-03-04
7841,852,15,2020-01-10
7842,775,11,2020-03-07
7843,454,4,2023-04-24
7844,246,14,2021-11-12
7845,236,20,2022-12-06
7846,95,3,2023-02-26
7847,902,16,2021-08-03
7848,569,14,2035-04-10
7849,552,16,2020-09-06
7850,332,3,2021-08-25
7851,499,10,2022-08-12
7852,686,6,2021-07-07
7853,810,8,2021-05-10
7854,283,3,2021-03-17
7855,74,9,2022-07-25
7856,98,11,2030-10-01
7857,358,2,2095-05-15
7858,525,8,2020-09-23
7859,322,2,2022-09-27
7860,807,10,2021-08-27
7861,386,3,2022-10-01
7862,683,3,2021-09-18
7863,528,2,2023-02-06
7864,917,16,2020-06-22
7865,542,20,2022-02-11
7866,199,8,2022-05-26
7867,829,17,2062-01-03
7868,810,18,2023-09-29
7869,85,11,2021-10-25
7870,735,17,2057-04-06
7871,998,3,2021-06-30
7872,263,10,2021-04-28
7873,22,16,2022-10-09
7874,396,6,2023-04-14
7875,79,9,2033-07-10
7876,981,11,2021-09-20
7877,166,3,2020-09-08
7878,288,5,2088-10-14
7879,472,9,2021-08-10
7880,760,12,2021-08-31
7881,851,4,2023-07-12
7882,658,2,2021-06-15
7883,862,16,2021-02-24
7884,789,7,2020-04-17
7885,253,19,2023-09-22
7886,272,12,2022-04-17
7887,905,9,2023-04-25
7888,642,11,2045-09-21
7889,680,7,2021-10-20
7890,393,19,2022-06-30
7891,311,17,2020-12-28
7892,428,11,2023-10-21
7893,997,18,2059-02-01
7894,964,13,2023-08-10
7895,588,19,2086-06-14
7896,864,20,2022-06-10
7897,502,18,2021-02-05
7898,467,9,2022-01-14
7899,332,12,2023-04-02
7900,142,14,2046-06-20
7901,88,13,2020-02-20
7902,816,20,2023-02-15
7903,415,20,2020-10-26
7904,644,16,2022-09-01
7905,859,19,2022-09-06
7906,899,16,2066-06-18
7907,976,11,2021-05-19
7908,568,4,2023-06-13
7909,345,13,2021-06-19
7910,562,10,2020-11-21
7911,669,6,2023-02-24
7912,826,10,2020-01-06
7913,214,2,2022-10-28
7914,234,4,2023-10-03
7915,953,2,2020-06-04
7916,470,12,2020-10-21
7917,241,6,2021-11-02
7918,279,6,2023-12-26
7919,714,12,2021-10-14
7920,876,13,2023-01-23
7921,209,12,2021-06-04
7922,60,8,2021-12-12
7923,389,12,2041-10-25
7924,186,5,2020-02-15
7925,742,11,2052-07-17
7926,370,17,2023-04-01
7927,489,3,2023-12-19
7928,12,14,2087-02-07
7929,114,19,2020-12-13
7930,500,8,2099-08-03
7931,996,8,2023-09-07
7932,564,2,2021-12-11
7933,780,15,2021-02-21
7934,903,16,2023-02-17
7935,826,15,2021-03-18
7936,835,5,2020-06-01
7937,479,15,2095-10-27
7938,523,14,2022-08-25
7939,772,14,2055-02-10
7940,544,8,2021-04-28
7941,524,19,2020-01-01
7942,158,17,2023-06-24
7943,575,2,2022-12-15
7944,752,4,2070-05-03
7945,774,2,2021-03-14
7946,531,14,2081-08-13
7947,325,8,2021-06-29
7948,529,9,2020-01-09
7949,415,15,2020-09-11
7950,793,12,2020-07-08
7951,434,10,2021-11-09
7952,111,14,2022-03-10
7953,902,20,2044-00-04
7954,712,17,2021-06-29
7955,501,19,2023-01-02
7956,545,3,2020-06-29
7957,225,15,2022-05-03
7958,923,4,2020-05-08
7959,698,13,2021-08-29
7960,135,1,2020-01-03
7961,702,17,2100-07-23
7962,97,18,2023-10-28
7963,4,6,2022-07-07
7964,695,6,2023-02-01
7965,17,13,2021-09-13
7966,622,9,2021-05-20
7967,102,13,2023-06-08
7968,932,2,2023-09-11
7969,414,5,2048-10-25
7970,248,8,2020-01-11
7971,391,3,2020-10-07
7972,628,16,2021-07-25
7973,857,15,2055-02-24
7974,504,7,2059-08-04
7975,114,17,2023-02-10
7976,888,15,2022-07-10
7977,919,13,2021-09-21
7978,460,17,2021-10-22
7979,822,20,2092-04-16
7980,577,1,2022-06-04
7981,72,20,2022-02-24
7982,325,1,2022-02-09
7983,181,10,2023-05-25
7984,145,8,2021-01-24
7985,181,2,2020-03-26
7986,635,18,2023-08-07
7987,639,19,2023-11-24
7988,186,6,2023-04-13
7989,941,11,2023-01-19
7990,497,14,2023-12-29
7991,902,17,2020-02-21
7992,17,5,2023-11-11
7993,289,6,2020-12-21
7994,403,17,2050-10-17
7995,520,11,2020-04-15
7996,368,4,2047-02-14
7997,187,8,2021-11-15
7998,723,17,2020-10-13
7999,358,15,2020-04-10
8000,136,14,2022-12-22
8001,303,19,2023-07-09
8002,1,18,2022-05-19
8003,224,1,2022-10-24
8004,591,10,2023-03-13
8005,667,20,2022-12-03
8006,551,1,2021-04-14
8007,195,10,2022-04-16
8008,226,20,2023-02-28
8009,604,3,2021-12-13
8010,976,15,2023-08-14
8011,952,19,2021-03-02
8012,584,12,2021-12-18
8013,489,15,2023-04-13
8014,773,12,2021-10-10
8015,369,6,2021-03-25
8016,363,19,2022-09-30
8017,428,15,2023-05-21
8018,709,19,2020-06-09
8019,311,3,2023-04-19
8020,653,3,2066-06-05
8021,649,9,2020-10-01
8022,122,20,2020-11-06
8023,219,10,2021-07-28
8024,724,4,2022-07-21
8025,107,18,2022-12-03
8026,151,19,2023-07-10
8027,428,2,2021-10-24
8028,659,19,2022-06-27
8029,443,17,2020-11-07
8030,771,4,2022-09-19
8031,860,10,2080-06-11
8032,182,4,2020-08-05
8033,323,2,2021-06-20
8034,885,2,2022-08-17
8035,619,16,2021-04-20
8036,198,1,2020-12-26
8037,902,11,2021-10-04
8038,24,11,2022-12-21
8039,884,6,2023-11-11
8040,312,3,2023-06-18
8041,340,4,2020-01-31
8042,656,19,2022-08-16
8043,438,6,2021-08-21
8044,196,19,2021-05-16
8045,641,16,2021-04-20
8046,473,6,2021-08-04
8047,448,13,2023-08-19
8048,542,20,2022-06-30
8049,610,16,2021-09-28
8050,898,4,2022-02-21
8051,748,8,2039-03-18
8052,577,13,2020-03-24
8053,189,16,2020-01-26
8054,906,14,2021-01-23
8055,27,12,2020-06-27
8056,205,5,2020-10-14
8057,588,19,2022-12-17
8058,934,20,2022-12-07
8059,105,2,2021-11-20
8060,668,14,2021-03-18
8061,693,18,2023-07-28
8062,271,9,2020-07-26
8063,803,4,2020-03-12
8064,813,20,2021-10-18
8065,420,14,2021-10-16
8066,493,7,2020-08-20
8067,255,16,2087-03-02
8068,657,17,2095-04-12
8069,510,19,2021-08-26
8070,813,7,2023-01-18
8071,588,18,2022-05-19
8072,749,18,2020-02-03
8073,827,1,2023-08-02
8074,844,4,2022-10-23
8075,562,2,2021-10-13
8076,614,7,2021-04-10
8077,652,20,2023-06-26
8078,92,2,2023-05-07
8079,712,17,2093-09-21
8080,665,19,2023-02-05
8081,402,11,2023-10-30
8082,653,8,2022-08-03
8083,930,15,2021-08-27
8084,386,16,2021-05-31
8085,759,7,2022-02-20
8086,234,8,2021-12-10
8087,520,13,2020-10-27
8088,54,5,2023-10-28
8089,376,15,2023-09-30
8090,269,5,2021-01-31
8091,860,6,2022-12-01
8092,372,15,2020-09-11
8093,199,10,2023-05-12
8094,291,17,2022-04-24
8095,297,14,2021-09-05
8096,841,15,2023-01-29
8097,973,5,2021-04-08
8098,79,9,2085-06-01
8099,586,3,2020-04-07
8100,121,7,2022-09-14
8101,835,6,2071-03-24
8102,309,12,2055-10-21
8103,844,12,2020-05-01
8104,120,1,2021-03-20
8105,488,6,2020-12-22
8106,75,6,2023-10-22
8107,253,7,2020-03-13
8108,621,19,2020-12-08
8109,811,6,2023-08-20
8110,614,7,2071-06-16
8111,433,1,2020-11-13
8112,790,19,2020-11-13
8113,667,2,2023-12-31
8114,249,20,2023-01-23
8115,517,11,2023-01-30
8116,514,4,2021-02-25
8117,542,12,2020-04-03
8118,405,20,2021-04-21
8119,311,1,2020-11-13
8120,282,19,2066-03-16
8121,30,2,2022-09-15
8122,740,18,2023-08-14
8123,294,1,2020-07-09
8124,893,9,2021-12-08
8125,294,16,2023-05-11
8126,461,7,2020-12-12
8127,274,12,2020-06-09
8128,819,9,2022-06-19
8129,79,16,2023-10-18
8130,723,16,2022-12-01
8131,191,9,2021-01-20
8132,934,3,2022-10-26
8133,234,7,2021-04-29
8134,197,12,2021-11-17
8135,345,10,2021-07-07
8136,303,16,2023-01-18
8137,883,11,2020-09-24
8138,471,20,2022-12-03
8139,751,8,2094-07-23
8140,773,7,2021-07-14
8141,544,12,2020-06-03
8142,423,9,2022-04-15
8143,841,12,2022-03-21
8144,76,16,2021-03-06
8145,583,18,2020-07-22
8146,771,17,2056-07-23
8147,8,16,2022-08-07
8148,369,1,2023-06-08
8149,112,17,2023-12-06
8150,580,13,2021-07-28
8151,233,2,2074-08-16
8152,970,17,2021-09-16
8153,103,18,2022-04-13
8154,926,4,2022-06-27
8155,661,3,2066-04-22
8156,418,8,2021-07-01
8157,542,6,2021-04-04
8158,452,20,2020-01-13
8159,566,11,2022-06-11
8160,559,9,2022-05-10
8161,427,5,2022-06-25
8162,901,4,2020-05-31
8163,797,2,2021-09-26
8164,694,5,2020-06-05
8165,704,6,2022-07-28
8166,222,3,2078-05-09
8167,543,18,2021-06-06
8168,566,2,2023-12-06
8169,517,19,2022-04-26
8170,155,17,2022-09-07
8171,371,11,2023-01-24
8172,673,15,2023-03-30
8173,783,15,2021-08-03
8174,8,3,2022-05-20
8175,575,4,2023-06-02
8176,50,7,2021-02-28
8177,956,19,2021-07-24
8178,398,19,2023-01-24
8179,269,8,2022-09-10
8180,257,15,2023-01-17
8181,468,13,2021-04-16
8182,208,5,2022-08-11
8183,277,9,2021-08-30
8184,270,8,2020-06-29
8185,684,14,2023-07-18
8186,11,3,2022-02-10
8187,202,16,2023-05-15
8188,563,15,2020-07-05
8189,457,4,2021-07-21
8190,546,10,2065-04-13
8191,969,19,2022-01-29
8192,525,5,2020-11-07
8193,61,13,2020-10-18
8194,636,7,2021-03-25
8195,599,5,2022-07-18
8196,107,12,2020-10-10
8197,556,19,2022-08-11
8198,739,14,2022-04-06
8199,601,10,2020-09-24
8200,646,12,2022-02-27
8201,244,13,2021-10-01
8202,712,10,2022-12-02
8203,277,18,2023-11-04
8204,883,11,2020-07-23
8205,523,19,2021-02-08
8206,620,11,2023-12-16
8207,865,1,2023-10-28
8208,142,19,2022-03-12
8209,766,19,2022-12-05
8210,721,11,2067-05-23
8211,947,2,2022-11-08
8212,380,5,2022-01-11
8213,634,14,2023-12-26
8214,118,4,2022-11-28
8215,615,2,2020-01-03
8216,254,10,2081-07-03
8217,773,8,2023-04-21
8218,279,12,2022-05-14
8219,464,7,2022-02-06
8220,238,4,2020-12-15
8221,738,4,2021-01-14
8222,747,10,2022-07-16
8223,554,13,2023-07-18
8224,355,7,2022-12-03
8225,791,5,2021-07-02
8226,336,20,2020-06-02
8227,570,9,2062-03-17
8228,120,10,2020-03-12
8229,93,13,2020-09-13
8230,983,7,2020-12-20
8231,551,19,2023-08-23
8232,732,10,2021-06-15
8233,996,1,2020-08-10
8234,57,13,2023-02-28
8235,626,10,2021-12-24
8236,30,16,2021-03-22
8237,413,20,2063-01-17
8238,303,2,2023-05-27
8239,185,4,2056-06-21
8240,227,1,2023-03-17
8241,380,7,2021-03-19
8242,382,3,2022-09-12
8243,654,9,2021-04-16
8244,489,3,2020-02-21
8245,766,5,2020-10-18
8246,570,12,2021-09-15
8247,504,13,2021-03-15
8248,650,12,2023-10-29
8249,744,3,2023-03-14
8250,477,6,2023-06-09
8251,855,8,2074-02-06
8252,663,2,2021-01-11
8253,500,11,2023-10-01
8254,554,8,2020-05-06
8255,749,2,2021-01-23
8256,414,6,2021-06-29
8257,686,7,2022-01-07
8258,401,13,2022-06-29
8259,348,14,2021-07-12
8260,641,13,2021-03-22
8261,897,8,2023-10-05
8262,32,7,2022-09-21
8263,412,8,2021-08-26
8264,198,5,2023-05-27
8265,553,1,2021-02-01
8266,316,9,2022-12-09
8267,589,14,2021-11-19
8268,141,6,2023-01-18
8269,242,5,2023-04-23
8270,711,11,2023-03-18
8271,316,11,2021-08-27
8272,809,14,2095-06-13
8273,248,4,2020-05-18
8274,133,14,2023-09-17
8275,656,20,2020-03-28
8276,250,14,2023-06-23
8277,1000,14,2088-00-11
8278,557,13,2022-08-21
8279,49,1,2021-10-26
8280,522,12,2021-04-03
8281,399,12,2022-04-26
8282,118,17,2021-08-20
8283,292,7,2020-01-20
8284,444,9,2020-01-22
8285,507,4,2023-08-24
8286,701,16,2022-04-28
8287,630,17,2020-06-15
8288,190,5,2020-05-13
8289,414,8,2023-05-25
8290,781,15,2023-01-23
8291,479,4,2020-03-26
8292,371,1,2021-04-10
8293,186,7,2022-09-05
8294,951,15,2048-03-07
8295,830,5,2022-01-04
8296,217,19,2021-09-05
8297,250,2,2022-03-26
8298,153,4,2023-11-17
8299,827,18,2020-11-16
8300,376,20,2022-11-28
8301,335,20,2020-12-22
8302,543,8,2023-07-29
8303,487,17,2021-03-19
8304,719,6,2020-08-25
8305,244,9,2023-08-29
8306,284,19,2063-08-08
8307,668,2,2022-10-29
8308,82,19,2021-05-31
8309,439,5,2021-05-02
8310,552,8,2020-02-20
8311,34,3,2023-06-11
8312,462,15,2039-08-24
8313,805,16,2022-05-28
8314,653,12,2020-10-22
8315,152,9,2023-10-21
8316,812,6,2022-03-21
8317,204,7,2023-06-09
8318,623,12,2022-01-13
8319,451,2,2020-01-17
8320,645,7,2020-06-12
8321,96,11,2021-12-03
8322,5,4,2022-08-30
8323,326,16,2022-09-06
8324,424,16,2021-04-27
8325,546,14,2021-04-06
8326,376,11,2021-04-28
8327,28,19,2020-07-01
8328,508,4,2021-04-20
8329,491,1,2020-11-11
8330,829,5,2020-07-24
8331,216,17,2021-07-13
8332,805,16,2023-02-10
8333,612,17,2075-09-01
8334,372,8,2023-08-23
8335,693,9,2020-12-12
8336,74,17,2020-09-13
8337,517,16,2020-04-20
8338,649,14,2022-07-12
8339,455,7,2021-02-02
8340,139,1,2023-09-11
8341,540,5,2021-11-01
8342,189,11,2060-06-26
8343,549,11,2021-07-29
8344,503,20,2023-11-01
8345,663,19,2023-07-16
8346,608,3,2023-06-05
8347,879,19,2021-11-21
8348,527,5,2023-12-07
8349,785,5,2023-03-12
8350,805,3,2021-01-21
8351,108,13,2022-11-30
8352,42,17,2020-03-13
8353,48,18,2021-01-09
8354,864,17,2023-08-27
8355,400,7,2022-02-24
8356,30,11,2073-10-10
8357,619,7,2022-01-27
8358,384,20,2021-05-04
8359,697,11,2023-11-29
8360,913,3,2095-09-04
8361,311,16,2081-01-18
8362,731,11,2021-12-31
8363,643,5,2023-12-24
8364,584,9,2033-08-20
8365,119,11,2020-07-12
8366,450,17,2023-11-12
8367,791,8,2020-08-27
8368,468,9,2071-02-21
8369,267,9,2021-07-17
8370,705,16,2021-05-01
8371,215,19,2021-03-04
8372,302,4,2021-02-23
8373,189,6,2023-12-05
8374,515,3,2023-02-21
8375,875,5,2022-07-04
8376,454,4,2048-00-22
8377,377,15,2023-06-30
8378,258,15,2020-01-20
8379,734,15,2021-08-04
8380,608,19,2022-12-13
8381,692,1,2031-07-12
8382,188,2,2032-03-08
8383,480,1,2075-04-08
8384,737,1,2021-03-30
8385,631,9,2056-05-09
8386,612,14,2020-11-25
8387,909,17,2022-05-13
8388,234,6,2098-10-02
8389,433,20,2021-08-30
8390,604,5,2022-11-13
8391,934,9,2021-03-01
8392,562,14,2021-10-24
8393,791,14,2020-03-10
8394,13,18,2022-02-19
8395,727,2,2020-12-19
8396,216,9,2022-04-19
8397,425,16,2023-05-02
8398,271,4,2020-02-03
8399,26,16,2023-01-31
8400,476,6,2023-06-21
8401,993,19,2020-03-06
8402,53,9,2023-12-17
